"Wavelength, µm","n","k"
1.984,1.3472,0.0000469769
2,1.34702,0.0000561923
2.00485,1.34696,0.0000610278
2.00972,1.3469,0.0000667017
2.01462,1.34685,0.0000740529
2.01954,1.34679,0.0000832266
2.02449,1.34673,0.000093332
2.02946,1.34668,0.000103972
2.03445,1.34662,0.00011642
2.03947,1.34656,0.000131579
2.04452,1.34651,0.000148554
2.04959,1.34645,0.000165892
2.05468,1.3464,0.00018216
2.0598,1.34636,0.000198286
2.06495,1.34631,0.000212328
2.07012,1.34627,0.000224785
2.07531,1.34623,0.000233365
2.08054,1.34619,0.000237373
2.08579,1.34614,0.000237275
2.09106,1.3461,0.000233422
2.09637,1.34605,0.000227408
2.10169,1.34599,0.000219813
2.10705,1.34594,0.00021255
2.11244,1.34588,0.000204327
2.11785,1.34582,0.000194706
2.12329,1.34575,0.000184964
2.12876,1.34569,0.000176388
2.13425,1.34561,0.000168763
2.13978,1.34554,0.000161461
2.14533,1.34547,0.000154637
2.15091,1.34539,0.000148408
2.15652,1.34531,0.000143367
2.16216,1.34522,0.0001402
2.16783,1.34514,0.000138719
2.17353,1.34505,0.000138337
2.17926,1.34497,0.000137686
2.18502,1.34488,0.00013509
2.19081,1.34478,0.000132906
2.19663,1.34468,0.000133106
2.20249,1.34458,0.000134754
2.20837,1.34448,0.000137677
2.21429,1.34437,0.00014289
2.22023,1.34425,0.000150837
2.22621,1.34413,0.000162899
2.23222,1.344,0.000180541
2.23827,1.34387,0.000207746
2.24434,1.34372,0.000246008
2.25045,1.34357,0.000308254
2.2566,1.34341,0.000422823
2.26277,1.34331,0.000612694
2.26898,1.34336,0.000782195
2.27523,1.34344,0.00079125
2.28151,1.34342,0.000727047
2.28782,1.3433,0.00067012
2.29417,1.34316,0.00068738
2.30056,1.34306,0.000815239
2.30698,1.3432,0.00099187
2.31343,1.34325,0.000821319
2.31993,1.34319,0.000645307
2.32645,1.34303,0.000540953
2.33302,1.34285,0.00047389
2.33962,1.34266,0.000464457
2.34626,1.34249,0.000519852
2.35294,1.34243,0.000571802
2.35966,1.34237,0.000497796
2.36641,1.34222,0.000421729
2.37321,1.34203,0.000392247
2.38004,1.34186,0.000380367
2.38691,1.34167,0.000374616
2.39382,1.34149,0.000391033
2.40077,1.34132,0.00041266
2.40777,1.34116,0.000423308
2.4148,1.34099,0.000430341
2.42188,1.34082,0.00042825
2.42899,1.34062,0.000430681
2.43615,1.34041,0.000456194
2.44335,1.3402,0.000502777
2.45059,1.34,0.00057015
2.45788,1.33985,0.000650862
2.46521,1.33974,0.000681194
2.47258,1.33959,0.00066277
2.48,1.33941,0.000660214
2.48746,1.33925,0.000656348
2.49497,1.33905,0.000626145
2.50252,1.33885,0.000605436
2.51012,1.33866,0.000570366
2.51777,1.33844,0.000508533
2.52546,1.33818,0.000441459
2.5332,1.33789,0.00038033
2.54098,1.33758,0.000331464
2.54882,1.33725,0.000289356
2.5567,1.3369,0.000258969
2.56463,1.33654,0.000240253
2.57261,1.33615,0.000236017
2.58065,1.33576,0.000248518
2.58873,1.33537,0.000271597
2.59686,1.33498,0.000278366
2.60504,1.33456,0.000269271
2.61328,1.33411,0.000270256
2.62156,1.33363,0.000282645
