Wavelength (nm)	Transmittance
1636	5.05e-05
1637	5.05e-05
1638	5.04e-05
1639	5.04e-05
1640	5.03e-05
1641	5.03e-05
1642	5.02e-05
1643	5.01e-05
1644	5.01e-05
1645	5e-05
1646	5e-05
1647	4.99e-05
1648	4.99e-05
1649	4.98e-05
1650	4.97e-05
1651	4.97e-05
1652	4.96e-05
1653	4.96e-05
1654	4.95e-05
1655	4.95e-05
1656	4.94e-05
1657	4.93e-05
1658	4.93e-05
1659	4.92e-05
1660	4.92e-05
1661	4.91e-05
1662	4.91e-05
1663	4.9e-05
1664	4.9e-05
1665	4.89e-05
1666	4.88e-05
1667	4.88e-05
1668	4.87e-05
1669	4.87e-05
1670	4.86e-05
1671	4.86e-05
1672	4.85e-05
1673	4.85e-05
1674	4.84e-05
1675	4.83e-05
1676	4.83e-05
1677	4.82e-05
1678	4.82e-05
1679	4.81e-05
1680	4.81e-05
1681	4.8e-05
1682	4.8e-05
1683	4.79e-05
1684	4.79e-05
1685	4.78e-05
1686	4.77e-05
1687	4.77e-05
1688	4.76e-05
1689	4.76e-05
1690	4.75e-05
1691	4.75e-05
1692	4.74e-05
1693	4.74e-05
1694	4.73e-05
1695	4.73e-05
1696	4.72e-05
1697	4.72e-05
1698	4.71e-05
1699	4.7e-05
1700	4.7e-05
1701	4.69e-05
1702	4.69e-05
1703	4.68e-05
1704	4.68e-05
1705	4.67e-05
1706	4.67e-05
1707	4.66e-05
1708	4.66e-05
1709	4.65e-05
1710	4.65e-05
1711	4.64e-05
1712	4.64e-05
1713	4.63e-05
1714	4.63e-05
1715	4.62e-05
1716	4.62e-05
1717	4.61e-05
1718	4.61e-05
1719	4.6e-05
1720	4.6e-05
1721	4.59e-05
1722	4.59e-05
1723	4.58e-05
1724	4.58e-05
1725	4.57e-05
1726	4.57e-05
1727	4.56e-05
1728	4.56e-05
1729	4.55e-05
1730	4.55e-05
1731	4.54e-05
1732	4.54e-05
1733	4.53e-05
1734	4.53e-05
1735	4.52e-05
1736	4.52e-05
1737	4.51e-05
1738	4.51e-05
1739	4.5e-05
