Wavenumber (cm-1),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb)
7294.4263,3.48875,5.53846,12.2703,14.0023,14.5848,14.4145,12.5273,9.62093,7.11663,5.66887,5.33852,5.4109,5.64007
7294.9082,3.42102,5.60258,12.2968,13.9034,14.4646,14.2239,12.4365,9.48357,7.05947,5.6224,5.35475,5.51578,5.62163
7295.3901,3.33872,5.68696,12.3503,13.8139,14.4073,14.0831,12.3618,9.39764,7.00596,5.56025,5.34546,5.61766,5.63242
7295.8726,3.26906,5.77914,12.4033,13.7547,14.3999,14.0147,12.2911,9.37185,6.97313,5.49529,5.31712,5.69459,5.66386
7296.3545,3.23977,5.87007,12.4402,13.7346,14.4166,14.0251,12.2154,9.38882,6.95212,5.43976,5.28202,5.73063,5.69316
7296.8369,3.26338,5.95603,12.4545,13.7493,14.4349,14.1044,12.133,9.41554,6.917,5.40139,5.25288,5.71757,5.69866
7297.3188,3.32677,6.03454,12.4438,13.7842,14.446,14.2274,12.0473,9.41842,6.84321,5.38386,5.23553,5.65763,5.674
7297.8008,3.39502,6.09881,12.4093,13.8208,14.4538,14.3558,11.9621,9.37646,6.72549,5.38888,5.22353,5.5658,5.63249
7298.2832,3.43149,6.13786,12.3589,13.8445,14.4652,14.4474,11.8777,9.2873,6.58466,5.41598,5.20013,5.46825,5.5989
7298.7651,3.42296,6.14468,12.3102,13.8509,14.4797,14.4724,11.7939,9.16457,6.45816,5.45857,5.14937,5.39425,5.59399
7299.2471,3.39082,6.12502,12.285,13.8432,14.4872,14.4276,11.7147,9.02969,6.37997,5.50058,5.06965,5.36448,5.62354
7299.7295,3.37798,6.09636,12.2982,13.8239,14.4743,14.3389,11.6508,8.90362,6.36372,5.5203,4.97843,5.3827,5.67957
7300.2114,3.42144,6.07522,12.3474,13.7865,14.4331,14.2452,11.6134,8.80227,6.39954,5.50209,4.90361,5.43614,5.75023
7300.6938,3.53126,6.06395,12.4144,13.7169,14.365,14.1747,11.6039,8.73527,6.46247,5.44856,4.8686,5.50266,5.82778
7301.1758,3.68751,6.04899,12.4745,13.6036,14.28,14.1291,11.6077,8.7054,6.52326,5.38379,4.88234,5.55878,5.90832
7301.6577,3.85234,6.01321,12.5094,13.4515,14.1932,14.0836,11.5996,8.70709,6.5558,5.34384,4.93871,5.585,5.98599
7302.1401,3.98773,5.95407,12.5142,13.288,14.122,14.0057,11.5584,8.72565,6.54246,5.35776,5.02281,5.56962,6.0493
7302.6221,4.0709,5.89401,12.4965,13.1547,14.0828,13.8803,11.4815,8.74008,6.47977,5.42947,5.11776,5.51227,6.08483
7303.104,4.10056,5.8732,12.4671,13.086,14.0859,13.7244,11.3888,8.73046,6.38235,5.53353,5.20785,5.42595,6.08652
7303.5864,4.09225,5.92857,12.4302,13.0892,14.1305,13.5807,11.3096,8.68613,6.28026,5.62906,5.278,5.33486,6.06196
7304.0684,4.06756,6.07373,12.3809,13.1407,14.202,13.4921,11.2635,8.60996,6.20818,5.68151,5.3142,5.26727,6.02955
7304.5508,4.04473,6.29044,12.3096,13.1993,14.2737,13.478,11.2465,8.51698,6.19055,5.67778,5.30928,5.24586,6.00809
7305.0327,4.03427,6.53218,12.2129,13.2278,14.3126,13.5233,11.2327,8.42923,6.22826,5.62857,5.27277,5.27773,6.00564
7305.5146,4.03913,6.73704,12.1007,13.2128,14.2909,13.5862,11.1889,8.36768,6.29358,5.56065,5.23641,5.34773,6.01457
7305.9971,4.05717,6.84979,11.9951,13.1712,14.1993,13.6215,11.0952,8.34236,6.34083,5.50354,5.24321,5.42161,6.01717
7306.479,4.0844,6.84732,11.9189,13.1377,14.0556,13.6075,10.9584,8.34539,6.333,5.47668,5.31867,5.46347,5.99973
7306.9609,4.11688,6.75058,11.8815,13.1382,13.8971,13.5535,10.8071,8.35363,6.26627,5.48365,5.44647,5.4583,5.96397
7307.4434,4.15041,6.61302,11.877,13.173,13.7628,13.4847,10.672,8.34034,6.17129,5.51579,5.57326,5.4209,5.92571
7307.9253,4.17914,6.49562,11.8931,13.2209,13.679,13.4182,10.5714,8.28734,6.09242,5.5591,5.63909,5.38491,5.90415
7308.4077,4.19606,6.44502,11.9216,13.2549,13.6539,13.3534,10.5097,8.19168,6.06397,5.59869,5.60879,5.38306,5.91263
7308.8896,4.19695,6.48,11.961,13.2571,13.6796,13.2764,10.4816,8.06731,6.09604,5.62091,5.48771,5.43091,5.956
7309.3716,4.18638,6.5851,12.011,13.224,13.7342,13.1738,10.476,7.94317,6.17121,5.61663,5.31922,5.51967,6.03205
7309.854,4.18133,6.71461,12.0648,13.1655,13.7868,13.0457,10.4756,7.85569,6.25157,5.58624,5.16594,5.62076,6.1328
7310.3359,4.20638,6.81226,12.1072,13.0968,13.8071,12.9103,10.4582,7.83416,6.2955,5.54274,5.08134,5.70179,6.24375
7310.8179,4.28,6.84091,12.1218,13.0294,13.7789,12.7966,10.4028,7.88434,6.27917,5.50741,5.08591,5.74551,6.34365
7311.3003,4.40055,6.8033,12.1027,12.965,13.7077,12.7275,10.3003,7.98116,6.21,5.49844,5.16238,5.75753,6.40864
7311.7822,4.54364,6.73705,12.0583,12.8961,13.6164,12.7052,10.1616,8.0777,6.12209,5.52006,5.27028,5.75602,6.42186
7312.2646,4.67408,6.68886,12.0032,12.8121,13.5334,12.7097,10.0164,8.12592,6.05604,5.56023,5.36605,5.75329,6.3833
7312.7466,4.76376,6.68837,11.9451,12.7062,13.4795,12.7104,9.90174,8.09693,6.03628,5.59789,5.41667,5.74545,6.31311
7313.2285,4.80444,6.73785,11.8791,12.5832,13.4633,12.6831,9.84744,7.99134,6.05895,5.61397,5.40551,5.71782,6.24547
7313.7109,4.8098,6.81847,11.7949,12.4624,13.4818,12.6243,9.86425,7.83708,6.09563,5.59981,5.33592,5.66048,6.21537
7314.1929,4.80777,6.90424,11.6919,12.3752,13.5244,12.5529,9.93907,7.67724,6.11073,5.55967,5.23362,5.58205,6.24379
7314.6748,4.82684,6.97397,11.5906,12.3545,13.5741,12.4999,10.0392,7.55254,6.08363,5.50769,5.14322,5.51083,6.32708
7315.1572,4.88208,7.01681,11.528,12.4161,13.6092,12.4874,10.1251,7.485,6.02296,5.46119,5.11288,5.481,6.43614
7315.6392,4.96709,7.03212,11.5372,12.5458,13.6074,12.5127,10.1664,7.47072,5.96183,5.43409,5.17093,5.51228,6.52764
7316.1216,5.05662,7.02708,11.6226,12.7001,13.5527,12.5484,10.1525,7.48627,5.93564,5.43337,5.30908,5.59805,6.56264
7316.6035,5.11843,7.01451,11.7513,12.8246,13.443,12.5615,10.0912,7.50388,5.95808,5.45921,5.48588,5.71064,6.52344
7317.0854,5.12789,7.0105,11.8671,12.8783,13.2923,12.5349,9.99767,7.50526,6.01289,5.5065,5.64869,5.81762,6.421
7317.5679,5.07868,7.0301,11.9182,12.8498,13.1265,12.4761,9.88371,7.48666,6.06575,5.56572,5.75914,5.89666,6.29147
7318.0498,4.9859,7.08131,11.882,12.7578,12.9744,12.4086,9.75326,7.45518,6.08728,5.62371,5.80667,5.94069,6.18352
7318.5317,4.88078,7.16099,11.7754,12.6397,12.858,12.3532,9.60753,7.42073,6.07155,5.66707,5.80402,5.95449,6.1395
7319.0142,4.79878,7.25671,11.6442,12.5327,12.7879,12.3129,9.45346,7.38943,6.03813,5.68863,5.77032,5.9485,6.1773
7319.4961,4.76643,7.35465,11.5389,12.4602,12.7647,12.274,9.30776,7.36171,6.01636,5.69312,5.71583,5.93466,6.28261
7319.9785,4.79322,7.4473,11.489,12.4291,12.783,12.2182,9.1916,7.33517,6.02362,5.69636,5.63994,5.92535,6.41692
7320.4604,4.8713,7.53448,11.4912,12.4335,12.8343,12.1363,9.11857,7.309,6.05336,5.71623,5.54222,5.93219,6.53721
7320.9424,4.9805,7.61647,11.5131,12.4614,12.9045,12.0308,9.0844,7.28647,6.08006,5.75989,5.43495,5.96271,6.61534
7321.4248,5.09532,7.68495,11.5103,12.4952,12.972,11.9089,9.06612,7.27391,6.07662,5.81527,5.34537,6.01571,6.64752
7321.9067,5.19205,7.7203,11.4478,12.5115,13.0104,11.7762,9.03309,7.27648,6.03309,5.85386,5.30387,6.0794,6.65017
7322.3887,5.25591,7.70038,11.3192,12.4851,12.9993,11.6368,8.96583,7.29312,5.96483,5.84611,5.32506,6.13525,6.64548
7322.8711,5.28625,7.61782,11.1532,12.3996,12.9372,11.5019,8.87081,7.31379,5.9033,5.78191,5.3958,6.16685,6.6453
7323.353,5.29563,7.49247,10.9991,12.2608,12.8462,11.3946,8.77818,7.32227,5.87421,5.68128,5.48175,6.1677,6.64436
7323.8354,5.30105,7.36659,10.8989,12.0993,12.7599,11.3417,8.72118,7.30354,5.87985,5.58469,5.54883,6.14157,6.62736
7324.3174,5.31267,7.28455,10.8659,11.9586,12.7041,11.3568,8.71255,7.25117,5.90004,5.53033,5.582,6.09618,6.5834
7324.7993,5.32819,7.27284,10.8841,11.8769,12.685,11.4285,8.73553,7.17052,5.90931,5.53562,5.58792,6.0377,6.51614
7325.2817,5.33616,7.33153,10.9245,11.8745,12.689,11.5217,8.75284,7.07788,5.89577,5.5921,5.5847,5.97182,6.44494
7325.7637,5.32545,7.43757,10.965,11.9478,12.6928,11.5911,8.72701,6.99738,5.87038,5.67062,5.58923,5.91027,6.39895
7326.2456,5.29574,7.55575,11.0029,12.0703,12.6744,11.6016,8.64382,6.95465,5.86213,5.73197,5.60907,5.87546,6.40639
7326.728,5.26202,7.65473,11.0512,12.199,12.623,11.5461,8.52753,6.96573,5.89937,5.74255,5.64068,5.89468,6.48041
7327.21,5.24691,7.72203,11.1211,12.2901,12.5427,11.4477,8.43164,7.02517,5.98695,5.69176,5.67384,5.982,6.60848
7327.6924,5.2641,7.76674,11.2018,12.3169,12.4479,11.339,8.40271,7.10434,6.09843,5.59931,5.69962,6.12205,6.75604
7328.1743,5.30823,7.80629,11.262,12.2781,12.3554,11.2364,8.44535,7.16495,6.19234,5.50427,5.71646,6.27386,6.88462
7328.6563,5.36055,7.84996,11.2687,12.1919,12.2792,11.1333,8.51858,7.17731,6.23631,5.44459,5.73072,6.3927,6.96961
7329.1387,5.40311,7.89311,11.2101,12.0863,12.2297,11.0162,8.56201,7.13112,6.21937,5.44238,5.75279,6.45157,7.00662
7329.6206,5.4293,7.92316,11.1042,11.991,12.2129,10.8827,8.52986,7.03702,6.15031,5.49969,5.79145,6.45043,7.00791
7330.1025,5.44554,7.93018,10.9911,11.9304,12.2282,10.7488,8.4156,6.92163,6.05055,5.60182,5.84825,6.41252,6.99458
7330.585,5.4646,7.91453,10.913,11.9146,12.265,10.6408,8.25666,6.81724,5.94698,5.72474,5.91466,6.3705,6.98711
7331.0669,5.49556,7.8873,10.8919,11.9314,12.3062,10.5778,8.11454,6.74846,5.86567,5.84367,5.97529,6.34894,6.99668
7331.5493,5.53718,7.86412,10.9192,11.9488,12.3355,10.5616,8.04002,6.72223,5.82618,5.93797,6.01658,6.35281,7.02146
7332.0313,5.57935,7.85767,10.9656,11.9294,12.3444,10.5792,8.04535,6.72708,5.83681,5.99114,6.03492,6.36938,7.05014
7332.5132,5.61113,7.87345,10.9997,11.8503,12.3334,10.6138,8.10079,6.74195,5.89186,5.98986,6.03739,6.38071,7.07008
7332.9956,5.62934,7.90913,11.0055,11.7171,12.3052,10.6519,8.15524,6.74877,5.97295,5.92821,6.0341,6.37718,7.07486
7333.4775,5.6421,7.95507,10.9848,11.564,12.2586,10.6813,8.16669,6.74214,6.05542,5.81676,6.02859,6.36328,7.06672
7333.9595,5.66494,7.9956,10.949,11.4369,12.1882,10.6847,8.1233,6.73109,6.11818,5.68804,6.01517,6.35311,7.05365
7334.4419,5.71216,8.01262,10.906,11.3713,12.0909,10.6407,8.04334,6.73279,6.15141,5.58908,5.98697,6.36014,7.0438
7334.9238,5.78878,7.9931,10.854,11.3761,11.9754,10.5359,7.95702,6.76229,6.15773,5.56119,5.94815,6.389,7.04166
7335.4063,5.8874,7.93823,10.7859,11.4331,11.8644,10.3805,7.88541,6.82387,6.14729,5.61759,5.91861,6.43391,7.0478
7335.8882,5.99103,7.86813,10.7,11.51,11.7852,10.2145,7.83101,6.9082,6.13143,5.73444,5.92376,6.48321,7.06108
7336.3701,6.07981,7.81608,10.6069,11.5769,11.7543,10.0915,7.78412,6.99591,6.11937,5.86345,5.97517,6.52558,7.0811
7336.8525,6.13795,7.81301,10.5277,11.6183,11.7664,10.0495,7.73683,7.06487,6.11818,5.95966,6.05727,6.5544,7.10972
7337.3345,6.15781,7.87164,10.4831,11.633,11.7968,10.0873,7.69216,7.09665,6.13334,6.00569,6.1325,6.5689,7.15185
7337.8164,6.14132,7.9803,10.4834,11.6265,11.8155,10.163,7.66182,7.07964,6.16692,6.01675,6.16247,6.57382,7.21563
7338.2988,6.10065,8.10905,10.5231,11.6019,11.8036,10.2155,7.65616,7.01062,6.21366,6.0259,6.13194,6.57921,7.31068
7338.7808,6.0582,8.22383,10.5843,11.5588,11.7621,10.1977,7.67507,6.89753,6.25898,6.06022,6.06161,6.59925,7.4425
7339.2632,6.04145,8.30191,10.645,11.4987,11.7094,10.1044,7.70776,6.76225,6.28465,6.12229,5.99914,6.64702,7.60379
7339.7451,6.06976,8.33897,10.69,11.4316,11.6669,9.97554,7.74244,6.63665,6.28147,6.19021,5.98929,6.72549,7.77045
7340.2271,6.14073,8.34211,10.7155,11.3741,11.6433,9.86571,7.77606,6.54903,6.25829,6.23665,6.04482,6.82177,7.90959
7340.7095,6.22958,8.31573,10.724,11.3386,11.6321,9.80538,7.81236,6.51032,6.23571,6.24838,6.14435,6.91185,7.99543
7341.1914,6.30304,8.25532,10.7155,11.3219,11.621,9.78752,7.84979,6.51142,6.22936,6.22835,6.25432,6.97242,8.01941
7341.6733,6.33634,8.1548,10.6839,11.3049,11.6014,9.78166,7.87291,6.53158,6.23682,6.18441,6.3495,6.99116,7.98974
7342.1558,6.32404,8.01993,10.6205,11.2628,11.5704,9.7563,7.85681,6.55018,6.23719,6.11979,6.41777,6.97176,7.92576
7342.6377,6.28168,7.87697,10.522,11.1824,11.5275,9.69528,7.78452,6.5567,6.20376,6.03436,6.45398,6.93353,7.85212
7343.1201,6.23695,7.76672,10.3973,11.0773,11.4709,9.60372,7.6662,6.55488,6.12439,5.934,6.4543,6.90435,7.79292
7343.6021,6.21344,7.72401,10.267,10.9866,11.3978,9.50248,7.5418,6.55784,6.01584,5.83768,6.41791,6.90804,7.76537
7344.084,6.21806,7.75707,10.1542,10.9533,11.3088,9.41542,7.45918,6.57666,5.9182,5.7728,6.35328,6.95325,7.77523
7344.5664,6.24209,7.84403,10.0743,10.9982,11.209,9.3582,7.44412,6.61174,5.87248,5.76133,6.28023,7.03193,7.81696
7345.0483,6.27265,7.94701,10.0309,11.1079,11.1057,9.3343,7.4863,6.65361,5.89957,5.80837,6.22384,7.12633,7.87803
7345.5303,6.30316,8.0311,10.0173,11.2422,11.0033,9.33658,7.54743,6.69052,5.99311,5.9007,6.20398,7.21731,7.94468
7346.0127,6.33602,8.07872,10.0211,11.3514,10.9026,9.35042,7.58199,6.71563,6.12569,6.01407,6.22731,7.28958,8.00746
7346.4946,6.37797,8.09665,10.0296,11.3953,10.8061,9.35814,7.55938,6.72835,6.26258,6.12456,6.28645,7.33358,8.06458
7346.9771,6.43275,8.11316,10.0365,11.3576,10.7273,9.34568,7.47814,6.72919,6.3771,6.21856,6.36752,7.34556,8.12047
7347.459,6.49623,8.16284,10.0445,11.25,10.6932,9.30986,7.3649,6.71315,6.45987,6.29505,6.46107,7.3264,8.17881
7347.9409,6.55736,8.26385,10.0625,11.1029,10.7328,9.26015,7.25786,6.6699,6.51617,6.35864,6.56674,7.28006,8.23482
7348.4233,6.60323,8.40227,10.0967,10.951,10.8556,9.21195,7.18598,6.59354,6.55386,6.40914,6.68624,7.21346,8.2753
7348.9053,6.62426,8.53558,10.1423,10.8216,11.0376,9.17555,7.15752,6.4944,6.57285,6.43764,6.81148,7.13852,8.28808
7349.3872,6.61752,8.6135,10.1845,10.7305,11.225,9.14905,7.16097,6.40173,6.56465,6.43227,6.91999,7.07481,8.27331
7349.8696,6.58863,8.60476,10.2076,10.6816,11.3558,9.11931,7.17334,6.35281,6.52095,6.38902,6.98346,7.04931,8.2468
7350.3516,6.55193,8.51581,10.2052,10.6668,11.3881,9.06994,7.17046,6.37297,6.44422,6.31983,6.98489,7.08989,8.23192
7350.834,6.5265,8.39046,10.1854,10.668,11.3187,8.99158,7.13777,6.45792,6.3522,6.25201,6.93285,7.21315,8.24495
7351.3159,6.52718,8.28674,10.162,10.6659,11.1827,8.88857,7.07845,6.57132,6.27233,6.21745,6.86142,7.41265,8.28502
7351.7979,6.55516,8.24258,10.1398,10.6502,11.0305,8.77771,7.01368,6.66233,6.22876,6.23713,6.81324,7.65621,8.33716
7352.2803,6.59604,8.25328,10.1054,10.6254,10.899,8.67956,6.97227,6.69281,6.23083,6.31009,6.8168,7.895,8.38609
7352.7622,6.62832,8.27596,10.0332,10.6055,10.795,8.608,6.97407,6.65659,6.26999,6.41295,6.87343,8.07916,8.42857
7353.2441,6.63785,8.25712,9.90574,10.6,10.7002,8.56365,7.01662,6.58074,6.32571,6.50954,6.96067,8.17216,8.47425
7353.7266,6.62875,8.16667,9.73559,10.6016,10.5888,8.53434,7.07325,6.51009,6.37526,6.5664,7.04772,8.16138,8.5352
7354.2085,6.62249,8.0193,9.57065,10.5859,10.448,8.50285,7.10683,6.483,6.40235,6.56921,7.11342,8.06398,8.61337
7354.6909,6.64337,7.86867,9.47296,10.5276,10.2876,8.45905,7.09378,6.51033,6.40058,6.53181,7.15657,7.92438,8.69768
7355.1729,6.69963,7.77523,9.47897,10.4225,10.1351,8.40845,7.04148,6.57073,6.37097,6.48942,7.19233,7.79889,8.77413
7355.6548,6.77577,7.77049,9.57218,10.2964,10.0191,8.36921,6.98297,6.62642,6.31698,6.47757,7.23823,7.73189,8.83897
7356.1372,6.84166,7.84413,9.69081,10.1916,9.95565,8.35858,6.95247,6.64693,6.24275,6.51143,7.30145,7.73758,8.90069
7356.6191,6.86827,7.95713,9.76215,10.1422,9.94391,8.37916,6.96245,6.62399,6.15636,6.57933,7.37589,7.79713,8.96898
7357.1011,6.83786,8.06376,9.73798,10.1563,9.97034,8.41454,6.99834,6.57166,6.0742,6.65165,7.44751,7.87079,9.0418
7357.5835,6.74602,8.12792,9.61364,10.2131,10.0153,8.43717,7.03119,6.51611,6.02035,6.69743,7.50201,7.91864,9.10257
7358.0654,6.60029,8.13066,9.42577,10.2751,10.0599,8.42428,7.03795,6.48187,6.0182,6.70008,7.53055,7.92188,9.13097
7358.5479,6.4202,8.07169,9.23237,10.3074,10.0914,8.37222,7.01568,6.48027,6.07783,6.66494,7.53234,7.89396,9.12011
7359.0298,6.23808,7.9677,9.08585,10.2923,10.1059,8.29879,6.98025,6.50526,6.18799,6.6155,7.51393,7.87303,9.08646
7359.5117,6.09647,7.84791,9.01305,10.232,10.1051,8.23093,6.95183,6.53797,6.31935,6.58126,7.48617,7.89803,9.06358
7359.9941,6.03752,7.74639,9.01058,10.1398,10.0907,8.1866,6.93919,6.55734,6.4378,6.58475,7.46044,7.98335,9.08281
7360.4761,6.08591,7.69113,9.05355,10.0303,10.0599,8.16361,6.93491,6.55106,6.51975,6.63361,7.4454,8.10885,9.15368
7360.958,6.23356,7.69259,9.10995,9.91407,10.0066,8.14324,6.9234,6.52206,6.56081,6.7197,7.44556,8.23229,9.25717
7361.4404,6.43842,7.73801,9.15379,9.79904,9.92865,8.10494,6.89414,6.48721,6.57369,6.82458,7.46248,8.31623,9.35671
7361.9224,6.64154,7.7965,9.17203,9.69415,9.8331,8.04052,6.84876,6.4686,6.57789,6.92862,7.49749,8.3504,9.42024
7362.4048,6.79276,7.83324,9.16471,9.61031,9.73583,7.95677,6.79721,6.48183,6.58864,7.01976,7.55359,8.35404,9.43873
7362.8867,6.86884,7.8246,9.14069,9.55773,9.65407,7.86652,6.74825,6.52738,6.61182,7.09762,7.63437,8.35971,9.43
7363.3687,6.87654,7.76663,9.11251,9.5419,9.5979,7.77717,6.70307,6.58909,6.64512,7.17115,7.74032,8.39314,9.42779
7363.8511,6.84354,7.67476,9.09192,9.56109,9.56661,7.68619,6.65653,6.64064,6.68177,7.25076,7.86575,8.4629,9.46308
7364.333,6.8045,7.57595,9.08549,9.60662,9.55202,7.58679,6.60361,6.65841,6.71368,7.33896,7.99935,8.56324,9.54724
7364.8149,6.78718,7.49684,9.09101,9.66556,9.5461,7.47882,6.54544,6.63457,6.73315,7.42546,8.12889,8.68441,9.66609
7365.2974,6.80258,7.45357,9.09678,9.72376,9.54666,7.37571,6.49037,6.58194,6.73461,7.49104,8.24574,8.82037,9.78873
7365.7793,6.84177,7.44846,9.0859,9.76745,9.55668,7.30135,6.4506,6.52628,6.71699,7.51811,8.3448,8.96817,9.88598
7366.2617,6.87996,7.47371,9.04434,9.784,9.57817,7.27817,6.43794,6.49125,6.68607,7.50045,8.42003,9.12165,9.9462
7366.7437,6.88724,7.51802,8.96951,9.76394,9.60565,7.31352,6.46091,6.48577,6.65532,7.44611,8.4611,9.2667,9.9804
7367.2256,6.84385,7.57127,8.87481,9.70588,9.6238,7.39144,6.52204,6.50146,6.6431,7.37207,8.45717,9.38358,10.0149
7367.708,6.75436,7.6256,8.78608,9.62157,9.61117,7.47598,6.6144,6.52158,6.66583,7.29466,8.40746,9.45591,10.0759
7368.1899,6.64999,7.67399,8.72977,9.53498,9.5488,7.52773,6.71982,6.53583,6.72983,7.22197,8.33001,9.47999,10.1738
7368.6719,6.57238,7.70921,8.71925,9.47179,9.42928,7.52485,6.81298,6.54925,6.82757,7.15445,8.25789,9.46662,10.2975
7369.1543,6.54843,7.72529,8.74933,9.44513,9.2616,7.4728,6.87138,6.57717,6.94134,7.09277,8.22276,9.43396,10.4225
7369.6362,6.5752,7.72068,8.80144,9.44821,9.07085,7.39617,6.88488,6.63115,7.0506,7.04547,8.23862,9.3982,10.5252
7370.1187,6.62463,7.70024,8.8526,9.45858,8.89444,7.3212,6.85926,6.70852,7.13714,7.02908,8.29733,9.3692,10.5922
7370.6006,6.66208,7.67402,8.88153,9.45047,8.77427,7.26267,6.81286,6.79297,7.18664,7.06052,8.37614,9.35135,10.6233
7371.0825,6.66618,7.65263,8.87167,9.40871,8.74287,7.222,6.76882,6.86498,7.18998,7.14626,8.45067,9.34627,10.6303
7371.5649,6.63921,7.64146,8.81465,9.33731,8.80636,7.19496,6.74647,6.91476,7.147,7.27524,8.50611,9.35473,10.6324
7372.0469,6.60212,7.63776,8.71495,9.25778,8.93502,7.18137,6.75538,6.94839,7.07111,7.42103,8.54205,9.37812,10.6507
7372.5288,6.57797,7.63299,8.59237,9.19737,9.07191,7.18776,6.79453,6.98277,6.99008,7.55291,8.57009,9.4204,10.6996
7373.0112,6.57614,7.61856,8.47811,9.17439,9.1573,7.2203,6.85542,7.03287,6.93953,7.64884,8.60723,9.48956,10.7802
7373.4932,6.58792,7.59029,8.40344,9.18884,9.15549,7.27421,6.92524,7.10026,6.95017,7.70318,8.66865,9.59579,10.876
7373.9756,6.59512,7.54876,8.38494,9.22164,9.07003,7.3295,6.98818,7.16916,7.03301,7.72697,8.7612,9.74461,10.9568
7374.4575,6.58524,7.49668,8.41313,9.24225,8.93994,7.35975,7.02652,7.21229,7.16943,7.74188,8.8781,9.92724,10.9908
7374.9395,6.5624,7.43691,8.45442,9.22248,8.81635,7.3502,7.02426,7.20483,7.31534,7.76964,8.99893,10.1162,10.9626
7375.4219,6.54465,7.37384,8.46999,9.15073,8.73152,7.31024,6.9731,7.13986,7.42257,7.82092,9.09941,10.2739,10.8866
7375.9038,6.54857,7.31644,8.43993,9.03796,8.6823,7.26555,6.87614,7.03467,7.46489,7.89005,9.16735,10.3718,10.802
7376.3857,6.57503,7.27823,8.37272,8.91186,8.64072,7.23481,6.74649,6.92304,7.44832,7.95892,9.21226,10.4039,10.753
7376.8682,6.60869,7.27161,8.29381,8.80531,8.57969,7.21219,6.60352,6.83974,7.40024,8.00641,9.25956,10.386,10.7685
7377.3501,6.63055,7.29972,8.22569,8.74606,8.49202,7.17033,6.47075,6.80688,7.35053,8.0174,9.33354,10.3445,10.8555
7377.8325,6.63338,7.35148,8.17468,8.74943,8.39247,7.08063,6.37539,6.827,7.31874,7.98879,9.43994,10.3054,11.0025
7378.3145,6.62914,7.40448,8.13118,8.81252,8.30591,6.93708,6.34518,6.88406,7.31157,7.93269,9.55845,10.2899,11.1901
7378.7964,6.64234,7.43656,8.08107,8.91103,8.25083,6.76779,6.39965,6.95223,7.32677,7.87572,9.65092,10.3154,11.4003
7379.2788,6.6913,7.44011,8.02017,9.00298,8.22816,6.62406,6.5378,7.00914,7.35783,7.8526,9.68274,10.3969,11.6223
7379.7607,6.76916,7.4286,7.96078,9.04224,8.22182,6.55126,6.73041,7.04623,7.3963,7.89351,9.64565,10.5435,11.8522
7380.2427,6.84012,7.42805,7.92457,8.99825,8.2101,6.5599,6.92518,7.06853,7.43269,8.00953,9.56638,10.7493,12.0864
7380.7251,6.85751,7.45764,7.92633,8.87169,8.17926,6.61827,7.06552,7.08406,7.45948,8.1837,9.49402,10.9873,12.3152
7381.207,6.79302,7.51384,7.9612,8.69544,8.13062,6.67276,7.11408,7.09178,7.47648,8.37457,9.47419,11.2128,12.5188
7381.6895,6.65655,7.57069,8.00566,8.51876,8.07761,6.68153,7.06726,7.07877,7.49364,8.53224,9.5267,11.3815,12.6718
7382.1714,6.49218,7.59628,8.03166,8.38369,8.03657,6.63803,6.95319,7.02948,7.52621,8.61892,9.63976,11.4689,12.7525
7382.6533,6.35355,7.57252,8.02348,8.3078,8.01753,6.57014,6.81636,6.93996,7.58322,8.62311,9.781,11.4818,12.7546
7383.1357,6.27582,7.50359,7.98538,8.28246,8.01884,6.51886,6.6991,6.82629,7.6576,8.56118,9.91558,11.452,12.6953
7383.6177,6.26116,7.4081,7.93613,8.2847,8.02682,6.51238,6.62863,6.72157,7.72662,8.46778,10.0205,11.4172,12.614
7384.0996,6.28416,7.30248,7.89533,8.29316,8.01995,6.5516,6.61281,6.66346,7.7645,8.38189,10.0892,11.4025,12.5622
7384.582,6.31073,7.18873,7.87115,8.29732,7.97723,6.61319,6.64264,6.67872,7.75921,8.33537,10.1276,11.4114,12.5862
7385.064,6.3174,7.05594,7.85702,8.29584,7.88886,6.66554,6.69836,6.77202,7.72177,8.34671,10.1469,11.4311,12.7077
7385.5464,6.3005,6.89453,7.83769,8.28789,7.76491,6.68645,6.7566,6.92272,7.68102,8.41879,10.1583,11.4472,12.9134
7386.0283,6.27245,6.71206,7.79923,8.2662,7.63585,6.67249,6.7976,7.09116,7.66666,8.53848,10.1713,11.4564,13.1575
7386.5103,6.25057,6.53834,7.73591,8.21859,7.54082,6.6368,6.81087,7.23301,7.69213,8.6788,10.1956,11.4696,13.3801
7386.9927,6.24669,6.41474,7.65096,8.13685,7.50747,6.59949,6.79707,7.31716,7.74841,8.80632,10.2401,11.5058,13.5323
7387.4746,6.26307,6.37451,7.5535,8.02606,7.53466,6.57763,6.76492,7.33906,7.81198,8.89407,10.3095,11.5788,13.5967
7387.9565,6.29453,6.42683,7.45592,7.9065,7.59028,6.58016,6.72484,7.32211,7.86046,8.93473,10.3995,11.6894,13.5913
7388.439,6.33276,6.55326,7.37309,7.80602,7.62786,6.60729,6.68364,7.30536,7.88558,8.94578,10.4955,11.8228,13.5559
