Wavenumber (cm-1),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
543.8277,-1.17549e-38,0.0366667,0.101417,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0402917,0.118143,0.0392615,-1.17549e-38,-1.17549e-38,0.0381781,0.0463698,0.0274702,0.0907701,-1.17549e-38,0.00353634,-1.17549e-38,-1.17549e-38
544.3098,-1.17549e-38,0.0502669,0.0854953,0.0109413,0.01098,-1.17549e-38,0.0306462,0.113634,0.040576,0.0135751,-1.17549e-38,0.0070788,0.04075,-1.17549e-38,0.07788,-1.17549e-38,0.004389,0.0231794,-1.17549e-38
544.7919,0.0103521,0.0634051,0.0660832,0.0274185,0.0156361,-1.17549e-38,0.018698,0.113463,0.0301522,0.0643619,0.0044608,-1.17549e-38,0.0256416,-1.17549e-38,0.0584662,-1.17549e-38,0.00594459,0.0659447,-1.17549e-38
545.274,0.0350431,0.0707416,0.0436078,0.0417478,0.0203871,-1.17549e-38,0.00879277,0.111503,0.0109308,0.106132,0.0131912,-1.17549e-38,0.00797815,-1.17549e-38,0.0335615,-1.17549e-38,0.00790342,0.0829795,-1.17549e-38
545.7562,0.0523279,0.0674729,0.0190507,0.0509799,0.0323233,-1.17549e-38,0.00380381,0.0959973,-1.17549e-38,0.121906,0.0063392,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00510024,-1.17549e-38,0.00938535,0.070056,-1.17549e-38
546.2383,0.05856,0.0536825,-1.17549e-38,0.0553908,0.0528449,-1.17549e-38,0.00409721,0.0556958,-1.17549e-38,0.106508,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00911554,0.0353965,-1.17549e-38
546.7204,0.0545566,0.0354575,-1.17549e-38,0.0571839,0.0753197,-1.17549e-38,0.00751795,-1.17549e-38,-1.17549e-38,0.0685044,-1.17549e-38,0.026581,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00630769,-1.17549e-38,-1.17549e-38
547.2025,0.0445097,0.0214542,-1.17549e-38,0.0577192,0.0885515,0.0109638,0.0108243,-1.17549e-38,-1.17549e-38,0.025318,-1.17549e-38,0.0567588,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00162432,-1.17549e-38,-1.17549e-38
547.6846,0.0334023,0.0174097,-1.17549e-38,0.0559632,0.0835348,0.0295692,0.0118858,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0724428,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
548.1667,0.0249673,0.0226227,-1.17549e-38,0.0497227,0.0587788,0.040711,0.0110631,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0734493,-1.17549e-38,0.0289968,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
548.6489,0.0212299,0.0306788,0.000687377,0.0385578,0.0210341,0.0434884,0.0105707,-1.17549e-38,-1.17549e-38,0.00275535,-1.17549e-38,0.067234,-1.17549e-38,0.0755337,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0137225
549.131,0.0230769,0.0336641,0.0173356,0.0255381,-1.17549e-38,0.0412079,0.0121716,-1.17549e-38,-1.17549e-38,0.0309758,-1.17549e-38,0.0627465,-1.17549e-38,0.109261,0.0155686,0.0161386,0.0050567,-1.17549e-38,0.0516917
549.6131,0.0306371,0.0271241,0.0277314,0.0158004,-1.17549e-38,0.0397364,0.0150581,-1.17549e-38,-1.17549e-38,0.0571837,-1.17549e-38,0.063612,-1.17549e-38,0.11961,0.0211336,0.0339157,0.00943411,-1.17549e-38,0.0744765
550.0952,0.0429182,0.0128968,0.0281937,0.0126597,-1.17549e-38,0.0438533,0.0159125,-1.17549e-38,-1.17549e-38,0.0684362,-1.17549e-38,0.0651903,-1.17549e-38,0.106098,0.016337,0.0394441,0.0074773,-1.17549e-38,0.083326
550.5773,0.0572823,-1.17549e-38,0.0186472,0.0145136,-1.17549e-38,0.0541517,0.0114774,0.0374097,-1.17549e-38,0.0591421,-1.17549e-38,0.0577081,-1.17549e-38,0.077767,0.00423618,0.0328909,-1.17549e-38,-1.17549e-38,0.0890349
551.0594,0.0697617,-1.17549e-38,0.00342844,0.0155233,-1.17549e-38,0.0667041,0.00169635,0.0529114,-1.17549e-38,0.0329968,-1.17549e-38,0.0335168,-1.17549e-38,0.0480492,-1.17549e-38,0.0210979,-1.17549e-38,-1.17549e-38,0.103221
551.5416,0.0764832,-1.17549e-38,-1.17549e-38,0.00988519,-1.17549e-38,0.0755257,-1.17549e-38,0.0498189,0.00760037,0.000694761,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0287655,-1.17549e-38,0.0120067,-1.17549e-38,0.00710879,0.128285
552.0237,0.0753727,0.0175792,-1.17549e-38,-1.17549e-38,0.014068,0.0758465,-1.17549e-38,0.041284,0.0301039,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0262764,-1.17549e-38,0.00878637,-1.17549e-38,0.059753,0.153785
552.5058,0.0669702,0.038029,-1.17549e-38,-1.17549e-38,0.040712,0.0661354,-1.17549e-38,0.037298,0.0494948,-1.17549e-38,0.0149594,-1.17549e-38,-1.17549e-38,0.0403259,-1.17549e-38,0.00769905,-1.17549e-38,0.105086,0.162468
552.9879,0.0538572,0.0482422,0.0129715,-1.17549e-38,0.0571993,0.0483468,-1.17549e-38,0.0411573,0.0571426,-1.17549e-38,0.0291552,-1.17549e-38,-1.17549e-38,0.0647144,-1.17549e-38,0.00106659,-1.17549e-38,0.126329,0.142184
553.47,0.0392049,0.0392567,0.0304529,-1.17549e-38,0.0604859,0.0272118,0.0144808,0.0503439,0.0511979,-1.17549e-38,0.0374969,-1.17549e-38,-1.17549e-38,0.0892695,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.116287,0.0954881
553.9521,0.0254672,0.010704,0.0373784,-1.17549e-38,0.0530231,0.00934292,0.0279009,0.0595834,0.0377459,0.0246509,0.0363906,-1.17549e-38,-1.17549e-38,0.103194,-1.17549e-38,-1.17549e-38,0.0138707,0.0809843,0.0400107
554.4343,0.0139561,-1.17549e-38,0.0287676,-1.17549e-38,0.0422044,0.00188451,0.0359338,0.0637543,0.0262921,0.0445944,0.0263507,0.0143825,-1.17549e-38,0.0993133,0.000416603,-1.17549e-38,0.0210205,0.0362001,-1.17549e-38
554.9164,0.0052884,-1.17549e-38,0.00806241,-1.17549e-38,0.0364275,0.00994577,0.0386954,0.0597032,0.0228623,0.047326,0.0140125,0.0646846,-1.17549e-38,0.077399,0.0204386,-1.17549e-38,0.0169029,-1.17549e-38,-1.17549e-38
555.3985,0.000104175,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0396888,0.0331162,0.0383181,0.047193,0.0259083,0.0292516,0.00972436,0.104116,0.0067449,0.0443675,0.0464076,-1.17549e-38,0.00659691,-1.17549e-38,0.00263453
555.8806,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0483406,0.0632314,0.0363102,0.0292578,0.0280071,-1.17549e-38,0.0211681,0.128331,0.0536052,0.0107159,0.076064,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.030241
556.3627,0.00434166,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0527985,0.0861326,0.0321844,0.0116452,0.0217966,-1.17549e-38,0.0470996,0.136638,0.0724054,-1.17549e-38,0.103291,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0496267
556.8448,0.0153014,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0438177,0.0880647,0.0244485,0.000895559,0.00547583,-1.17549e-38,0.0760485,0.130666,0.0663485,-1.17549e-38,0.119631,0.0118547,0.0037252,0.00287983,0.0486042
557.327,0.0311771,0.0179121,-1.17549e-38,-1.17549e-38,0.0196012,0.0636878,0.0129853,0.00141116,-1.17549e-38,-1.17549e-38,0.091758,0.114192,0.0466071,-1.17549e-38,0.117975,0.0332105,0.0146005,0.0190873,0.0288424
557.8091,0.0488451,0.0578054,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0204362,0.000695932,0.0129284,-1.17549e-38,-1.17549e-38,0.082468,0.0935027,0.0256078,-1.17549e-38,0.0964884,0.0413204,0.0230324,0.0354798,0.00319484
558.2912,0.063646,0.0915247,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0300511,-1.17549e-38,-1.17549e-38,0.0482915,0.0764364,0.0117727,-1.17549e-38,0.0603757,0.0404954,0.0246735,0.0499901,-1.17549e-38
558.7733,0.0709434,0.112265,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0445083,-1.17549e-38,-1.17549e-38,0.0019384,0.0692687,0.0077657,-1.17549e-38,0.0201873,0.0369281,0.019389,0.0575284,-1.17549e-38
559.2554,0.0682365,0.113451,-1.17549e-38,0.0018759,-1.17549e-38,-1.17549e-38,0.00596756,0.0491774,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0729319,0.0116373,-1.17549e-38,-1.17549e-38,0.0343698,0.0106764,0.0520742,0.00615161
559.7375,0.0565856,0.0922771,-1.17549e-38,0.01736,0.0485457,-1.17549e-38,0.0242682,0.0417679,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0816243,0.0190043,0.0244652,-1.17549e-38,0.032621,0.00304077,0.0316167,0.0282446
560.2197,0.0401162,0.0528812,-1.17549e-38,0.0238144,0.0995427,-1.17549e-38,0.0416262,0.0261474,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0857829,0.0249144,0.059745,-1.17549e-38,0.0293345,-1.17549e-38,0.0017426,0.0422688
560.7018,0.0234753,0.00628427,0.0186593,0.0137452,0.13629,0.014277,0.0505334,0.0104974,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0781341,0.0252036,0.0932092,-1.17549e-38,0.0232385,-1.17549e-38,-1.17549e-38,0.0409469
561.1839,0.00873331,-1.17549e-38,0.0420162,-1.17549e-38,0.151269,0.0304322,0.0471658,0.00309353,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0587295,0.0176876,0.114132,-1.17549e-38,0.0160697,0.000841769,-1.17549e-38,0.0258405
561.666,-1.17549e-38,-1.17549e-38,0.0496516,-1.17549e-38,0.14763,0.039317,0.0331471,0.00771348,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0351249,0.0031346,0.114836,0.00319166,0.0117051,0.000993151,-1.17549e-38,0.00541392
562.1481,-1.17549e-38,-1.17549e-38,0.0405884,-1.17549e-38,0.134674,0.0448419,0.0144484,0.0210051,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0173927,-1.17549e-38,0.094855,0.00481119,0.0132328,-1.17549e-38,-1.17549e-38,-1.17549e-38
562.6302,-1.17549e-38,-1.17549e-38,0.0205092,-1.17549e-38,0.120817,0.0488815,-1.17549e-38,0.033451,-1.17549e-38,0.000952959,-1.17549e-38,0.0117139,-1.17549e-38,0.0620651,-1.17549e-38,0.020342,-1.17549e-38,0.0272138,-1.17549e-38
563.1124,-1.17549e-38,0.00236505,-1.17549e-38,-1.17549e-38,0.10908,0.0503382,-1.17549e-38,0.0339995,-1.17549e-38,0.0196627,-1.17549e-38,0.0174187,-1.17549e-38,0.0299334,-1.17549e-38,0.0292452,-1.17549e-38,0.0547607,-1.17549e-38
563.5945,-1.17549e-38,0.0383785,-1.17549e-38,-1.17549e-38,0.0975673,0.0478024,-1.17549e-38,0.0164628,0.0108462,0.0347463,-1.17549e-38,0.0294227,-1.17549e-38,0.0118909,-1.17549e-38,0.0354396,-1.17549e-38,0.070179,-1.17549e-38
564.0766,-1.17549e-38,0.0667637,-1.17549e-38,-1.17549e-38,0.083261,0.0423588,-1.17549e-38,-1.17549e-38,0.0263875,0.042418,0.000935235,0.0433884,-1.17549e-38,0.0153729,-1.17549e-38,0.0373141,-1.17549e-38,0.0722019,0.000487734
564.5587,-1.17549e-38,0.0809444,-1.17549e-38,-1.17549e-38,0.0652704,0.0373765,-1.17549e-38,-1.17549e-38,0.0372597,0.0400112,0.0368993,0.0586558,-1.17549e-38,0.03843,-1.17549e-38,0.0377009,-1.17549e-38,0.0646559,0.00456189
565.0408,-1.17549e-38,0.0786776,-1.17549e-38,-1.17549e-38,0.0450111,0.0354635,-1.17549e-38,-1.17549e-38,0.0415063,0.0273689,0.0648243,0.0761901,0.00565574,0.0705834,-1.17549e-38,0.0418387,0.00304984,0.053879,0.00923453
565.5229,-1.17549e-38,0.0624691,-1.17549e-38,-1.17549e-38,0.0241151,0.0357412,-1.17549e-38,-1.17549e-38,0.0410587,0.00764341,0.0717719,0.0936275,0.0120664,0.0974385,-1.17549e-38,0.0529527,0.0289179,0.0464103,0.0189593
566.0051,0.0162633,0.0387532,-1.17549e-38,-1.17549e-38,0.00301193,0.0343628,-1.17549e-38,-1.17549e-38,0.040101,-1.17549e-38,0.0550986,0.102637,0.0106238,0.106803,-1.17549e-38,0.0686745,0.0553632,0.0474322,0.0360832
566.4872,0.0345992,0.0157464,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0281143,-1.17549e-38,0.045556,0.0417873,-1.17549e-38,0.0234936,0.0923303,0.00404469,0.0935682,0.0310825,0.0812345,0.0749823,0.059536,0.0584583
566.9693,0.0439377,0.000513322,-1.17549e-38,0.0054064,-1.17549e-38,0.017929,-1.17549e-38,0.101272,0.0458197,-1.17549e-38,-1.17549e-38,0.0572927,-1.17549e-38,0.0613979,0.0547511,0.081798,0.0826299,0.0815982,0.0796903
567.4514,0.0508266,-1.17549e-38,-1.17549e-38,0.0420513,-1.17549e-38,0.00899015,-1.17549e-38,0.135182,0.0487661,-1.17549e-38,-1.17549e-38,0.00417634,-1.17549e-38,0.0207881,0.0656777,0.0661962,0.0777267,0.108322,0.0917982
567.9335,0.0600004,0.00180984,0.00815494,0.0736895,-1.17549e-38,0.00702254,-1.17549e-38,0.139349,0.0468261,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00301882,-1.17549e-38,0.0639346,0.0380173,0.0643019,0.131237,0.0888337
568.4156,0.070521,0.0113826,0.0157156,0.0907382,-1.17549e-38,0.0137487,0.00720804,0.118874,0.0388462,0.0268594,-1.17549e-38,-1.17549e-38,0.0148828,-1.17549e-38,0.0525747,0.00682472,0.0487794,0.14128,0.069663
568.8978,0.0768043,0.0182716,0.0216266,0.0886759,0.0262266,0.0252037,0.0295039,0.0871914,0.0273291,0.0511942,0.012136,-1.17549e-38,0.0265212,-1.17549e-38,0.0354861,-1.17549e-38,0.0368303,0.132156,0.0386135
569.3799,0.0734688,0.0174013,0.0284356,0.0703258,0.0563144,0.0341627,0.0437625,0.0578908,0.0168643,0.0659092,0.0288467,-1.17549e-38,0.0320124,-1.17549e-38,0.0160668,-1.17549e-38,0.0309795,0.103127,0.00366307
569.862,0.0600028,0.00779592,0.0358162,0.0444919,0.0686023,0.0346463,0.045039,0.03825,0.0113028,0.0672132,0.0350165,-1.17549e-38,0.028458,0.0131939,-1.17549e-38,-1.17549e-38,0.0300455,0.0600593,-1.17549e-38
570.3441,0.0415103,-1.17549e-38,0.0404188,0.0213979,0.0604743,0.0251457,0.0335474,0.0278316,0.0116824,0.0557803,0.031554,0.0170699,0.0173188,0.0483745,-1.17549e-38,-1.17549e-38,0.0304589,0.0140646,-1.17549e-38
570.8262,0.02502,-1.17549e-38,0.038797,0.00738878,0.0413407,0.00871185,0.014141,0.0217051,0.016081,0.0360794,0.02488,0.0380381,0.00280488,0.0788818,-1.17549e-38,-1.17549e-38,0.0286035,-1.17549e-38,-1.17549e-38
571.3083,0.0143672,-1.17549e-38,0.0308603,0.00198649,0.026455,-1.17549e-38,-1.17549e-38,0.0150713,0.0211195,0.0142891,0.0232085,0.0438129,-1.17549e-38,0.0984695,-1.17549e-38,-1.17549e-38,0.0229441,-1.17549e-38,-1.17549e-38
571.7905,0.00763441,-1.17549e-38,0.0206025,-1.17549e-38,0.0267905,-1.17549e-38,-1.17549e-38,0.00609036,0.0239572,-1.17549e-38,0.0319884,0.0391616,-1.17549e-38,0.104081,-1.17549e-38,0.00427153,0.0148889,-1.17549e-38,-1.17549e-38
572.2726,-1.17549e-38,-1.17549e-38,0.0130825,-1.17549e-38,0.0420563,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.023713,-1.17549e-38,0.0506005,0.0287627,-1.17549e-38,0.0959127,-1.17549e-38,0.0117956,0.00792819,-1.17549e-38,-1.17549e-38
572.7547,-1.17549e-38,-1.17549e-38,0.00997502,-1.17549e-38,0.0616016,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0217939,-1.17549e-38,0.0721233,0.0144714,-1.17549e-38,0.0769082,-1.17549e-38,0.0191562,0.00542068,0.0205116,-1.17549e-38
573.2368,-1.17549e-38,-1.17549e-38,0.00762244,-1.17549e-38,0.0722165,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0211146,-1.17549e-38,0.0866878,-1.17549e-38,-1.17549e-38,0.0517092,0.00747609,0.0249298,0.00825843,0.0402057,-1.17549e-38
573.7189,-1.17549e-38,0.00334898,-1.17549e-38,-1.17549e-38,0.0668716,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.024552,-1.17549e-38,0.0868298,-1.17549e-38,-1.17549e-38,0.0251404,0.0113603,0.0272298,0.0139575,0.042314,-1.17549e-38
574.201,-1.17549e-38,0.0131253,-1.17549e-38,-1.17549e-38,0.0482296,0.0125167,-1.17549e-38,-1.17549e-38,0.0332621,-1.17549e-38,0.0717482,-1.17549e-38,-1.17549e-38,0.000751055,0.00784599,0.0245668,0.0179683,0.0262577,-1.17549e-38
574.6832,-1.17549e-38,0.0268806,-1.17549e-38,-1.17549e-38,0.0253096,0.0234849,-1.17549e-38,-1.17549e-38,0.0455982,0.00334576,0.0478951,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0161209,0.0165355,-1.17549e-38,-1.17549e-38
575.1653,-1.17549e-38,0.0444087,-1.17549e-38,-1.17549e-38,0.00673899,0.0280183,-1.17549e-38,-1.17549e-38,0.0572509,0.0111689,0.0254825,-1.17549e-38,0.00590647,-1.17549e-38,-1.17549e-38,0.00171983,0.00931118,-1.17549e-38,-1.17549e-38
575.6474,-1.17549e-38,0.0631716,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0279694,-1.17549e-38,-1.17549e-38,0.0628363,0.0191655,0.0128111,-1.17549e-38,0.0360373,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
576.1295,-1.17549e-38,0.0800497,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0275611,-1.17549e-38,-1.17549e-38,0.0584394,0.0275072,0.0117331,0.0185566,0.050759,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
576.6116,0.00736152,0.0930303,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0301933,-1.17549e-38,-1.17549e-38,0.0437873,0.0356283,0.0171815,0.0334722,0.0463849,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
577.0938,0.0136606,0.101094,0.0190621,-1.17549e-38,-1.17549e-38,0.0360274,-1.17549e-38,-1.17549e-38,0.0226245,0.042186,0.0210519,0.0344344,0.0288614,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
577.5759,0.0129909,0.102609,0.0412133,-1.17549e-38,-1.17549e-38,0.0424834,-1.17549e-38,-1.17549e-38,0.00100591,0.0457966,0.0174358,0.0216035,0.00964514,0.00463588,-1.17549e-38,-1.17549e-38,0.0045052,-1.17549e-38,-1.17549e-38
578.058,0.00985084,0.0944328,0.0495236,-1.17549e-38,-1.17549e-38,0.0471089,0.00198171,-1.17549e-38,-1.17549e-38,0.0459998,0.0054608,-1.17549e-38,-1.17549e-38,0.0329,-1.17549e-38,-1.17549e-38,0.00620754,-1.17549e-38,-1.17549e-38
578.5401,0.00795023,0.0734844,0.0460558,-1.17549e-38,-1.17549e-38,0.0501253,0.0159552,-1.17549e-38,-1.17549e-38,0.0436673,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.052185,-1.17549e-38,-1.17549e-38,0.0020269,-1.17549e-38,0.0515446
579.0222,0.0088585,0.0402256,0.036292,-1.17549e-38,-1.17549e-38,0.0543599,0.0249217,-1.17549e-38,-1.17549e-38,0.0405238,-1.17549e-38,-1.17549e-38,0.00388295,0.0557273,0.00498011,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.100041
579.5043,0.0121832,0.00135156,0.0252568,0.00337506,-1.17549e-38,0.0625139,0.0259401,-1.17549e-38,-1.17549e-38,0.0381401,-1.17549e-38,-1.17549e-38,0.0065801,0.0425865,0.0116243,0.00785749,-1.17549e-38,0.0103205,0.120585
579.9865,0.0164892,-1.17549e-38,0.0153382,0.0257021,-1.17549e-38,0.0738892,0.0196654,-1.17549e-38,0.00333043,0.0371448,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.017715,0.0142944,0.0302823,-1.17549e-38,0.0230262,0.107517
580.4686,0.0201257,-1.17549e-38,0.00625119,0.0488464,-1.17549e-38,0.0833307,0.00970968,-1.17549e-38,0.0207796,0.037216,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0134485,0.0458258,-1.17549e-38,0.0343786,0.0665244
580.9507,0.0216351,-1.17549e-38,-1.17549e-38,0.0680064,-1.17549e-38,0.0836303,0.000508049,0.0128744,0.0390076,0.037763,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0118961,0.0534863,0.0104902,0.0486178,0.013116
581.4328,0.0199622,-1.17549e-38,-1.17549e-38,0.0791418,-1.17549e-38,0.0698749,-1.17549e-38,0.0210525,0.0563049,0.0386026,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0133709,0.0535859,0.0286381,0.0672002,-1.17549e-38
581.9149,0.0147874,0.015993,-1.17549e-38,0.0803467,0.0035107,0.0425805,-1.17549e-38,0.0234436,0.0704842,0.0399997,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0197614,0.0475884,0.0451208,0.0857648,-1.17549e-38
582.397,0.00694116,0.0332235,-1.17549e-38,0.0724491,0.0295667,0.007572,-1.17549e-38,0.0216728,0.0787075,0.0421258,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0290655,0.0380363,0.0550173,0.0952888,-1.17549e-38
582.8792,-1.17549e-38,0.0314457,-1.17549e-38,0.0584647,0.0515024,-1.17549e-38,-1.17549e-38,0.0191012,0.0783236,0.0445396,0.00907422,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0359028,0.0281092,0.054347,0.0872133,-1.17549e-38
583.3613,-1.17549e-38,0.011869,-1.17549e-38,0.0422888,0.0640636,-1.17549e-38,2.17661e-05,0.0202687,0.0684438,0.0461908,0.0157249,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0346158,0.0205167,0.0413073,0.0593202,-1.17549e-38
583.8434,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0274054,0.0655588,-1.17549e-38,0.0011849,0.0289459,0.0512651,0.0459139,0.00938962,-1.17549e-38,-1.17549e-38,0.0175048,0.0231007,0.0161633,0.0176797,0.0184343,-1.17549e-38
584.3255,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0161663,0.0573007,-1.17549e-38,0.0021912,0.0456185,0.0319882,0.0430178,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0391786,0.00480461,0.0135757,-1.17549e-38,-1.17549e-38,-1.17549e-38
584.8076,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0096509,0.0421838,-1.17549e-38,0.00356062,0.0662078,0.0168742,0.0376344,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0433177,-1.17549e-38,0.00986526,-1.17549e-38,-1.17549e-38,-1.17549e-38
585.2897,-1.17549e-38,-1.17549e-38,0.0259097,0.00772539,0.0237351,-1.17549e-38,0.00491406,0.0834509,0.0103158,0.0307721,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0272211,-1.17549e-38,0.00289884,-1.17549e-38,-1.17549e-38,-1.17549e-38
585.7719,-1.17549e-38,-1.17549e-38,0.0370448,0.00901817,0.00603172,-1.17549e-38,0.00486215,0.0905209,0.0127855,0.0241475,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
586.254,-1.17549e-38,-1.17549e-38,0.0275479,0.0109821,-1.17549e-38,-1.17549e-38,0.00178958,0.08461,0.0210935,0.0197489,-1.17549e-38,0.00346717,0.00833093,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
586.7361,-1.17549e-38,-1.17549e-38,0.00357504,0.0104938,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0681049,0.030741,0.0190029,-1.17549e-38,0.0242298,0.0370292,-1.17549e-38,0.00615083,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
587.2182,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00515338,0.000163469,-1.17549e-38,-1.17549e-38,0.0467497,0.0386886,0.0217143,0.0194961,0.0367609,0.0657944,-1.17549e-38,0.0176962,-1.17549e-38,0.000288966,-1.17549e-38,-1.17549e-38
587.7003,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0188201,-1.17549e-38,-1.17549e-38,0.0262277,0.0447028,0.0254804,0.0364714,0.0448535,0.0854862,-1.17549e-38,0.0235001,-1.17549e-38,0.00845841,-1.17549e-38,0.0310465
588.1824,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0409295,-1.17549e-38,-1.17549e-38,0.00942701,0.0505302,0.0264187,0.0455889,0.053165,0.0905795,-1.17549e-38,0.0242149,0.00638272,0.00870131,-1.17549e-38,0.060348
588.6646,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.058902,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0576464,0.0212831,0.0462221,0.0634325,0.0808127,-1.17549e-38,0.0223787,0.0177919,0.00335893,-1.17549e-38,0.065129
589.1467,0.0134278,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0674614,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0652776,0.00975875,0.0401056,0.0726805,0.0601706,0.0133575,0.0202405,0.024049,-1.17549e-38,-1.17549e-38,0.0499384
589.6288,0.0270875,-1.17549e-38,0.000583277,-1.17549e-38,0.0659748,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0701303,-1.17549e-38,0.0306269,0.0746058,0.034327,0.0345261,0.0186389,0.0241211,-1.17549e-38,-1.17549e-38,0.026363
590.1109,0.0345222,0.00852928,0.00648024,-1.17549e-38,0.0576084,-1.17549e-38,0.0108251,-1.17549e-38,0.0680438,-1.17549e-38,0.0218081,0.0633174,0.00826284,0.0496427,0.017317,0.0192988,-1.17549e-38,0.00242883,0.00683042
