Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
5995.1216,4.0199,3.28272,2.9376,3.28231,3.72981,4.47183,5.1011,5.55091,5.92078,6.21589,6.38366
5995.6035,3.98258,3.26067,2.92057,3.29129,3.75767,4.47954,5.12868,5.58477,5.96578,6.24568,6.41541
5996.0859,3.9512,3.2366,2.90375,3.29238,3.78598,4.48573,5.14777,5.60762,6.011,6.27805,6.43947
5996.5679,3.92647,3.21096,2.88808,3.28886,3.81396,4.49477,5.15991,5.62242,6.0534,6.31166,6.46115
5997.0498,3.90787,3.18448,2.87434,3.28428,3.84032,4.50843,5.16983,5.63544,6.09259,6.34459,6.48754
5997.5322,3.89326,3.15774,2.8629,3.28004,3.86353,4.5255,5.1834,5.65268,6.13015,6.3763,6.52404
5998.0142,3.87947,3.1312,2.85349,3.27492,3.88276,4.54305,5.20442,5.67677,6.16809,6.40847,6.5715
5998.4966,3.86353,3.10581,2.84546,3.26717,3.8985,4.55868,5.23219,5.70655,6.20732,6.44437,6.62571
5998.9785,3.84367,3.08342,2.83852,3.2573,3.91207,4.57215,5.26198,5.7392,6.24711,6.48689,6.67975
5999.4604,3.81949,3.06627,2.83346,3.24933,3.92434,4.58544,5.288,5.77304,6.28561,6.53653,6.72764
5999.9429,3.79108,3.05558,2.83211,3.2491,3.93487,4.60146,5.30703,5.80871,6.32113,6.59052,6.76724
6000.4248,3.75827,3.05029,2.83629,3.26062,3.9426,4.62246,5.32032,5.84789,6.35334,6.64374,6.80072
6000.9067,3.72067,3.04712,2.84653,3.28319,3.94743,4.64912,5.33277,5.89066,6.38396,6.69115,6.83259
6001.3892,3.67855,3.04219,2.86116,3.31137,3.95134,4.68064,5.35006,5.93409,6.4161,6.73054,6.86698
6001.8711,3.63375,3.0332,2.87676,3.33797,3.95739,4.71526,5.37604,5.97308,6.4528,6.76403,6.90582
6002.3535,3.58959,3.02057,2.88968,3.35795,3.96754,4.75084,5.41146,6.00344,6.49526,6.79737,6.94876
6002.8354,3.54949,3.00684,2.89772,3.37065,3.98086,4.78525,5.45457,6.02468,6.5418,6.83706,6.99438
6003.3174,3.51538,2.99477,2.90092,3.379,3.99432,4.81689,5.5024,6.04068,6.58836,6.88673,7.04126
6003.7998,3.48711,2.98561,2.90099,3.38676,4.00539,4.84554,5.55173,6.05768,6.63041,6.94487,7.08848
6004.2817,3.46321,2.97856,2.89986,3.3958,4.0145,4.8728,5.59916,6.08112,6.66525,7.00517,7.13551
6004.7637,3.44259,2.97153,2.89846,3.4053,4.02503,4.90148,5.64108,6.11354,6.69374,7.0597,7.18226
6005.2461,3.42551,2.96231,2.89652,3.41304,4.04055,4.93383,5.67411,6.15456,6.7204,7.10307,7.22928
6005.728,3.41306,2.94943,2.89341,3.41739,4.06194,4.96933,5.69644,6.20218,6.75179,7.13538,7.27797
6006.2104,3.40554,2.93238,2.88909,3.41894,4.0866,5.00396,5.70938,6.25391,6.79391,7.16219,7.33011
6006.6924,3.40103,2.91149,2.88435,3.42071,4.11071,5.03181,5.71776,6.30675,6.84949,7.19161,7.38661
6007.1743,3.39538,2.88781,2.88019,3.42726,4.13234,5.04856,5.7286,6.35687,6.91646,7.23017,7.44641
6007.6567,3.38402,2.86298,2.87698,3.44312,4.15264,5.0548,5.74818,6.40018,6.98842,7.27993,7.50633
6008.1387,3.36433,2.83904,2.87425,3.47102,4.17418,5.05664,5.77926,6.4345,7.05696,7.33821,7.56242
6008.6206,3.33719,2.81797,2.87149,3.51033,4.1979,5.06312,5.8201,6.46184,7.11515,7.39987,7.61198
6009.103,3.30646,2.80132,2.86908,3.55646,4.22172,5.08149,5.86596,6.48864,7.16036,7.46032,7.65514
6009.585,3.27671,2.78997,2.86857,3.60158,4.24202,5.11339,5.91207,6.52289,7.19507,7.51734,7.69478
6010.0674,3.25049,2.78398,2.87187,3.637,4.25692,5.15418,5.95599,6.56953,7.22526,7.57091,7.73501
6010.5493,3.22677,2.78234,2.87987,3.65637,4.26844,5.19586,5.99789,6.62725,7.25721,7.62179,7.77908
6011.0313,3.20156,2.78277,2.89161,3.65855,4.28164,5.23164,6.03881,6.68909,7.29467,7.67037,7.82807
6011.5137,3.1704,2.78194,2.90462,3.64847,4.30139,5.25927,6.07867,6.74666,7.33772,7.71652,7.88095
6011.9956,3.13134,2.77652,2.91605,3.63556,4.32933,5.28121,6.11574,6.79509,7.38393,7.76054,7.93576
6012.4775,3.08673,2.76488,2.92386,3.63004,4.36311,5.30173,6.14826,6.83523,7.43063,7.80389,7.99106
6012.96,3.04275,2.74837,2.92736,3.63869,4.3984,5.32336,6.17665,6.8719,7.47687,7.84913,8.04671
6013.4419,3.00683,2.7313,2.92725,3.6619,4.43172,5.34545,6.20452,6.90987,7.52387,7.89899,8.10352
6013.9243,2.98447,2.71909,2.9253,3.69351,4.46215,5.36558,6.2371,6.95062,7.57388,7.95527,8.16233
6014.4063,2.97688,2.71555,2.92406,3.7237,4.49079,5.38284,6.27823,6.99237,7.62816,8.01821,8.22293
6014.8882,2.98054,2.72096,2.92611,3.74379,4.51902,5.3998,6.32785,7.03266,7.68544,8.08643,8.2837
6015.3706,2.98851,2.732,2.93281,3.75066,4.54684,5.42154,6.38184,7.07112,7.74186,8.15706,8.34218
6015.8525,2.99299,2.74359,2.94306,3.74824,4.57263,5.45217,6.43447,7.10999,7.79266,8.22599,8.39628
6016.3345,2.98794,2.75134,2.95306,3.74518,4.59412,5.49162,6.48152,7.15201,7.83494,8.28855,8.44568
6016.8169,2.97124,2.75305,2.958,3.74997,4.60998,5.53543,6.52237,7.19731,7.86995,8.34099,8.49254
6017.2988,2.94546,2.74872,2.95493,3.7666,4.62081,5.57784,6.55966,7.24214,7.90323,8.38247,8.54097
6017.7813,2.91681,2.7395,2.94511,3.7933,4.62925,5.61613,6.59716,7.28063,7.94214,8.41646,8.59526
6018.2632,2.89223,2.72665,2.93393,3.82496,4.63906,5.65253,6.63742,7.30857,7.99174,8.45,8.65769
6018.7451,2.87549,2.71112,2.92807,3.85687,4.65374,5.69232,6.68042,7.32689,8.05151,8.49089,8.72699
6019.2275,2.86454,2.69403,2.93148,3.8869,4.67508,5.73942,6.72388,7.34223,8.11527,8.54393,8.79869
6019.7095,2.85186,2.67712,2.94299,3.91481,4.70229,5.79278,6.7647,7.36429,8.17445,8.60852,8.86728
6020.1914,2.82848,2.66276,2.95699,3.94003,4.73197,5.84622,6.80052,7.40131,8.22316,8.67935,8.9293
6020.6738,2.78956,2.6533,2.96681,3.96065,4.75903,5.89182,6.83071,7.45648,8.26167,8.74977,8.98534
6021.1558,2.7384,2.65014,2.96844,3.97495,4.77846,5.92431,6.85645,7.52708,8.2963,8.81583,9.03984
6021.6382,2.68585,2.65313,2.96235,3.98399,4.78742,5.94375,6.88024,7.60646,8.33602,8.87849,9.09847
6022.1201,2.64526,2.66046,2.9527,3.99243,4.78712,5.95505,6.90515,7.68729,8.38793,8.94252,9.16478
6022.6021,2.62559,2.66935,2.94474,4.00585,4.78331,5.9653,6.93418,7.7641,8.45432,9.01306,9.2383
6023.0845,2.62692,2.67706,2.94243,4.0263,4.78498,5.98075,6.9697,7.83423,8.53246,9.09188,9.31503
6023.5664,2.64075,2.682,2.94726,4.04969,4.80092,6.00489,7.01287,7.89734,8.61654,9.17585,9.39013
6024.0483,2.65465,2.68409,2.95848,4.06798,4.8356,6.03789,7.06313,7.95462,8.70005,9.2583,9.46067
6024.5308,2.65819,2.68426,2.97391,4.07502,4.88646,6.07711,7.11787,8.00829,8.77764,9.33251,9.52678
6025.0127,2.64695,2.68311,2.99097,4.07185,4.94449,6.11817,7.17316,8.0612,8.84603,9.39512,9.59067
6025.4951,2.62283,2.67962,3.0076,4.0671,4.99824,6.15654,7.22531,8.11613,8.90456,9.44775,9.65453
6025.9771,2.59159,2.67108,3.02303,4.0717,5.03946,6.18928,7.273,8.17464,8.95542,9.4959,9.7191
6026.459,2.55967,2.65472,3.03824,4.09171,5.067,6.21642,7.31833,8.23603,9.00315,9.5462,9.7839
6026.9414,2.53192,2.63019,3.05535,4.12439,5.08669,6.24103,7.36582,8.29752,9.05326,9.60356,9.84861
6027.4233,2.51098,2.60113,3.07588,4.16041,5.10747,6.26782,7.41947,8.35556,9.11006,9.6695,9.91415
6027.9053,2.49744,2.57433,3.09887,4.19038,5.13612,6.30074,7.47956,8.40794,9.17492,9.74236,9.98241
6028.3877,2.49056,2.55654,3.12014,4.21069,5.174,6.34101,7.54159,8.45506,9.24589,9.81882,10.0548
6028.8696,2.48881,2.55097,3.13383,4.22494,5.2171,6.38656,7.5984,8.49979,9.31902,9.8958,10.1308
6029.3521,2.49046,2.55578,3.13578,4.24032,5.25898,6.43341,7.64447,8.54592,9.39048,9.97167,10.2081
6029.834,2.49408,2.5659,3.12669,4.26235,5.29418,6.47806,7.67956,8.59624,9.45824,10.0465,10.2839
6030.3159,2.49852,2.57668,3.11288,4.29173,5.32035,6.51954,7.70918,8.65151,9.52243,10.1215,10.3569
6030.7983,2.50247,2.58663,3.10358,4.32514,5.33853,6.55982,7.74162,8.71068,9.58446,10.1974,10.4287
6031.2803,2.50389,2.59725,3.1063,4.3582,5.35217,6.60221,7.78369,8.77216,9.64605,10.2747,10.503
6031.7622,2.50011,2.6104,3.1229,4.38797,5.36583,6.64853,7.83784,8.83504,9.70879,10.3526,10.5839
6032.2446,2.48871,2.62548,3.14884,4.41325,5.38379,6.69705,7.90217,8.89956,9.77451,10.431,10.6728
6032.7266,2.46889,2.6393,3.17607,4.43327,5.40872,6.74267,7.97248,8.96662,9.84556,10.5109,10.7679
6033.209,2.44223,2.64838,3.19752,4.44704,5.44087,6.77986,8.04426,9.03667,9.92418,10.5945,10.8642
6033.6909,2.41208,2.65186,3.21054,4.45417,5.47807,6.80684,8.11337,9.10883,10.0108,10.6836,10.9557
6034.1729,2.38206,2.65219,3.21739,4.4567,5.51715,6.82813,8.1759,9.1809,10.1027,10.7777,11.0382
6034.6553,2.35473,2.65278,3.2229,4.45971,5.55585,6.85331,8.22854,9.25036,10.1932,10.8725,11.111
6035.1372,2.33153,2.65465,3.23106,4.46963,5.59391,6.8922,8.27019,9.31566,10.275,10.9612,11.1776
6035.6191,2.31364,2.65492,3.24266,4.49074,5.63247,6.9491,8.30364,9.377,10.3431,11.0381,11.2441
6036.1016,2.30278,2.64861,3.25517,4.52261,5.6719,7.01994,8.33552,9.43584,10.3984,11.102,11.3164
6036.5835,2.30052,2.63246,3.26472,4.56015,5.71008,7.09418,8.37364,9.49375,10.4482,11.1583,11.397
6037.0659,2.30648,2.60781,3.26871,4.59656,5.74269,7.16053,8.42301,9.55134,10.5028,11.2161,11.4852
6037.5479,2.31689,2.58043,3.26758,4.62712,5.76584,7.21273,8.48336,9.60843,10.5701,11.2836,11.5772
6038.0298,2.32527,2.55755,3.26474,4.65121,5.7793,7.25169,8.54996,9.66525,10.6517,11.3638,11.67
6038.5122,2.32558,2.54446,3.26482,4.67165,5.78786,7.28335,8.61711,9.7236,10.7416,11.4535,11.7624
6038.9941,2.31586,2.54288,3.27129,4.69214,5.79948,7.31419,8.68182,9.7866,10.8295,11.5461,11.8557
6039.4761,2.29977,2.5517,3.28489,4.71489,5.82133,7.34771,8.74506,9.85696,10.9067,11.636,11.9514
6039.9585,2.28447,2.56884,3.30374,4.73997,5.85602,7.38404,8.80998,9.93481,10.9707,11.7221,12.0492
6040.4404,2.27601,2.59224,3.32496,4.76637,5.90066,7.42179,8.87875,10.0171,11.0271,11.8074,12.1468
6040.9229,2.27529,2.61964,3.34658,4.79344,5.94915,7.4601,8.95056,10.0993,11.0864,11.8963,12.2418
6041.4048,2.27735,2.64775,3.36843,4.82157,5.99606,7.4991,9.02199,10.1783,11.1593,11.9912,12.3338
6041.8867,2.27454,2.67217,3.39164,4.8519,6.03947,7.53885,9.08905,10.2549,11.2511,12.0918,12.4259
6042.3691,2.26143,2.68864,3.41732,4.88549,6.08113,7.57843,9.14922,10.3329,11.3591,12.1954,12.5229
6042.8511,2.23846,2.6949,3.44547,4.92257,6.12407,7.61645,9.20231,10.4166,11.474,12.2993,12.6282
6043.333,2.21201,2.69187,3.47486,4.96223,6.16976,7.65276,9.24991,10.5068,11.5842,12.4011,12.7417
6043.8154,2.19117,2.68339,3.50365,5.00235,6.2166,7.68977,9.29466,10.5994,11.6808,12.499,12.859
6044.2974,2.18311,2.6745,3.52994,5.03995,6.26098,7.7319,9.33981,10.6872,11.7621,12.5916,12.9747
6044.7798,2.18947,2.6693,3.55197,5.07196,6.29974,7.78323,9.38896,10.7633,11.8334,12.678,13.085
6045.2617,2.20545,2.66943,3.56816,5.09668,6.33229,7.84489,9.44546,10.8261,11.904,12.7598,13.1892
6045.7437,2.22198,2.67382,3.57753,5.11508,6.36099,7.91413,9.51108,10.8799,11.9826,12.8406,13.2898
6046.2261,2.23006,2.67976,3.58051,5.13109,6.38949,7.9857,9.58472,10.9334,12.073,12.9255,13.3899
6046.708,2.22506,2.68454,3.57925,5.15019,6.42043,8.05462,9.66229,10.9944,12.173,13.0179,13.4918
6047.1899,2.20898,2.68696,3.57706,5.17671,6.45415,8.11839,9.73847,11.0665,12.2762,13.1177,13.5963
6047.6724,2.189,2.68757,3.57693,5.21151,6.48911,8.17734,9.80959,11.1473,12.3762,13.2212,13.7029
6048.1543,2.17299,2.68783,3.58031,5.25144,6.5237,8.23325,9.87586,11.2308,12.4694,13.3238,13.8107
6048.6367,2.16446,2.68853,3.58716,5.29112,6.55778,8.28734,9.94145,11.3121,12.5571,13.4236,13.9185
6049.1187,2.16037,2.68897,3.59704,5.32579,6.59294,8.33931,10.0118,11.3908,12.6433,13.5222,14.0254
6049.6006,2.15357,2.68746,3.61024,5.35348,6.63145,8.38786,10.09,11.4711,12.7332,13.6237,14.1308
6050.083,2.13852,2.68324,3.6277,5.37537,6.67487,8.43234,10.1742,11.5587,12.8303,13.7316,14.235
6050.5649,2.11643,2.67839,3.64979,5.39447,6.72331,8.47414,10.2585,11.6565,12.9351,13.8468,14.3395
6051.0469,2.09581,2.67806,3.67521,5.41386,6.77586,8.51671,10.3368,11.7619,13.0454,13.9679,14.4461
6051.5293,2.08779,2.68833,3.70132,5.43574,6.83129,8.56394,10.4066,11.8683,13.1568,14.0928,14.556
6052.0112,2.09896,2.71276,3.72596,5.46149,6.88837,8.61791,10.4709,11.9694,13.2643,14.2203,14.6695
6052.4937,2.12663,2.74955,3.74912,5.49215,6.94536,8.67733,10.5366,12.0629,13.363,14.3491,14.7852
6052.9756,2.15968,2.79145,3.77308,5.52845,6.99959,8.73813,10.6091,12.1516,13.4508,14.4766,14.9012
6053.4575,2.1843,2.82866,3.80051,5.5703,7.04768,8.79588,10.6892,12.2408,13.5291,14.5981,15.0165
6053.9399,2.19099,2.85308,3.8321,5.61597,7.08695,8.84878,10.7722,12.3343,13.6037,14.7092,15.131
6054.4219,2.17864,2.86153,3.86554,5.66216,7.11706,8.89909,10.8515,12.4322,13.6831,14.8094,15.2459
6054.9038,2.15389,2.85623,3.89664,5.70503,7.14082,8.952,10.9235,12.5314,13.7759,14.9042,15.3637
6055.3862,2.12707,2.84288,3.92184,5.74204,7.16353,9.01261,10.9901,12.6279,13.8869,15.0025,15.487
6055.8682,2.10745,2.82796,3.94007,5.77331,7.191,9.08291,11.0577,12.72,14.0146,15.112,15.6181
6056.3506,2.10013,2.81671,3.95308,5.80167,7.22729,9.16076,11.1319,12.8085,14.1521,15.2337,15.7573
6056.8325,2.10542,2.81261,3.96431,5.83126,7.27322,9.2413,11.2143,12.8958,14.2894,15.3613,15.9021
6057.3145,2.11981,2.81724,3.97732,5.86519,7.32616,9.31953,11.3006,12.9843,14.418,15.4858,16.0465
6057.7969,2.13801,2.83001,3.99464,5.90397,7.38121,9.39241,11.3846,13.0756,14.5338,15.6016,16.1829
6058.2788,2.1549,2.84754,4.01726,5.9454,7.43328,9.45923,11.4622,13.1705,14.6374,15.711,16.3054
6058.7607,2.16717,2.86398,4.0445,5.98628,7.47949,9.52088,11.5349,13.269,14.733,15.822,16.4138
6059.2432,2.17382,2.87296,4.07412,6.02464,7.52076,9.5789,11.6091,13.3706,14.8257,15.943,16.5147
6059.7251,2.17562,2.87093,4.10313,6.06116,7.56163,9.63521,11.6924,13.4735,14.9199,16.0773,16.6192
6060.2075,2.17373,2.85999,4.12911,6.09868,7.60814,9.69215,11.7882,13.5757,15.0189,16.221,16.7376
6060.6895,2.16857,2.84793,4.1514,6.1403,7.66434,9.75215,11.8936,13.6764,15.1249,16.3658,16.8742
6061.1714,2.15997,2.84497,4.17156,6.18713,7.72965,9.8168,12.0004,13.7775,15.2391,16.504,17.0249
6061.6538,2.14853,2.85875,4.19219,6.23726,7.79876,9.88581,12.0991,13.8833,15.362,16.6329,17.1801
6062.1357,2.13686,2.89031,4.2152,6.28649,7.86435,9.95703,12.1834,13.9985,15.4928,16.7549,17.3298
6062.6177,2.1295,2.93358,4.24044,6.33038,7.92128,10.0277,12.2533,14.1245,15.629,16.8759,17.4689
6063.1001,2.13078,2.97838,4.26591,6.36635,7.9694,10.0965,12.3145,14.2576,15.7672,17.0018,17.5988
6063.582,2.14201,3.01498,4.28932,6.39484,8.01328,10.1642,12.3753,14.3899,15.9042,17.1358,17.7255
6064.0645,2.15999,3.03763,4.30979,6.41912,8.0591,10.2334,12.4427,14.5131,16.0375,17.2769,17.8558
6064.5464,2.1782,3.04556,4.32851,6.44389,8.11091,10.3069,12.5201,14.6225,16.1664,17.4207,17.994
6065.0283,2.19002,3.04196,4.34793,6.47345,8.16868,10.3852,12.6077,14.7188,16.2917,17.5605,18.1408
6065.5107,2.19194,3.03215,4.37028,6.51016,8.22904,10.4662,12.7047,14.8077,16.415,17.6911,18.294
6065.9927,2.18454,3.02224,4.39641,6.55368,8.28795,10.5459,12.8109,14.8964,16.5382,17.8108,18.4511
6066.4746,2.17109,3.01824,4.42558,6.60156,8.34317,10.6204,12.9263,14.991,16.6625,17.9231,18.6097
6066.957,2.15504,3.02504,4.4561,6.65072,8.39509,10.6881,13.0488,15.0945,16.7885,18.0359,18.7686
6067.439,2.13854,3.04489,4.48617,6.6992,8.44597,10.7507,13.1727,15.2066,16.9156,18.1578,18.927
6067.9214,2.12298,3.07611,4.5147,6.74715,8.49833,10.8128,13.2892,15.3253,17.0433,18.2943,19.0844
6068.4033,2.11037,3.11299,4.5418,6.79625,8.55388,10.8798,13.3909,15.4477,17.1709,18.4442,19.2402
6068.8853,2.10389,3.14771,4.56902,6.84813,8.61322,10.9556,13.4765,15.5716,17.2984,18.6009,19.3933
6069.3677,2.10649,3.17351,4.59901,6.90275,8.6761,11.0399,13.5524,15.6959,17.427,18.7554,19.5424
6069.8496,2.11829,3.18747,4.63434,6.95802,8.7417,11.1284,13.6303,15.8216,17.5584,18.9012,19.6858
6070.3315,2.13513,3.19138,4.67595,7.01081,8.80875,11.2145,13.7207,15.9504,17.6946,19.0379,19.8225
6070.814,2.14979,3.19012,4.722,7.05856,8.8756,11.2923,13.8272,16.0841,17.8367,19.1702,19.9533
6071.2959,2.1557,3.18873,4.76819,7.10032,8.94046,11.3601,13.9446,16.2222,17.9843,19.3054,20.0811
6071.7783,2.151,3.19015,4.80975,7.13658,9.00201,11.4212,14.063,16.3613,18.134,19.4485,20.2104
6072.2603,2.14029,3.19474,4.84401,7.16849,9.06005,11.4827,14.1736,16.4959,18.2811,19.5996,20.3465
6072.7422,2.13268,3.20173,4.87172,7.19732,9.11577,11.5525,14.2743,16.621,18.4207,19.7549,20.4925
6073.2246,2.13717,3.21099,4.89614,7.22475,9.17152,11.6354,14.3698,16.7349,18.5507,19.9093,20.6489
6073.7065,2.15782,3.22379,4.92046,7.25347,9.22994,11.7317,14.4685,16.8404,18.6733,20.0602,20.8129
6074.1885,2.19117,3.24194,4.9456,7.28705,9.29299,11.8367,14.5769,16.9444,18.7941,20.2084,20.98
6074.6709,2.22747,3.26592,4.97002,7.32879,9.36107,11.9431,14.6961,17.0544,18.9198,20.3571,21.1456
6075.1528,2.25492,3.29363,4.99171,7.38011,9.43285,12.0442,14.8216,17.176,19.0544,20.5084,21.307
6075.6353,2.26501,3.32069,5.01061,7.4397,9.50581,12.1361,14.9459,17.3102,19.1975,20.6615,21.4636
6076.1172,2.25639,3.34225,5.02923,7.50421,9.5772,12.2187,15.0617,17.4536,19.3453,20.8127,21.6172
6076.5991,2.23537,3.35526,5.05109,7.56989,9.64513,12.2945,15.1652,17.6001,19.493,20.9579,21.7706
6077.0815,2.21278,3.35993,5.0781,7.63401,9.70901,12.3668,15.2567,17.7431,19.6375,21.0957,21.9262
6077.5635,2.19865,3.35961,5.10934,7.69511,9.76952,12.4377,15.3406,17.8784,19.7789,21.2289,22.0848
6078.0454,2.19767,3.3592,5.14225,7.75221,9.82799,12.509,15.4234,18.0052,19.9194,21.3633,22.2454
6078.5278,2.20768,3.36323,5.17525,7.80416,9.88589,12.5833,15.5121,18.1257,20.0613,21.5044,22.4058
6079.0098,2.22181,3.37431,5.20946,7.84981,9.94457,12.6647,15.6121,18.2435,20.2054,21.6549,22.5643
6079.4922,2.23286,3.3927,5.24809,7.88912,10.0053,12.7577,15.7251,18.3615,20.3508,21.814,22.7202
6079.9741,2.23709,3.41692,5.29374,7.92399,10.0694,12.8641,15.8492,18.481,20.4951,21.9777,22.8749
6080.4561,2.23546,3.44479,5.34583,7.95805,10.1373,12.9803,15.9791,18.6022,20.6362,22.141,23.0303
6080.9385,2.23228,3.47435,5.40006,7.99533,10.2084,13.098,16.109,18.7254,20.7736,22.2997,23.1878
6081.4204,2.23254,3.50418,5.45025,8.03872,10.2807,13.2076,16.2346,18.8521,20.9088,22.4524,23.3472
6081.9023,2.23978,3.53318,5.49138,8.08932,10.3511,13.3037,16.3546,18.9851,21.0454,22.6003,23.5074
6082.3848,2.25515,3.56027,5.52178,8.14702,10.4172,13.3874,16.4706,19.1266,21.1879,22.7476,23.667
6082.8667,2.27721,3.58442,5.54373,8.2114,10.479,13.4657,16.5854,19.2768,21.3396,22.8993,23.8259
6083.3491,2.30213,3.60508,5.56233,8.28224,10.5398,13.5465,16.7022,19.4326,21.5008,23.0585,23.9862
6083.8311,2.32436,3.62269,5.58362,8.359,10.6048,13.6338,16.8233,19.5885,21.668,23.2239,24.1508
6084.313,2.33837,3.63886,5.61238,8.43987,10.6779,13.7271,16.9502,19.7396,21.8349,23.3898,24.3218
6084.7954,2.34132,3.65588,5.65026,8.52131,10.7595,13.8225,17.0838,19.8832,21.9953,23.5485,24.4991
6085.2773,2.33539,3.67571,5.69486,8.59864,10.8457,13.9173,17.2236,20.0205,22.1457,23.6949,24.6793
6085.7593,2.32766,3.69903,5.74051,8.66761,10.9302,14.0114,17.367,20.1549,22.2872,23.8301,24.8569
6086.2417,2.32688,3.72476,5.7811,8.72593,11.0085,14.1074,17.5089,20.2903,22.424,23.9613,25.0269
6086.7236,2.33869,3.75035,5.81368,8.77417,11.0807,14.2077,17.6429,20.4284,22.5609,24.0976,25.1871
6087.2061,2.36222,3.7729,5.84073,8.81548,11.152,14.313,17.7638,20.5684,22.7009,24.2443,25.3387
6087.688,2.39065,3.79046,5.86919,8.85461,11.2284,14.4217,17.8702,20.708,22.8437,24.3995,25.4853
6088.1699,2.41533,3.80315,5.9063,8.89648,11.3129,14.531,17.9656,20.8449,22.9871,24.5562,25.6303
6088.6523,2.43069,3.81339,5.95481,8.94488,11.4028,14.6391,18.0573,20.9785,23.1293,24.7076,25.7754
6089.1343,2.43666,3.82493,6.01066,9.00155,11.4903,14.7447,18.1532,21.1097,23.2704,24.8519,25.9198
6089.6162,2.4373,3.841,6.06521,9.06585,11.5681,14.8477,18.2589,21.2399,23.4127,24.9938,26.0622
6090.0986,2.43719,3.86254,6.11068,9.13522,11.6336,14.9483,18.3758,21.3692,23.5583,25.14,26.2025
6090.5806,2.43842,3.88786,6.14531,9.2063,11.6912,15.0472,18.5017,21.4968,23.7077,25.2944,26.3435
6091.063,2.44026,3.91392,6.17475,9.27614,11.7498,15.1457,18.633,21.6221,23.8587,25.454,26.4892
6091.5449,2.44114,3.93874,6.20851,9.34302,11.8168,15.2456,18.7666,21.7458,24.008,25.611,26.642
6092.0269,2.44093,3.96315,6.25391,9.40633,11.894,15.3482,18.9012,21.8709,24.1534,25.7579,26.8005
6092.5093,2.4416,3.9904,6.31142,9.46585,11.976,15.4532,19.037,22.0012,24.2946,25.892,26.959
6092.9912,2.446,4.02394,6.3743,9.52124,12.055,15.5585,19.1743,22.1392,24.4324,26.0173,27.1102
6093.4731,2.4559,4.06474,6.43276,9.57228,12.1263,15.6617,19.3123,22.2836,24.5664,26.1407,27.2484
6093.9556,2.47093,4.11,6.47975,9.62,12.1926,15.7616,19.4484,22.4299,24.6946,26.268,27.3728
6094.4375,2.48885,4.15423,6.51468,9.66757,12.2631,15.8594,19.58,22.5723,24.8144,26.4003,27.4884
6094.9199,2.50666,4.19168,6.54299,9.72006,12.3477,15.9587,19.7058,22.7062,24.9265,26.5343,27.6042
6095.4019,2.52178,4.21872,6.57212,9.78238,12.4504,16.063,19.8272,22.8313,25.0369,26.6657,27.7298
6095.8838,2.53273,4.23499,6.60701,9.8566,12.5667,16.1739,19.9476,22.9504,25.1553,26.7921,27.8715
6096.3662,2.53945,4.24327,6.64785,9.94024,12.6854,16.2904,20.0701,23.069,25.2898,26.915,28.0296
6096.8481,2.54351,4.24867,6.6915,10.0269,12.7958,16.4102,20.1951,23.1917,25.4408,27.0388,28.1978
6097.3301,2.54791,4.2574,6.73495,10.1095,12.8924,16.5307,20.3197,23.3212,25.5998,27.1674,28.3654
6097.8125,2.55618,4.27504,6.77816,10.1833,12.9767,16.6509,20.4393,23.4571,25.7531,27.3022,28.521
6098.2944,2.57077,4.30437,6.8243,10.2483,13.0542,16.7698,20.5513,23.5964,25.8898,27.4402,28.6566
6098.7769,2.59152,4.34375,6.87722,10.3083,13.1297,16.8856,20.6577,23.7349,26.0083,27.5761,28.77
6099.2588,2.61538,4.38736,6.9382,10.3683,13.2053,16.995,20.7648,23.8682,26.1166,27.7045,28.8644
6099.7407,2.63769,4.42798,7.00439,10.4314,13.2815,17.0951,20.8796,23.9933,26.2263,27.8235,28.9462
6100.2231,2.65462,4.46091,7.06999,10.4979,13.3602,17.1863,21.0057,24.1095,26.3454,27.9352,29.0224
6100.7051,2.66504,4.48669,7.12938,10.5667,13.4448,17.2734,21.1413,24.2181,26.4739,28.0448,29.0995
6101.187,2.67077,4.51037,7.18017,10.6373,13.5393,17.3649,21.2799,24.3225,26.6047,28.1563,29.1828
6101.6694,2.67499,4.53784,7.22428,10.7108,13.6436,17.4681,21.4148,24.4261,26.7292,28.2701,29.277
6102.1514,2.68001,4.57175,7.26661,10.7891,13.7526,17.5856,21.542,24.5322,26.8431,28.3828,29.3843
6102.6338,2.68614,4.60986,7.31224,10.8733,13.8581,17.7134,21.6616,24.6424,26.9476,28.4896,29.5032
6103.1157,2.69225,4.64694,7.36396,10.9611,13.9535,17.8439,21.7762,24.7566,27.0476,28.5887,29.6264
6103.5977,2.69766,4.67851,7.42122,11.048,14.0382,17.9706,21.8885,24.8734,27.1474,28.6824,29.7432
6104.0801,2.70359,4.70367,7.48089,11.1295,14.1182,18.0911,21.9995,24.9899,27.2482,28.7749,29.8437
6104.562,2.71304,4.72533,7.53914,11.2042,14.202,18.2071,22.1092,25.1038,27.3485,28.8687,29.9241
6105.0439,2.72901,4.7481,7.59342,11.2748,14.2956,18.3211,22.2172,25.2139,27.4461,28.9611,29.9889
