Wavenumber (cm-1),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb)
6177.8438,5.55865,6.50005,8.61981,12.5916,16.6598,17.9556,16.4978,12.8889
6178.3257,5.49294,6.43431,8.50737,12.4483,16.5674,17.9408,16.4948,12.943
6178.8081,5.43402,6.36713,8.39562,12.3055,16.4789,17.9248,16.5026,13.0025
6179.29,5.38155,6.2997,8.28633,12.1674,16.3924,17.908,16.5185,13.0613
6179.7725,5.33272,6.23356,8.18045,12.0374,16.306,17.889,16.5358,13.1129
6180.2544,5.28397,6.16915,8.07814,11.9164,16.2186,17.8642,16.5479,13.1538
6180.7363,5.23252,6.10541,7.97911,11.8009,16.1294,17.8292,16.5515,13.1846
6181.2188,5.17701,6.04053,7.88311,11.6844,16.0374,17.7827,16.5488,13.2098
6181.7007,5.1177,5.9734,7.79002,11.5598,15.9408,17.7281,16.5454,13.2348
6182.1826,5.05647,5.90432,7.69935,11.4241,15.8376,17.6726,16.5464,13.2645
6182.665,4.99675,5.83459,7.60962,11.2796,15.7268,17.6232,16.5517,13.3021
6183.147,4.94287,5.76545,7.51833,11.1335,15.6099,17.5829,16.5565,13.3481
6183.6294,4.89842,5.69761,7.42295,10.9936,15.4907,17.5492,16.5536,13.4011
6184.1113,4.86435,5.63167,7.32235,10.8644,15.374,17.5166,16.539,13.4576
6184.5933,4.83786,5.56895,7.21773,10.745,15.2636,17.4802,16.5152,13.5119
6185.0757,4.8133,5.51151,7.11215,10.6303,15.1612,17.4385,16.49,13.5582
6185.5576,4.78479,5.46094,7.00895,10.5146,15.067,17.3937,16.4724,13.5929
6186.0396,4.74936,5.41674,6.91029,10.3945,14.9806,17.3485,16.4675,13.6166
6186.522,4.70851,5.37547,6.81688,10.2706,14.9008,17.304,16.4729,13.6342
6187.0039,4.66731,5.33164,6.72889,10.1462,14.8247,17.2592,16.4806,13.6529
6187.4863,4.63125,5.2799,6.64715,10.0248,14.7469,17.2125,16.4808,13.6778
6187.9683,4.60275,5.21738,6.57317,9.90742,14.6597,17.1634,16.4677,13.7095
6188.4502,4.57933,5.14511,6.50793,9.79208,14.556,17.1137,16.442,13.7437
6188.9326,4.55483,5.06821,6.45031,9.67509,14.433,17.0656,16.4097,13.7746
6189.4146,4.52298,4.99465,6.39641,9.55383,14.2947,17.0202,16.3783,13.7982
6189.8965,4.48145,4.93286,6.34051,9.42918,14.1508,16.9766,16.3525,13.8156
6190.3789,4.4338,4.88852,6.27722,9.306,14.0134,16.9331,16.332,13.8318
6190.8608,4.38783,4.86156,6.20376,9.19104,13.8913,16.8889,16.3136,13.8528
6191.3433,4.35114,4.84522,6.12122,9.08922,13.787,16.8447,16.2938,13.8821
6191.8252,4.32643,4.82811,6.03446,9.00056,13.6963,16.8019,16.273,13.9178
6192.3071,4.30947,4.79927,5.95054,8.91954,13.6112,16.7607,16.2551,13.9538
6192.7896,4.2913,4.75333,5.87628,8.83752,13.5239,16.7199,16.2453,13.9825
6193.2715,4.26342,4.69302,5.81566,8.74658,13.4302,16.6765,16.2466,13.999
6193.7534,4.22299,4.62725,5.76813,8.64256,13.3298,16.6286,16.2572,14.0037
6194.2358,4.17456,4.56619,5.72872,8.52579,13.2245,16.5758,16.2712,14.0019
6194.7178,4.12749,4.5164,5.68992,8.3996,13.1153,16.5194,16.2815,14.0011
6195.2002,4.0906,4.47882,5.64463,8.26841,13.0012,16.4606,16.2826,14.0066
6195.6821,4.06722,4.4498,5.58846,8.13683,12.8799,16.3998,16.2724,14.0189
6196.1641,4.0536,4.42388,5.52045,8.00994,12.7506,16.3366,16.2518,14.0342
6196.6465,4.04131,4.39622,5.44239,7.89356,12.6153,16.2715,16.2234,14.0485
6197.1284,4.02183,4.3639,5.3577,7.79313,12.4785,16.2066,16.1902,14.0606
6197.6104,3.99056,4.32662,5.27109,7.71116,12.3456,16.1453,16.1551,14.0745
6198.0928,3.94832,4.28691,5.18858,7.64484,12.2199,16.0894,16.1207,14.096
6198.5747,3.90001,4.24948,5.11703,7.58559,12.1016,16.0366,16.0885,14.1281
6199.0571,3.85183,4.21926,5.06208,7.52178,11.9884,15.9811,16.0588,14.1674
6199.5391,3.80879,4.19829,5.0252,7.44333,11.8776,15.9168,16.0297,14.2042
6200.021,3.77349,4.18362,5.00184,7.34609,11.7674,15.8418,15.9987,14.2271
6200.5034,3.74608,4.16801,4.98255,7.23358,11.6579,15.7605,15.9642,14.2293
6200.9854,3.72494,4.1437,4.95719,7.11545,11.5498,15.6828,15.927,14.2131
6201.4673,3.70758,4.10697,4.9199,7.00341,11.4436,15.6182,15.89,14.1883
6201.9497,3.69146,4.06044,4.87175,6.90683,11.3388,15.5711,15.8565,14.1681
6202.4316,3.67489,4.01137,4.81929,6.8295,11.2336,15.5378,15.8284,14.1614
6202.9141,3.65763,3.96742,4.77006,6.76872,11.1259,15.5083,15.8044,14.1695
6203.396,3.64094,3.93267,4.72792,6.71658,11.0146,15.471,15.7819,14.1858
6203.8779,3.6268,3.90647,4.69135,6.66291,10.8999,15.4178,15.7582,14.2001
6204.3604,3.6166,3.88513,4.65519,6.59903,10.7839,15.3465,15.7326,14.2044
6204.8423,3.60998,3.86466,4.61469,6.52103,10.6697,15.2605,15.7066,14.1963
6205.3242,3.60455,3.84249,4.56865,6.43125,10.5588,15.1668,15.6829,14.1794
6205.8066,3.59676,3.81759,4.52014,6.33725,10.4504,15.0725,15.6635,14.1602
6206.2886,3.58335,3.78993,4.4744,6.24832,10.3413,14.9831,15.6487,14.1447
6206.771,3.56279,3.76027,4.43576,6.1711,10.2282,14.9015,15.6365,14.1355
6207.2529,3.53592,3.73053,4.4053,6.10656,10.1103,14.8277,15.6238,14.1322
6207.7349,3.50567,3.70389,4.38044,6.04987,9.9904,14.7598,15.6068,14.1321
6208.2173,3.47597,3.6838,4.3562,5.99335,9.87351,14.6949,15.5831,14.1328
6208.6992,3.45045,3.672,4.32737,5.93077,9.76352,14.6299,15.5514,14.1323
6209.1812,3.43119,3.66699,4.29052,5.86047,9.6609,14.5625,15.5131,14.1297
6209.6636,3.41799,3.66399,4.24516,5.78587,9.56287,14.4919,15.4715,14.125
6210.1455,3.40829,3.65681,4.19385,5.71306,9.46576,14.4185,15.4303,14.1188
6210.6279,3.39801,3.64076,4.14118,5.64731,9.36746,14.3436,15.3923,14.1126
6211.1099,3.38309,3.61485,4.09202,5.5904,9.26808,14.269,15.3575,14.1079
6211.5918,3.36123,3.5821,4.04981,5.54009,9.16871,14.1961,15.323,14.1058
6212.0742,3.33313,3.54767,4.01547,5.49169,9.06967,14.1243,15.2848,14.106
6212.5562,3.30243,3.51593,3.9875,5.44052,8.97028,14.0517,15.2404,14.1071
6213.0381,3.27431,3.48811,3.96317,5.38389,8.86984,13.975,15.1903,14.1076
6213.5205,3.25313,3.46209,3.94011,5.32181,8.7688,13.8918,15.1386,14.1066
6214.0024,3.2404,3.43425,3.9172,5.25624,8.66846,13.8019,15.0904,14.1042
6214.4849,3.23408,3.40245,3.89456,5.1896,8.5696,13.7084,15.05,14.1002
6214.9668,3.22976,3.368,3.8726,5.12372,8.47133,13.6161,15.0182,14.0935
6215.4487,3.22296,3.3352,3.85107,5.0595,8.37167,13.5295,14.9931,14.0816
6215.9312,3.21131,3.30879,3.8288,4.99776,8.26929,13.4508,14.9711,14.0626
6216.4131,3.19515,3.29087,3.80438,4.94006,8.16478,13.3794,14.9486,14.037
6216.895,3.1765,3.27954,3.77738,4.88877,8.06019,13.3133,14.9237,14.009
6217.3774,3.15707,3.27025,3.74906,4.84559,7.95712,13.2501,14.8957,13.9845
6217.8594,3.1372,3.25884,3.72202,4.80948,7.85558,13.1878,14.8647,13.9685
6218.3418,3.11627,3.24417,3.69876,4.7754,7.75478,13.1243,14.8306,13.9617
6218.8237,3.09436,3.2286,3.67995,4.73571,7.65546,13.0567,14.7928,13.9597
6219.3057,3.0735,3.216,3.66362,4.68396,7.56119,12.982,14.7506,13.9555
6219.7881,3.05727,3.20891,3.64598,4.61938,7.47688,12.898,14.7034,13.9434
6220.27,3.04898,3.20667,3.62362,4.54887,7.40499,12.8054,14.6518,13.9222
6220.752,3.04958,3.20572,3.5958,4.48453,7.34217,12.7074,14.5976,13.8959
6221.2344,3.057,3.20148,3.5651,4.43755,7.27951,12.6081,14.5438,13.8713
6221.7163,3.0673,3.19051,3.53585,4.41159,7.20667,12.5103,14.4938,13.8546
6222.1987,3.07667,3.17191,3.51114,4.39992,7.11767,12.4143,14.4509,13.8483
6222.6807,3.0827,3.14746,3.49064,4.38845,7.01431,12.3186,14.4161,13.8502
6223.1626,3.08443,3.1211,3.47081,4.36311,6.90525,12.2211,14.3877,13.8555
6223.645,3.08152,3.09785,3.44776,4.31761,6.80127,12.1219,14.3613,13.8591
6224.127,3.07381,3.08234,3.42055,4.25691,6.71007,12.023,14.3301,13.8583
6224.6089,3.06169,3.07696,3.39251,4.19464,6.63335,11.9279,14.2885,13.8527
6225.0913,3.04681,3.08033,3.36919,4.14572,6.56745,11.8393,14.234,13.8433
6225.5732,3.03187,3.08721,3.35442,4.11866,6.50641,11.7574,14.169,13.8303
6226.0557,3.01937,3.09043,3.34726,4.11165,6.44509,11.679,14.1005,13.8115
6226.5376,3.00996,3.08433,3.34224,4.11407,6.38082,11.5984,14.0363,13.784
6227.0195,3.00182,3.06761,3.33254,4.11227,6.31324,11.5095,13.982,13.7461
6227.502,2.99173,3.04369,3.31378,4.09605,6.24309,11.4093,13.9373,13.7002
6227.9839,2.97707,3.01819,3.28575,4.06245,6.171,11.2999,13.8974,13.653
6228.4658,2.95741,2.9953,3.25131,4.01566,6.09698,11.1892,13.8558,13.6127
6228.9482,2.93464,2.9757,3.21405,3.96365,6.02067,11.0866,13.8088,13.5848
6229.4302,2.91179,2.95755,3.17685,3.91396,5.94216,10.9986,13.7582,13.5696
6229.9126,2.89156,2.93947,3.14242,3.87068,5.86265,10.9239,13.7101,13.5617
6230.3945,2.87573,2.9227,3.11441,3.83374,5.78463,10.8535,13.6713,13.5534
6230.8765,2.86521,2.91029,3.09719,3.80004,5.7112,10.7758,13.6444,13.5395
6231.3589,2.86047,2.90404,3.09365,3.76556,5.64476,10.6832,13.6258,13.5193
6231.8408,2.86161,2.90193,3.10262,3.72751,5.58573,10.5761,13.6066,13.4963
6232.3228,2.86801,2.89878,3.11814,3.68583,5.53214,10.4624,13.5765,13.4747
6232.8052,2.87808,2.89001,3.13188,3.64358,5.48043,10.3518,13.5284,13.4565
6233.2871,2.88946,2.87563,3.13719,3.60594,5.42703,10.2499,13.4616,13.4401
6233.7695,2.89945,2.86068,3.13208,3.578,5.36991,10.1559,13.382,13.4219
6234.2515,2.90556,2.85143,3.11912,3.5621,5.30927,10.0653,13.3004,13.3987
6234.7334,2.9059,2.85,3.10262,3.55611,5.24725,9.97462,13.2282,13.3697
6235.2158,2.89974,2.85179,3.08559,3.55384,5.18706,9.88483,13.1734,13.3367
6235.6978,2.88825,2.84819,3.06846,3.54787,5.13203,9.79998,13.1375,13.3027
6236.1797,2.87485,2.83282,3.05011,3.53329,5.08471,9.72289,13.1144,13.2709
6236.6621,2.8645,2.8067,3.0298,3.51023,5.0459,9.65138,13.0925,13.2432
6237.144,2.86153,2.77856,3.00805,3.48362,5.0138,9.57816,13.0603,13.2209
6237.6265,2.86699,2.75973,2.98613,3.4601,4.98389,9.49489,13.0107,13.204
6238.1084,2.87736,2.75722,2.96487,3.44409,4.95024,9.39739,12.9448,13.1909
6238.5903,2.88586,2.76958,2.94442,3.4355,4.9081,9.28846,12.87,13.1789
6239.0728,2.88605,2.7881,2.9251,3.4302,4.85665,9.17633,12.7959,13.164
6239.5547,2.8756,2.80199,2.90846,3.4228,4.79989,9.06995,12.7292,13.1429
6240.0366,2.85752,2.80422,2.89731,3.40938,4.74482,8.9743,12.6709,13.1143
6240.519,2.83825,2.79436,2.89417,3.38882,4.6976,8.88856,12.6169,13.0799
6241.001,2.82371,2.77741,2.89915,3.36209,4.66022,8.80778,12.5611,13.0439
6241.4834,2.81629,2.75997,2.90886,3.33101,4.6296,8.7265,12.4994,13.011
6241.9653,2.8146,2.74636,2.91743,3.2977,4.59972,8.64166,12.4314,12.9847
6242.4473,2.81557,2.73693,2.91918,3.26499,4.56499,8.5531,12.3597,12.9653
6242.9297,2.81702,2.72918,2.91132,3.23678,4.52261,8.46195,12.2884,12.9497
6243.4116,2.81842,2.72051,2.8951,3.21714,4.47278,8.3687,12.2214,12.9332
6243.8936,2.81984,2.71073,2.87499,3.20816,4.41747,8.2727,12.1609,12.9108
6244.376,2.82032,2.70255,2.85642,3.20799,4.35936,8.17358,12.1074,12.88
6244.8579,2.81772,2.69968,2.84348,3.2107,4.30171,8.07318,12.059,12.8413
6245.3403,2.8103,2.70379,2.83774,3.20881,4.24834,7.97609,12.012,12.7978
6245.8223,2.79892,2.71242,2.83814,3.1968,4.20279,7.88784,11.9615,12.7533
6246.3042,2.7878,2.71961,2.84183,3.17362,4.16631,7.81169,11.9033,12.7104
6246.7866,2.78301,2.71905,2.84524,3.14243,4.1362,7.74619,11.8355,12.6703
6247.2686,2.78944,2.70792,2.84511,3.10829,4.10624,7.68564,11.7594,12.6332
6247.7505,2.80828,2.68884,2.83954,3.0754,4.06969,7.62328,11.6791,12.5998
6248.2329,2.8364,2.66853,2.82887,3.04598,4.02329,7.55518,11.5992,12.5721
6248.7148,2.8678,2.65404,2.81589,3.02078,3.96961,7.48209,11.5236,12.5522
6249.1973,2.89601,2.64916,2.8049,3.00004,3.91624,7.40799,11.4536,12.5407
6249.6792,2.91591,2.65304,2.79959,2.98371,3.8723,7.33624,11.3892,12.535
6250.1611,2.92455,2.66179,2.80059,2.97066,3.84435,7.26627,11.3294,12.5287
6250.6436,2.92092,2.67139,2.80436,2.95827,3.83376,7.19328,11.2732,12.5145
6251.1255,2.90554,2.67988,2.80439,2.94355,3.83642,7.1112,11.2195,12.4876
6251.6074,2.88046,2.68741,2.79486,2.92561,3.84445,7.01712,11.1663,12.448
6252.0898,2.84939,2.69479,2.77447,2.90758,3.84893,6.91397,11.1113,12.4009
6252.5718,2.81765,2.70199,2.74821,2.89608,3.84298,6.80966,11.0521,12.354
6253.0542,2.79132,2.70805,2.72549,2.89751,3.82411,6.71312,10.9879,12.3137
6253.5361,2.77558,2.71218,2.71531,2.91337,3.79507,6.62975,10.9194,12.282
6254.0181,2.77269,2.71495,2.72139,2.93765,3.76215,6.55913,10.8479,12.2562
6254.5005,2.78081,2.71818,2.74004,2.95845,3.73153,6.49611,10.775,12.2313
6254.9824,2.7945,2.72354,2.7623,2.96356,3.70569,6.43445,10.701,12.2032
6255.4644,2.8071,2.73064,2.77891,2.94674,3.68206,6.37036,10.6255,12.171
6255.9468,2.81395,2.7365,2.7849,2.91117,3.65536,6.30377,10.5486,12.1377
6256.4287,2.81451,2.73687,2.781,2.86802,3.62176,6.23687,10.4713,12.1069
6256.9111,2.8121,2.72873,2.77134,2.83115,3.58199,6.17143,10.395,12.0807
6257.3931,2.81121,2.71234,2.75959,2.81094,3.5411,6.10695,10.321,12.0576
6257.875,2.81417,2.69133,2.74642,2.81036,3.50524,6.04113,10.2497,12.0335
6258.3574,2.81953,2.67067,2.73005,2.82476,3.47819,5.97201,10.181,12.0036
6258.8394,2.82342,2.65397,2.70905,2.8448,3.46008,5.90023,10.1152,11.9657
6259.3213,2.82303,2.64194,2.68479,2.8606,3.44867,5.82954,10.0535,11.9209
6259.8037,2.81949,2.63284,2.66142,2.86528,3.44134,5.76522,9.99716,11.873
6260.2856,2.81782,2.6246,2.64323,2.85686,3.43573,5.71135,9.94558,11.8266
6260.7681,2.82368,2.61681,2.63143,2.83799,3.42902,5.66841,9.8953,11.7847
6261.25,2.83912,2.61119,2.62317,2.8142,3.41748,5.63236,9.84032,11.7474
6261.7319,2.86065,2.61022,2.61364,2.79123,3.39771,5.59584,9.77428,11.7122
6262.2144,2.88126,2.61514,2.60009,2.77274,3.36921,5.55082,9.69321,11.6762
6262.6963,2.89517,2.62485,2.58476,2.75924,3.33573,5.49213,9.59738,11.6378
6263.1782,2.90195,2.63642,2.57439,2.74893,3.30369,5.42012,9.49135,11.5978
6263.6606,2.90688,2.64705,2.57642,2.73969,3.27826,5.34127,9.3823,11.5587
6264.1426,2.9171,2.65589,2.59389,2.73104,3.26,5.26554,9.27758,11.5224
6264.625,2.9361,2.66462,2.62254,2.72434,3.24489,5.20133,9.18236,11.4886
6265.1069,2.96065,2.67623,2.65194,2.72133,3.22788,5.1507,9.09844,11.4541
6265.5889,2.98228,2.69271,2.67033,2.72191,3.20692,5.10793,9.02446,11.4141
6266.0713,2.99237,2.71306,2.67068,2.72336,3.18431,5.063,8.9575,11.3657
6266.5532,2.98729,2.73298,2.65445,2.72173,3.1643,5.00794,8.89513,11.3104
6267.0352,2.97011,2.74669,2.63113,2.71463,3.14911,4.9421,8.83678,11.2538
6267.5176,2.94812,2.7501,2.61365,2.70313,3.13675,4.87256,8.7834,11.2038
6267.9995,2.92838,2.74358,2.61221,2.69118,3.12236,4.80933,8.73535,11.1662
6268.4819,2.91448,2.73225,2.62955,2.68272,3.10192,4.75875,8.69003,11.142
6268.9639,2.90668,2.72334,2.66012,2.67869,3.07537,4.71979,8.64122,11.1269
6269.4458,2.90428,2.72185,2.69314,2.67634,3.04696,4.68566,8.58121,11.113
6269.9282,2.90776,2.72718,2.71797,2.67137,3.02285,4.64911,8.50485,11.0924
6270.4102,2.91864,2.73309,2.7288,2.66136,3.00774,4.60747,8.4129,11.0599
6270.8921,2.93717,2.73143,2.72663,2.6477,3.00278,4.56376,8.31236,11.0146
6271.3745,2.96029,2.71735,2.71774,2.63462,3.00552,4.52379,8.21319,10.9595
6271.8564,2.98204,2.69269,2.70985,2.62627,3.01164,4.49155,8.12338,10.9004
6272.3389,2.99666,2.66545,2.70805,2.62426,3.01695,4.46648,8.04567,10.8433
6272.8208,3.00222,2.64575,2.71247,2.62752,3.01883,4.4438,7.97752,10.793
6273.3027,3.00221,2.64116,2.71878,2.63419,3.01642,4.4172,7.91393,10.7512
6273.7852,3.00375,2.65389,2.72098,2.6436,3.00986,4.38186,7.85086,10.7165
6274.2671,3.01367,2.68095,2.71502,2.65623,2.99916,4.33625,7.78668,10.6854
6274.749,3.03487,2.71634,2.7012,2.67183,2.98365,4.2825,7.72146,10.654
6275.2314,3.06505,2.75332,2.68391,2.68723,2.9626,4.22553,7.65505,10.6196
6275.7134,3.09795,2.78597,2.6691,2.69646,2.93678,4.17136,7.58603,10.5812
6276.1958,3.1259,2.80996,2.66087,2.69347,2.90959,4.12486,7.51232,10.5393
6276.6777,3.1423,2.82336,2.65955,2.67602,2.88653,4.08774,7.4328,10.4951
6277.1597,3.14336,2.82702,2.66214,2.64792,2.87264,4.05783,7.34846,10.4505
6277.6421,3.12946,2.8241,2.66479,2.61777,2.86936,4.03041,7.26229,10.4079
6278.124,3.10556,2.81833,2.66528,2.59481,2.873,4.0011,7.17797,10.3697
6278.606,3.08036,2.81185,2.664,2.58442,2.87635,3.96868,7.09836,10.3372
6279.0884,3.06335,2.80438,2.66322,2.58604,2.87258,3.93572,7.02492,10.3096
6279.5703,3.06096,2.79461,2.66569,2.59459,2.85904,3.90653,6.95788,10.2829
6280.0527,3.07362,2.78297,2.67379,2.60419,2.83845,3.88362,6.89674,10.2518
6280.5347,3.09601,2.77332,2.68944,2.61153,2.81678,3.86525,6.84034,10.212
6281.0166,3.12066,2.77177,2.71367,2.61671,2.7996,3.84588,6.78642,10.1628
6281.499,3.14253,2.78288,2.74538,2.62157,2.78935,3.8194,6.73126,10.1076
6281.981,3.16146,2.80608,2.77971,2.62689,2.78517,3.78314,6.67008,10.0519
6282.4629,3.18078,2.83526,2.80818,2.63096,2.78489,3.74002,6.59837,9.99992
6282.9453,3.20353,2.86233,2.8217,2.63055,2.78728,3.69744,6.5139,9.95172
6283.4272,3.22927,2.88245,2.81561,2.6235,2.79284,3.66345,6.4181,9.90343
6283.9097,3.25422,2.89716,2.79345,2.61101,2.80263,3.64252,6.31614,9.85011
6284.3916,3.27424,2.91292,2.76635,2.59775,2.81631,3.6333,6.2155,9.78954
6284.8735,3.28801,2.93594,2.74757,2.58951,2.83084,3.62949,6.12346,9.72441
6285.356,3.29763,2.96698,2.74517,2.59014,2.84095,3.62332,6.04486,9.66125
6285.8379,3.30641,2.9999,2.75757,2.59978,2.84121,3.60928,5.9811,9.60691
6286.3198,3.31576,3.02506,2.77474,2.6153,2.82867,3.58622,5.9305,9.56462
6286.8022,3.32426,3.03526,2.78428,2.63241,2.80453,3.55679,5.88964,9.53204
6287.2842,3.32946,3.03016,2.77833,2.64762,2.7741,3.52505,5.85455,9.50219
6287.7666,3.33079,3.01633,2.75736,2.65889,2.74483,3.49422,5.82112,9.46667
6288.2485,3.33102,3.00318,2.72931,2.66504,2.72342,3.46598,5.78503,9.41931
6288.7305,3.3349,2.9977,2.70563,2.66544,2.71325,3.44142,5.74203,9.35867
6289.2129,3.34616,3.00145,2.69666,2.66041,2.71336,3.42221,5.68912,9.28844
6289.6948,3.36537,3.01131,2.70828,2.65225,2.71918,3.41046,5.62624,9.21592
6290.1768,3.39008,3.02276,2.74012,2.64511,2.72485,3.40682,5.55704,9.14915
6290.6592,3.41681,3.03315,2.78534,2.64317,2.72573,3.40824,5.48767,9.09388
6291.1411,3.44307,3.04282,2.83226,2.64765,2.72024,3.40749,5.42367,9.05128
6291.6235,3.46783,3.05395,2.86848,2.65496,2.71003,3.39571,5.36703,9.01755
6292.1055,3.49057,3.06848,2.88633,2.65783,2.69868,3.36705,5.31526,8.98557
6292.5874,3.51024,3.08666,2.8871,2.64925,2.6895,3.32256,5.26366,8.94797
6293.0698,3.52532,3.10698,2.88083,2.62703,2.68383,3.27056,5.20901,8.90018
6293.5518,3.53493,3.12694,2.88076,2.59597,2.68077,3.22285,5.15203,8.84196
6294.0337,3.54001,3.14406,2.89537,2.56626,2.67832,3.18872,5.0967,8.77704
6294.5161,3.54337,3.15681,2.9229,2.5489,2.67523,3.17053,5.04681,8.7113
6294.998,3.54856,3.16539,2.95228,2.55071,2.67192,3.16358,5.00261,8.65058
6295.4805,3.55838,3.17229,2.96988,2.57156,2.66987,3.1601,4.96021,8.59896
6295.9624,3.57396,3.18206,2.9676,2.60488,2.67001,3.15441,4.91443,8.55754
6296.4443,3.59484,3.19934,2.94705,2.64096,2.67155,3.1458,4.86305,8.52378
6296.9268,3.61957,3.22599,2.91764,2.67116,2.67239,3.13722,4.80912,8.4916
6297.4087,3.64605,3.2587,2.89061,2.69122,2.67109,3.13149,4.75964,8.45294
6297.8906,3.67166,3.28933,2.87346,2.70229,2.66849,3.12802,4.72126,8.40076
6298.373,3.69335,3.30856,2.86802,2.70932,2.66764,3.12286,4.6959,8.33238
6298.855,3.70842,3.31102,2.87218,2.71773,2.67163,3.11185,4.67906,8.25139
6299.3374,3.71603,3.29859,2.88304,2.73004,2.681,3.09423,4.66172,8.1666
6299.8193,3.7185,3.27935,2.89882,2.74452,2.69269,3.07368,4.63452,8.08827
6300.3013,3.7213,3.26274,2.91888,2.75638,2.70143,3.05566,4.59171,8.02369
6300.7837,3.7309,3.25407,2.94263,2.76096,2.70249,3.04314,4.53307,7.97446
6301.2656,3.7512,3.25215,2.96859,2.75662,2.69385,3.03402,4.46316,7.93662
6301.7476,3.78076,3.25162,2.99405,2.74565,2.6768,3.02242,4.38882,7.903
6302.23,3.81262,3.24808,3.01538,2.73262,2.65524,3.00305,4.3165,7.86608
6302.7119,3.83787,3.242,3.02899,2.72178,2.63471,2.97548,4.25065,7.82013
6303.1943,3.85086,3.2388,3.03282,2.71529,2.62158,2.94516,4.19359,7.76246
6303.6763,3.85301,3.24532,3.02809,2.71321,2.62182,2.92031,4.14635,7.6941
6304.1582,3.85238,3.26527,3.01986,2.7147,2.63857,2.90671,4.10939,7.61973
6304.6406,3.85876,3.29712,3.01547,2.71889,2.66939,2.90399,4.08249,7.54646
6305.1226,3.87749,3.33523,3.02071,2.72466,2.70531,2.90595,4.06396,7.48102
6305.6045,3.9061,3.37302,3.03621,2.72996,2.73351,2.90452,4.05004,7.42666
6306.0869,3.93623,3.40581,3.05656,2.7322,2.74315,2.89484,4.03565,7.38168
6306.5688,3.95955,3.43177,3.07365,2.72993,2.73099,2.87789,4.01636,7.34108
6307.0513,3.97344,3.45126,3.08218,2.72495,2.70314,2.85921,3.99059,7.3002
6307.5332,3.98247,3.46587,3.08356,2.72253,2.67132,2.84488,3.96012,7.25783
6308.0151,3.99483,3.47795,3.085,2.72883,2.6463,2.83766,3.9286,7.21583
6308.4976,4.01665,3.49054,3.09445,2.74667,2.6328,2.8361,3.89876,7.1757
6308.9795,4.04833,3.50675,3.11498,2.77267,2.62913,2.8368,3.87049,7.13485
6309.4614,4.0853,3.52851,3.14275,2.79815,2.63107,2.83769,3.84123,7.08606
6309.9438,4.12181,3.55521,3.17007,2.81388,2.63652,2.83974,3.8083,7.02143
6310.4258,4.1546,3.58376,3.19094,2.81569,2.64717,2.84565,3.77147,6.93802
6310.9082,4.18387,3.61013,3.20496,2.8071,2.66613,2.85681,3.73373,6.84099
6311.3901,4.21144,3.63186,3.21679,2.79704,2.69374,2.87118,3.69978,6.74158
6311.8721,4.23842,3.64953,3.23219,2.79419,2.72517,2.88374,3.67325,6.65118
6312.3545,4.26439,3.66609,3.2538,2.8017,2.7518,2.88923,3.65456,6.5756
6312.8364,4.28847,3.6846,3.28,2.8159,2.7654,2.88481,3.64064,6.51333
6313.3184,4.31067,3.70592,3.3069,2.82953,2.76241,2.87078,3.62661,6.45829
6313.8008,4.33217,3.72828,3.33145,2.83694,2.74554,2.84927,3.60815,6.40475
6314.2827,4.35442,3.74896,3.35281,2.83759,2.72207,2.82262,3.58359,6.35074
6314.7651,4.37805,3.76672,3.37126,2.83565,2.70021,2.79297,3.55451,6.29829
6315.2471,4.40278,3.78307,3.38606,2.83651,2.6858,2.7631,3.52481,6.25099
6315.729,4.42809,3.80114,3.39484,2.84316,2.68094,2.73691,3.49873,6.21114
6316.2114,4.4537,3.82306,3.39523,2.85508,2.6846,2.71824,3.47857,6.17806
6316.6934,4.47925,3.84801,3.38767,2.86984,2.69434,2.70843,3.46356,6.14811
6317.1753,4.50373,3.87243,3.37678,2.88587,2.70769,2.7048,3.4504,6.11576
6317.6577,4.52558,3.89258,3.36985,2.9037,2.72264,2.70204,3.43525,6.07525
6318.1396,4.54384,3.90733,3.37326,2.92501,2.73729,2.69591,3.41602,6.02253
6318.6221,4.55937,3.91899,3.38927,2.95024,2.74942,2.68661,3.39329,5.95692
6319.104,4.57474,3.93146,3.41538,2.977,2.75665,2.67899,3.36947,5.88184
6319.5859,4.59248,3.94689,3.44664,3.00035,2.75735,2.67903,3.34679,5.8038
6320.0684,4.61301,3.96373,3.47896,3.01492,2.75189,2.68912,3.32562,5.72996
6320.5503,4.63422,3.97788,3.51093,3.01742,2.74314,2.70569,3.30438,5.66524
6321.0322,4.65325,3.98646,3.54309,3.0082,2.73555,2.72101,3.28087,5.61066
6321.5146,4.66935,3.99146,3.57565,2.99141,2.73296,2.72788,3.2542,5.5638
6321.9966,4.68531,4.00035,3.60678,2.97379,2.73644,2.72384,3.22591,5.52054
6322.479,4.70623,4.02243,3.63299,2.96256,2.7438,2.71215,3.19986,5.47719
6322.9609,4.73629,4.06294,3.65127,2.96307,2.75122,2.69927,3.18086,5.43149
6323.4429,4.77584,4.1186,3.6612,2.97679,2.75631,2.69083,3.17257,5.38253
