Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb)
5530.3608,4.98198,5.03839,5.34191,5.74416,6.05829,5.80139,5.13144,4.05601,2.92232,2.0286,1.39646,0.954823,3.43894
5530.8433,4.92882,4.97151,5.28762,5.68378,6.02297,5.77606,5.11253,4.06214,2.93903,2.03502,1.41053,0.961069,3.45126
5531.3252,4.87127,4.90048,5.22891,5.61696,5.99012,5.74515,5.094,4.0692,2.95587,2.03855,1.42311,0.9694,3.45602
5531.8071,4.80729,4.82584,5.16575,5.54877,5.95788,5.71129,5.077,4.07836,2.96962,2.0412,1.43297,0.979422,3.45546
5532.2896,4.7377,4.75049,5.09935,5.48488,5.92426,5.67776,5.0623,4.08871,2.9781,2.04367,1.44009,0.989263,3.45304
5532.7715,4.66601,4.67862,5.03116,5.42861,5.88786,5.64677,5.04986,4.09734,2.98123,2.04504,1.44619,0.996785,3.45127
5533.2539,4.5969,4.61365,4.96221,5.37929,5.84782,5.61864,5.0387,4.10123,2.981,2.04386,1.45399,1.00116,3.45054
5533.7358,4.534,4.55631,4.89282,5.33287,5.80345,5.59222,5.02731,4.09935,2.98043,2.04015,1.46567,1.0036,3.44974
5534.2178,4.47823,4.50425,4.82301,5.28425,5.75405,5.5658,5.01448,4.0935,2.98208,2.03656,1.48126,1.0067,3.44794
5534.7002,4.42752,4.45343,4.75311,5.22987,5.69933,5.53804,5.00011,4.08709,2.98708,2.0379,1.49826,1.01274,3.44568
5535.1821,4.37795,4.40041,4.68421,5.16911,5.64013,5.5082,4.98548,4.0829,2.99507,2.04866,1.51282,1.02218,3.4448
5535.6641,4.32573,4.34405,4.61812,5.10383,5.57875,5.476,4.97266,4.08129,3.00487,2.07002,1.52179,1.03341,3.447
5536.1465,4.26903,4.28564,4.5567,5.0369,5.51859,5.44132,4.96318,4.08016,3.01536,2.09844,1.52443,1.04406,3.45225
5536.6284,4.20875,4.22739,4.50096,4.97077,5.46292,5.40432,4.9569,4.0766,3.02604,2.12689,1.52261,1.05271,3.4583
5537.1108,4.14781,4.17064,4.45032,4.90706,5.41365,5.3657,4.95179,4.06907,3.03689,2.14833,1.51962,1.05978,3.46178
5537.5928,4.08947,4.11525,4.40271,4.84686,5.37059,5.32685,4.94485,4.05851,3.04801,2.15915,1.51848,1.06686,3.4602
5538.0747,4.03555,4.06036,4.35537,4.79114,5.33179,5.28951,4.93365,4.04789,3.05929,2.16071,1.52069,1.07517,3.45357
5538.5571,3.98562,4.0058,4.30606,4.74057,5.29458,5.25502,4.91739,4.04052,3.07046,2.15814,1.52611,1.08442,3.44462
5539.0391,3.93755,3.95283,4.25402,4.69492,5.25689,5.22359,4.89699,4.03837,3.0814,2.15742,1.53339,1.09305,3.43754
5539.521,3.88891,3.90342,4.20009,4.65257,5.21795,5.19407,4.87421,4.04118,3.09233,2.16248,1.54083,1.09949,3.43602
5540.0034,3.83841,3.85863,4.14608,4.6107,5.17806,5.16445,4.85056,4.04696,3.10358,2.17373,1.54703,1.10323,3.4416
5540.4854,3.78653,3.81734,4.09358,4.5661,5.13776,5.13281,4.82691,4.05323,3.11516,2.18848,1.55156,1.10499,3.45331
5540.9678,3.73492,3.77624,4.04308,4.51636,5.09694,5.09825,4.80389,4.05833,3.12631,2.20272,1.55537,1.10572,3.46853
5541.4497,3.68531,3.73138,3.99384,4.46086,5.05467,5.0613,4.78244,4.06175,3.13554,2.21315,1.56071,1.10569,3.48432
5541.9316,3.63861,3.68024,3.94438,4.40111,5.00982,5.02375,4.76393,4.06364,3.1412,2.21847,1.57034,1.10456,3.49833
5542.4141,3.59472,3.62302,3.89329,4.34023,4.9619,4.98781,4.74919,4.06383,3.14221,2.2195,1.58603,1.10228,3.50912
5542.896,3.55296,3.56265,3.83985,4.28182,4.91155,4.9551,4.73735,4.06146,3.13866,2.21859,1.60711,1.1001,3.51609
5543.3779,3.51266,3.50341,3.7841,4.22839,4.86027,4.92581,4.72537,4.05544,3.13185,2.21851,1.63007,1.10022,3.51944
5543.8604,3.47339,3.44919,3.72674,4.18026,4.80979,4.89837,4.70906,4.04555,3.12394,2.22157,1.64986,1.10433,3.52031
5544.3423,3.43498,3.4021,3.66889,4.13541,4.7613,4.8701,4.68524,4.033,3.11733,2.229,1.66219,1.112,3.52053
5544.8247,3.39741,3.36199,3.61205,4.09061,4.71515,4.83838,4.65373,4.01992,3.11394,2.24074,1.6658,1.12057,3.52166
5545.3066,3.36069,3.32683,3.55797,4.04296,4.67082,4.8019,4.6177,4.00804,3.11467,2.25553,1.66297,1.12669,3.52364
5545.7886,3.32463,3.29354,3.50823,3.99117,4.62704,4.76129,4.58216,3.99774,3.11903,2.27121,1.65811,1.12876,3.52422
5546.271,3.28857,3.25909,3.46366,3.93563,4.58221,4.7186,4.55136,3.98806,3.12515,2.28533,1.65525,1.12805,3.51989
5546.7529,3.25118,3.22141,3.42372,3.87756,4.53504,4.67606,4.52675,3.97792,3.13045,2.29592,1.65592,1.12793,3.50822
5547.2349,3.21091,3.18008,3.38656,3.81815,4.48532,4.63488,4.50668,3.96708,3.13276,2.30234,1.65885,1.13144,3.49016
5547.7173,3.16693,3.13639,3.34989,3.75843,4.43445,4.59481,4.48782,3.95622,3.13141,2.30566,1.66154,1.13937,3.47047
5548.1992,3.12004,3.09272,3.3122,3.69989,4.38495,4.55457,4.46726,3.94589,3.12764,2.30818,1.66244,1.1501,3.45568
5548.6816,3.07283,3.05146,3.27353,3.64502,4.33918,4.51283,4.44391,3.9355,3.12396,2.31232,1.66228,1.16124,3.45067
5549.1636,3.02861,3.01396,3.23521,3.59695,4.29785,4.4689,4.41852,3.92357,3.12281,2.31925,1.66366,1.1716,3.45611
5549.6455,2.98967,2.98004,3.19875,3.55802,4.25943,4.42299,4.39279,3.90907,3.12535,2.32824,1.66923,1.18163,3.46851
5550.1279,2.95621,2.94819,3.16452,3.52816,4.22083,4.37607,4.36831,3.89277,3.13128,2.33712,1.67983,1.19235,3.48236
5550.6099,2.92638,2.91636,3.13137,3.50423,4.17902,4.32987,4.34606,3.87721,3.13937,2.34368,1.69373,1.20365,3.49315
5551.0918,2.89766,2.88292,3.09723,3.48094,4.13256,4.28666,4.32622,3.8651,3.14846,2.34709,1.70755,1.21368,3.49907
5551.5742,2.86834,2.84725,3.06048,3.45297,4.08222,4.24872,4.30806,3.85717,3.1578,2.34851,1.71815,1.22012,3.50097
5552.0562,2.83821,2.80986,3.02094,3.4171,4.03044,4.21735,4.28983,3.8514,3.1668,2.35047,1.72442,1.22212,3.50091
5552.5386,2.80808,2.77188,2.97986,3.37326,3.98031,4.19169,4.26893,3.84414,3.17443,2.35533,1.72771,1.22138,3.50067
5553.0205,2.77882,2.73443,2.93883,3.32404,3.93438,4.16847,4.24278,3.83243,3.17914,2.36397,1.73093,1.22112,3.50117
5553.5024,2.75069,2.69819,2.89867,3.27313,3.89386,4.1431,4.21026,3.8157,3.17942,2.37544,1.7367,1.22374,3.50256
5553.9849,2.72346,2.66347,2.85906,3.22369,3.85812,4.11175,4.1728,3.79577,3.17482,2.3877,1.74576,1.22898,3.5047
5554.4668,2.69685,2.63061,2.81908,3.17725,3.82459,4.07311,4.13426,3.7753,3.16638,2.39905,1.75654,1.23402,3.50732
5554.9487,2.67082,2.60034,2.77837,3.13364,3.78941,4.02872,4.09927,3.75609,3.15628,2.40914,1.76595,1.23567,3.50997
5555.4312,2.64529,2.57358,2.73783,3.0917,3.74895,3.98166,4.07091,3.73827,3.14682,2.41895,1.77118,1.23301,3.51204
5555.9131,2.61984,2.55071,2.69941,3.05026,3.70165,3.93455,4.04901,3.72092,3.13934,2.42968,1.77128,1.22846,3.51302
5556.3955,2.59358,2.53082,2.66505,3.00907,3.64905,3.88832,4.03027,3.70318,3.13403,2.44132,1.768,1.2265,3.51281
5556.8774,2.56564,2.51165,2.63553,2.96883,3.59532,3.84252,4.0101,3.68512,3.1303,2.45196,1.76509,1.23085,3.51198
5557.3594,2.53584,2.49068,2.60998,2.93067,3.54521,3.7967,3.98487,3.66776,3.12739,2.45849,1.76677,1.24214,3.51162
5557.8418,2.50509,2.46657,2.58621,2.89532,3.50174,3.75144,3.95336,3.65243,3.12466,2.45845,1.77584,1.25766,3.51291
5558.3237,2.47504,2.44017,2.56173,2.86256,3.46502,3.7082,3.91676,3.63984,3.12139,2.45186,1.79246,1.27311,3.51663
5558.8057,2.44728,2.41391,2.53477,2.83146,3.4327,3.66819,3.87749,3.6295,3.1165,2.44166,1.81412,1.28513,3.52274
5559.2881,2.42244,2.39011,2.50487,2.80093,3.40174,3.63119,3.83787,3.61974,3.10866,2.43221,1.83667,1.29287,3.53013
5559.77,2.39984,2.36918,2.47295,2.77029,3.36994,3.5955,3.79935,3.60837,3.09689,2.4268,1.85588,1.29774,3.53672
5560.2524,2.37792,2.34932,2.44085,2.73926,3.33652,3.55902,3.76254,3.59364,3.08137,2.42589,1.86889,1.30184,3.54002
5560.7344,2.35525,2.32797,2.41059,2.70757,3.30162,3.52074,3.72775,3.57508,3.06373,2.42733,1.87497,1.30647,3.53791
5561.2163,2.33158,2.30399,2.38358,2.67455,3.26547,3.48137,3.69539,3.55354,3.04655,2.42845,1.87546,1.31155,3.52963
5561.6987,2.30814,2.27888,2.35992,2.6394,3.22801,3.44292,3.66602,3.53049,3.03232,2.42831,1.87299,1.31622,3.51627
5562.1807,2.28708,2.25584,2.33829,2.60182,3.18918,3.40742,3.64006,3.50702,3.02234,2.42827,1.87042,1.31978,3.5006
5562.6626,2.27003,2.23735,2.31653,2.56263,3.14932,3.37584,3.61756,3.4833,3.0164,2.43039,1.86974,1.32227,3.48622
5563.145,2.25692,2.22306,2.29282,2.52373,3.10929,3.34784,3.59803,3.45909,3.01315,2.43509,1.8715,1.32436,3.47625
5563.627,2.24564,2.20958,2.26675,2.48736,3.07002,3.32219,3.58057,3.43461,3.01099,2.44019,1.87474,1.32686,3.47221
5564.1094,2.23285,2.19244,2.23962,2.45514,3.03193,3.29742,3.56393,3.41119,3.00872,2.44233,1.87764,1.33034,3.4735
5564.5913,2.21561,2.1689,2.21353,2.42748,2.99484,3.27215,3.54653,3.39081,3.0056,2.43975,1.87851,1.33496,3.47784
5565.0732,2.19279,2.13946,2.18977,2.40385,2.95827,3.24501,3.52643,3.37491,3.00095,2.43416,1.8767,1.34064,3.48239
5565.5557,2.1655,2.1073,2.16768,2.3834,2.92215,3.21454,3.50145,3.3632,2.99381,2.42988,1.87296,1.34707,3.4852
5566.0376,2.13648,2.07612,2.145,2.36533,2.88705,3.17947,3.4699,3.35359,2.98314,2.43083,1.86911,1.35383,3.48599
5566.5195,2.10892,2.04815,2.1196,2.34884,2.85394,3.13942,3.43159,3.3431,2.96852,2.43763,1.86724,1.36048,3.48589
5567.002,2.08538,2.02361,2.09148,2.33268,2.82343,3.09563,3.38864,3.3292,2.95088,2.447,1.86897,1.36671,3.48619
5567.4839,2.06712,2.00181,2.06346,2.31507,2.79508,3.05109,3.34535,3.31068,2.93257,2.45405,1.87506,1.37251,3.4868
5567.9663,2.05398,1.98259,2.03986,2.29434,2.76723,3.00978,3.30667,3.28775,2.91645,2.45568,1.88543,1.37801,3.48583
5568.4482,2.0445,1.96678,2.02396,2.26985,2.73758,2.97497,3.27593,3.26169,2.90462,2.45259,1.89929,1.38326,3.48056
5568.9302,2.03646,1.95531,2.01592,2.24281,2.70419,2.94758,3.25304,3.23443,2.89737,2.44858,1.91538,1.38798,3.46948
5569.4126,2.02756,1.94765,2.01253,2.21586,2.66636,2.92538,3.23442,3.20821,2.89314,2.44771,1.93207,1.39174,3.45398
5569.8945,2.01623,1.94103,2.00903,2.19172,2.6251,2.90375,3.21481,3.18492,2.8894,2.45151,1.94772,1.39425,3.43826
5570.3765,2.00206,1.93131,2.00144,2.17145,2.58294,2.87773,3.1902,3.16534,2.88386,2.45796,1.961,1.39571,3.42728
5570.8589,1.98573,1.91519,1.98803,2.15351,2.54308,2.84439,3.15985,3.1486,2.87534,2.46268,1.97114,1.39673,3.42396
5571.3408,1.96838,1.89227,1.96909,2.13439,2.50843,2.8042,3.12632,3.13242,2.86387,2.46149,1.97788,1.39794,3.42734
5571.8232,1.95096,1.86553,1.94577,2.11047,2.4805,2.7605,3.09338,3.11448,2.85018,2.45259,1.98109,1.39976,3.43309
5572.3052,1.93388,1.8399,1.91902,2.08015,2.45866,2.71764,3.06328,3.09388,2.83528,2.43735,1.98054,1.40232,3.43586
5572.7871,1.91709,1.81965,1.88978,2.04489,2.44009,2.67879,3.03532,3.07191,2.82018,2.41956,1.97605,1.40587,3.43202
5573.2695,1.90048,1.80628,1.85965,2.00858,2.42064,2.64482,3.00659,3.05128,2.80604,2.40365,1.96801,1.41084,3.42127
5573.7515,1.88414,1.798,1.83141,1.97548,2.39656,2.61475,2.97442,3.03433,2.7941,2.39278,1.95782,1.41759,3.40638
5574.2334,1.86849,1.79117,1.80828,1.94811,2.36637,2.58716,2.93876,3.02136,2.78521,2.38776,1.94767,1.42576,3.39161
5574.7158,1.85417,1.78243,1.79239,1.9262,2.33191,2.56139,2.90277,3.01025,2.77907,2.38712,1.93962,1.43393,3.38086
5575.1978,1.84188,1.77044,1.78354,1.90736,2.29765,2.5376,2.87093,2.99737,2.77364,2.38833,1.93466,1.43996,3.37636
5575.6802,1.83202,1.75625,1.77911,1.88888,2.26838,2.51599,2.84608,2.97943,2.76556,2.38921,1.93251,1.44199,3.37807
5576.1621,1.82423,1.7423,1.77556,1.86949,2.24648,2.49583,2.82725,2.95505,2.75163,2.38884,1.93227,1.43942,3.38379
5576.644,1.81696,1.73093,1.77028,1.84998,2.23041,2.47536,2.81004,2.92538,2.73076,2.38733,1.93355,1.43334,3.38983
5577.1265,1.80778,1.72324,1.76271,1.8325,2.21555,2.45259,2.78924,2.89358,2.70516,2.3849,1.93683,1.42604,3.39227
5577.6084,1.79435,1.71866,1.75395,1.81891,2.19684,2.42638,2.76201,2.86333,2.6798,2.38111,1.94286,1.42014,3.38862
5578.0903,1.77596,1.71537,1.74525,1.80956,2.17185,2.3971,2.72945,2.83689,2.66003,2.37489,1.9514,1.41767,3.3791
5578.5728,1.75444,1.71116,1.73654,1.80292,2.14207,2.36638,2.69546,2.8139,2.64854,2.36533,1.96055,1.41965,3.36681
5579.0547,1.73373,1.70427,1.72628,1.7964,2.11169,2.33637,2.66394,2.79143,2.6435,2.35252,1.96742,1.42592,3.35633
5579.5371,1.7179,1.69399,1.71268,1.78771,2.0847,2.30893,2.63627,2.76591,2.63921,2.3377,1.96989,1.43527,3.35143
5580.019,1.70896,1.68077,1.69546,1.77584,2.06227,2.28505,2.61101,2.73571,2.62918,2.32268,1.96812,1.44567,3.353
5580.501,1.70565,1.66589,1.67679,1.76121,2.04204,2.26442,2.58566,2.70286,2.61002,2.30899,1.96468,1.45478,3.3585
5580.9834,1.70425,1.65073,1.66046,1.74501,2.01991,2.24519,2.55914,2.67235,2.58366,2.29747,1.96291,1.46065,3.36317
5581.4653,1.70076,1.63623,1.64965,1.7284,1.99269,2.22418,2.53267,2.64905,2.55659,2.28833,1.96469,1.46241,3.36231
5581.9473,1.69311,1.6227,1.64476,1.71195,1.96027,2.1979,2.50874,2.63422,2.53629,2.28148,1.96919,1.46043,3.35354
5582.4297,1.68202,1.6101,1.64275,1.69588,1.92561,2.16443,2.48874,2.62421,2.52685,2.27649,1.97348,1.45594,3.33774
5582.9116,1.67007,1.59832,1.63868,1.68037,1.89314,2.12509,2.47144,2.61243,2.52651,2.27246,1.97466,1.45032,3.31846
5583.394,1.65995,1.58735,1.62832,1.66586,1.86657,2.08473,2.45347,2.59354,2.52844,2.26811,1.97201,1.44453,3.30012
5583.876,1.65303,1.57689,1.61035,1.65269,1.84744,2.04983,2.43133,2.56679,2.52441,2.26231,1.9675,1.43915,3.28609
5584.3579,1.64893,1.56609,1.58673,1.64047,1.83506,2.02541,2.40363,2.5362,2.50919,2.25489,1.96443,1.43477,3.27739
5584.8403,1.64606,1.55372,1.56129,1.62778,1.82726,2.01216,2.37178,2.50744,2.48323,2.24696,1.96501,1.43239,3.27275
5585.3223,1.64245,1.53902,1.53773,1.61271,1.82137,2.00601,2.33893,2.48385,2.45204,2.24028,1.9686,1.43328,3.26971
5585.8042,1.63628,1.52252,1.51818,1.59409,1.81492,2.00023,2.30794,2.46448,2.42297,2.23609,1.9718,1.43833,3.26617
5586.2866,1.62643,1.50624,1.50302,1.57273,1.80604,1.98894,2.27984,2.44564,2.40114,2.23412,1.97058,1.4473,3.26144
5586.7686,1.61285,1.49277,1.49148,1.55173,1.79384,1.96977,2.25368,2.42429,2.38708,2.23257,1.96285,1.45841,3.25609
5587.251,1.59707,1.48383,1.48231,1.53532,1.77866,1.94416,2.22752,2.40087,2.37722,2.229,1.95006,1.46873,3.25099
5587.7329,1.58203,1.47928,1.47417,1.52666,1.76208,1.91547,2.19981,2.37909,2.36658,2.22151,1.93661,1.47517,3.24609
5588.2148,1.5712,1.47718,1.46588,1.52597,1.7463,1.88658,2.17019,2.36322,2.35191,2.20949,1.92738,1.47575,3.23998
5588.6973,1.56684,1.47506,1.45673,1.53003,1.73305,1.85855,2.13947,2.35482,2.33334,2.19356,1.92504,1.47043,3.23063
5589.1792,1.56867,1.47124,1.44691,1.53359,1.72263,1.83106,2.10897,2.35131,2.31368,2.17514,1.92858,1.46117,3.21675
5589.6611,1.57367,1.46547,1.4374,1.53194,1.71359,1.80383,2.07973,2.34728,2.29615,2.15604,1.93409,1.45105,3.199
5590.1436,1.57748,1.45861,1.4293,1.52324,1.70345,1.7776,2.05224,2.33733,2.28212,2.13808,1.93713,1.44299,3.18016
5590.6255,1.57643,1.45182,1.42293,1.50928,1.69004,1.75391,2.02649,2.31855,2.27027,2.12279,1.93519,1.43861,3.16411
5591.1079,1.56911,1.44589,1.41745,1.49432,1.67263,1.73377,2.00254,2.29114,2.25747,2.11085,1.92875,1.43783,3.15406
5591.5898,1.55645,1.44113,1.41149,1.48254,1.65233,1.71668,1.98074,2.25747,2.24074,2.10182,1.92042,1.43932,3.151
5592.0718,1.54075,1.43749,1.40433,1.47567,1.63139,1.70064,1.96174,2.2206,2.21895,2.09422,1.91304,1.44129,3.15305
5592.5542,1.52448,1.43464,1.39662,1.47204,1.61193,1.68346,1.94594,2.18342,2.19344,2.08628,1.90785,1.44227,3.15615
5593.0361,1.50962,1.43194,1.38998,1.46756,1.59475,1.66422,1.93289,2.1485,2.16732,2.07693,1.90413,1.44147,3.15581
5593.5181,1.49766,1.4285,1.38578,1.45808,1.57904,1.64399,1.92111,2.11812,2.14398,2.06627,1.90001,1.43879,3.14913
5594.0005,1.48957,1.42357,1.38418,1.44177,1.5631,1.62514,1.9085,2.0938,2.12565,2.05532,1.89391,1.43489,3.13615
5594.4824,1.48535,1.41699,1.3842,1.42029,1.54565,1.60971,1.89325,2.07548,2.11251,2.045,1.88548,1.43119,3.11971
5594.9648,1.48356,1.40946,1.38477,1.39804,1.52687,1.59807,1.8747,2.06104,2.1029,2.0354,1.87546,1.42955,3.10386
5595.4468,1.48159,1.40211,1.38564,1.37998,1.50848,1.5886,1.8534,2.04699,2.0942,2.02554,1.86493,1.43156,3.09159
5595.9287,1.47703,1.39576,1.38731,1.36934,1.49262,1.57861,1.83063,2.03004,2.08407,2.01409,1.85454,1.43744,3.08317
5596.4111,1.46933,1.3904,1.39004,1.36633,1.48043,1.56587,1.80744,2.00882,2.07128,2.00026,1.84438,1.44529,3.07627
5596.8931,1.4605,1.3851,1.39276,1.36854,1.47132,1.54969,1.78425,1.98437,2.05579,1.98441,1.83444,1.45125,3.06741
5597.375,1.45402,1.37871,1.39302,1.37257,1.46354,1.53113,1.76108,1.95912,2.0384,1.96795,1.8252,1.45081,3.05411
5597.8574,1.45246,1.37056,1.38816,1.37559,1.45554,1.51232,1.73829,1.93527,2.0201,1.95265,1.81773,1.44082,3.03604
5598.3394,1.45563,1.36107,1.37679,1.3761,1.44721,1.49553,1.71697,1.9136,2.00188,1.93984,1.81329,1.4212,3.01498
5598.8218,1.46058,1.35164,1.35964,1.3735,1.4398,1.48249,1.69866,1.89367,1.98466,1.92975,1.81262,1.39558,2.99359
5599.3037,1.46351,1.34414,1.33898,1.36747,1.43473,1.47397,1.68429,1.87491,1.9692,1.92142,1.81547,1.37027,2.97432
5599.7856,1.46215,1.34002,1.31746,1.35763,1.43216,1.46965,1.67335,1.85764,1.95587,1.91305,1.82059,1.35206,2.95886
5600.2681,1.45694,1.33947,1.29705,1.34414,1.43067,1.46798,1.6638,1.84291,1.94417,1.90257,1.82614,1.34559,2.94813
5600.75,1.45021,1.34101,1.27884,1.32853,1.42808,1.46625,1.65314,1.83132,1.93271,1.88846,1.83001,1.35146,2.94232
5601.2319,1.44422,1.3419,1.26346,1.31378,1.42283,1.46115,1.63968,1.82184,1.91982,1.87034,1.83017,1.36601,2.9405
5601.7144,1.43985,1.33924,1.25153,1.30333,1.41474,1.44973,1.62334,1.8117,1.90454,1.84929,1.825,1.3829,2.94018
5602.1963,1.43653,1.33147,1.24369,1.29915,1.4045,1.4307,1.60525,1.79772,1.88727,1.82759,1.8137,1.39607,2.93741
5602.6787,1.43344,1.31936,1.24023,1.30027,1.39261,1.40507,1.58662,1.77818,1.86941,1.80804,1.79676,1.40229,2.92801
5603.1606,1.43055,1.30569,1.24081,1.30286,1.37868,1.37592,1.56775,1.75404,1.85231,1.79287,1.77594,1.40211,2.90956
5603.6426,1.42856,1.29391,1.24445,1.30194,1.36188,1.3471,1.54797,1.72845,1.83611,1.7829,1.75363,1.39845,2.88296
5604.125,1.42799,1.28641,1.24986,1.29395,1.34203,1.32178,1.5265,1.70509,1.81964,1.77719,1.73174,1.39399,2.85261
5604.6069,1.42821,1.28364,1.25568,1.27855,1.32048,1.30152,1.5035,1.68619,1.80132,1.77351,1.71106,1.38911,2.82478
5605.0889,1.4275,1.28454,1.26059,1.25876,1.29985,1.28633,1.48032,1.67159,1.7805,1.76945,1.69141,1.38189,2.80488
5605.5713,1.42414,1.28766,1.26331,1.23937,1.28296,1.27533,1.45893,1.65909,1.75812,1.76337,1.67292,1.37006,2.79498
5606.0532,1.41764,1.2922,1.26286,1.22458,1.27155,1.26751,1.44082,1.64582,1.73623,1.755,1.65705,1.3536,2.79292
5606.5356,1.40924,1.29797,1.25894,1.21624,1.26571,1.26196,1.42627,1.62965,1.71681,1.74509,1.64662,1.3358,2.79336
5607.0176,1.40124,1.30473,1.25231,1.21339,1.26402,1.25777,1.41443,1.61014,1.70071,1.7347,1.64416,1.32201,2.79024
5607.4995,1.39562,1.3113,1.24465,1.21323,1.26435,1.25393,1.40384,1.5885,1.68743,1.72443,1.6496,1.31674,2.77946
5607.9819,1.39313,1.31565,1.23787,1.21269,1.26446,1.24944,1.39316,1.56685,1.67571,1.71411,1.65916,1.32088,2.76023
5608.4639,1.39326,1.31559,1.23314,1.20986,1.26258,1.24375,1.38149,1.54708,1.66423,1.70296,1.66636,1.33078,2.73477
5608.9458,1.3949,1.30992,1.23036,1.20443,1.25777,1.23701,1.36842,1.5298,1.65204,1.68995,1.66522,1.33977,2.70673
5609.4282,1.39717,1.29907,1.22826,1.19721,1.25016,1.22995,1.35394,1.514,1.63861,1.67413,1.65346,1.34122,2.67936
5609.9102,1.39945,1.285,1.22523,1.18918,1.24095,1.22338,1.33831,1.49763,1.62374,1.65495,1.63385,1.33166,2.65461
5610.3926,1.40088,1.27047,1.22019,1.18062,1.23189,1.21782,1.32184,1.47898,1.60767,1.63261,1.61245,1.3123,2.63329
5610.8745,1.39996,1.25818,1.21313,1.17109,1.22443,1.21331,1.30464,1.45809,1.59111,1.60859,1.595,1.28841,2.61562
5611.3564,1.39479,1.24987,1.20489,1.16018,1.21903,1.20967,1.28645,1.43716,1.57511,1.58569,1.58367,1.26676,2.60155
5611.8389,1.38421,1.2458,1.19668,1.14859,1.21493,1.20655,1.26696,1.41964,1.56053,1.56732,1.57623,1.25257,2.59033
5612.3208,1.36897,1.24453,1.18953,1.13862,1.21078,1.20342,1.24647,1.4082,1.54747,1.55588,1.56787,1.24731,2.58003
5612.8027,1.35208,1.24343,1.18402,1.13354,1.20545,1.19942,1.22642,1.40297,1.53512,1.55124,1.55445,1.24845,2.56768
5613.2852,1.33778,1.23976,1.18023,1.1359,1.19872,1.19349,1.20915,1.40113,1.5223,1.55036,1.53489,1.25117,2.55054
5613.7671,1.32966,1.23206,1.17773,1.14582,1.19119,1.18489,1.19689,1.39821,1.50825,1.54868,1.51154,1.25086,2.52766
5614.2495,1.32896,1.22115,1.17564,1.16029,1.18369,1.17377,1.19027,1.3903,1.49332,1.54258,1.48873,1.24505,2.5007
5614.7314,1.33425,1.20999,1.1728,1.17436,1.17657,1.16112,1.18767,1.37578,1.4788,1.53123,1.47054,1.23364,2.47323
5615.2134,1.34237,1.20227,1.1684,1.18338,1.1695,1.1481,1.18577,1.35566,1.46621,1.51655,1.45919,1.21796,2.4488
5615.6958,1.35023,1.20057,1.16254,1.18521,1.16192,1.13504,1.1813,1.33259,1.45636,1.50138,1.45462,1.19931,2.42915
5616.1777,1.35608,1.20499,1.1566,1.18081,1.15382,1.12112,1.17277,1.30944,1.44881,1.48726,1.45476,1.17852,2.41363
5616.6597,1.3598,1.21323,1.1527,1.17298,1.14618,1.10516,1.16128,1.28837,1.44191,1.4736,1.45627,1.15631,2.40019
5617.1421,1.36214,1.22186,1.15251,1.1641,1.14051,1.08716,1.14965,1.27047,1.43332,1.45881,1.45538,1.13408,2.38687
5617.624,1.3637,1.22807,1.15593,1.15465,1.13775,1.06913,1.1405,1.25592,1.42072,1.44227,1.44892,1.114,2.37275
5618.1064,1.36434,1.23083,1.16068,1.14343,1.13706,1.05457,1.1345,1.24407,1.40263,1.42547,1.43556,1.09823,2.35769
5618.5884,1.36339,1.23088,1.16322,1.12937,1.13576,1.0464,1.12977,1.23357,1.37915,1.41101,1.41647,1.08768,2.34155
5619.0703,1.36025,1.22985,1.16047,1.11336,1.13058,1.045,1.12306,1.2228,1.35232,1.40045,1.39519,1.08132,2.32385
5619.5527,1.35493,1.22919,1.15157,1.09857,1.11978,1.04768,1.11193,1.21053,1.32579,1.39257,1.37598,1.07667,2.30421
5620.0347,1.34808,1.22962,1.13841,1.08875,1.10475,1.05021,1.09667,1.19655,1.30346,1.38373,1.36163,1.07118,2.28321
5620.5166,1.34054,1.23105,1.12477,1.08569,1.08975,1.0494,1.08052,1.18168,1.28748,1.37021,1.3518,1.06355,2.26252
5620.999,1.33279,1.23277,1.1145,1.0878,1.07983,1.04488,1.06794,1.16708,1.27683,1.35084,1.34311,1.05432,2.24385
5621.481,1.32495,1.23363,1.1099,1.09091,1.07798,1.03885,1.06176,1.15349,1.26754,1.328,1.33111,1.04537,2.22734
5621.9634,1.31725,1.23224,1.11103,1.09112,1.08334,1.03423,1.06123,1.14082,1.25488,1.30617,1.31304,1.03878,2.21085
5622.4453,1.31071,1.22743,1.11606,1.08744,1.09159,1.03256,1.06226,1.12869,1.2363,1.28912,1.28963,1.03571,2.19105
5622.9272,1.30727,1.21895,1.12237,1.08237,1.09715,1.03325,1.06009,1.11706,1.21329,1.27771,1.26484,1.03587,2.16571
5623.4097,1.30886,1.20816,1.12738,1.07998,1.096,1.03452,1.05246,1.10652,1.19064,1.2699,1.2436,1.03765,2.13563
5623.8916,1.31598,1.19803,1.12918,1.08259,1.08739,1.0349,1.04106,1.09765,1.17367,1.2627,1.22911,1.03859,2.10457
