Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
505.2583,0.0535817,-1.17549e-38,0.0699141,0.0856538,-1.17549e-38,0.0852872,-1.17549e-38,-1.17549e-38,0.00720195,0.0246801,0.137491,0.117907,-1.17549e-38,0.135985,-1.17549e-38,0.231534,-1.17549e-38,0.13217,-1.17549e-38,-1.17549e-38,0.126432
505.7404,0.0379199,-1.17549e-38,0.0203862,0.105002,-1.17549e-38,0.0700155,-1.17549e-38,-1.17549e-38,0.000921162,0.00502246,0.125143,0.0906994,-1.17549e-38,0.0990863,-1.17549e-38,0.22686,-1.17549e-38,0.151878,-1.17549e-38,-1.17549e-38,0.0523226
506.2226,0.0174305,-1.17549e-38,-1.17549e-38,0.117917,-1.17549e-38,0.0413415,-1.17549e-38,-1.17549e-38,0.00973914,0.00528648,0.107089,0.0621839,-1.17549e-38,0.0514839,-1.17549e-38,0.199945,-1.17549e-38,0.130545,-1.17549e-38,-1.17549e-38,-1.17549e-38
506.7047,-1.17549e-38,0.0444714,-1.17549e-38,0.114919,-1.17549e-38,0.0123772,-1.17549e-38,-1.17549e-38,0.0208739,0.0329047,0.0862582,0.0371585,-1.17549e-38,0.00975869,-1.17549e-38,0.146429,-1.17549e-38,0.067557,-1.17549e-38,-1.17549e-38,-1.17549e-38
507.1868,-1.17549e-38,0.143923,-1.17549e-38,0.0884205,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.019815,0.0143315,0.0841316,0.0665072,0.0190456,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0740302,0.00171734,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
507.6689,-1.17549e-38,0.230414,-1.17549e-38,0.0406295,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.058843,-1.17549e-38,0.142403,0.0484529,0.00920652,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00228542,0.0327783,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
508.151,-1.17549e-38,0.28355,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0765841,-1.17549e-38,0.184931,0.0291944,0.00711258,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0502147,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
508.6331,-1.17549e-38,0.294988,-1.17549e-38,-1.17549e-38,0.0191784,0.00265383,-1.17549e-38,0.0653842,-1.17549e-38,0.19331,0.00612499,0.0108407,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0525314,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
509.1153,-1.17549e-38,0.271205,-1.17549e-38,-1.17549e-38,0.101447,-1.17549e-38,-1.17549e-38,0.0283891,-1.17549e-38,0.161712,-1.17549e-38,0.0173235,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0436769,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
509.5974,-1.17549e-38,0.229155,-1.17549e-38,-1.17549e-38,0.15716,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0995732,-1.17549e-38,0.0226218,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0279473,-1.17549e-38,-1.17549e-38,0.0145551,-1.17549e-38
510.0795,-1.17549e-38,0.187835,-1.17549e-38,-1.17549e-38,0.178057,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0283082,-1.17549e-38,0.0230135,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00752331,0.00536823,-1.17549e-38,0.0171356,-1.17549e-38
510.5616,-1.17549e-38,0.159531,-1.17549e-38,0.00418033,0.164089,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0170448,-1.17549e-38,0.0124681,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0463329,-1.17549e-38,-1.17549e-38,-1.17549e-38
511.0437,-1.17549e-38,0.14501,-1.17549e-38,0.0376938,0.122545,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.015718,-1.17549e-38,0.000999568,0.00717556,-1.17549e-38,0.035084,0.0135822,-1.17549e-38,-1.17549e-38,0.0598646,0.00827865,-1.17549e-38,-1.17549e-38
511.5258,-1.17549e-38,0.135511,-1.17549e-38,0.0553695,0.0658945,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.129267,-1.17549e-38,0.0335387,-1.17549e-38,-1.17549e-38,0.0513015,0.0337512,-1.17549e-38,-1.17549e-38,0.0531024,0.0256425,-1.17549e-38,-1.17549e-38
512.008,-1.17549e-38,0.119928,-1.17549e-38,0.0563836,0.00916757,-1.17549e-38,0.00347327,-1.17549e-38,0.213525,-1.17549e-38,0.0565923,-1.17549e-38,-1.17549e-38,0.0517345,0.0451467,-1.17549e-38,-1.17549e-38,0.0399272,0.0190237,-1.17549e-38,-1.17549e-38
512.4901,0.013996,0.0920618,-1.17549e-38,0.0460205,-1.17549e-38,-1.17549e-38,0.0421862,-1.17549e-38,0.250887,-1.17549e-38,0.0661245,0.00387821,-1.17549e-38,0.0349367,0.048398,-1.17549e-38,-1.17549e-38,0.0310255,-1.17549e-38,-1.17549e-38,0.0113348
512.9722,0.0302083,0.0538428,-1.17549e-38,0.0321174,-1.17549e-38,-1.17549e-38,0.0785479,-1.17549e-38,0.237106,-1.17549e-38,0.069405,0.0120459,-1.17549e-38,0.00826938,0.0460922,-1.17549e-38,0.0136851,0.0277418,-1.17549e-38,-1.17549e-38,0.0753266
513.4543,0.0405428,0.0137689,-1.17549e-38,0.0220108,-1.17549e-38,-1.17549e-38,0.0978677,0.0101528,0.182508,-1.17549e-38,0.0798792,0.0132251,-1.17549e-38,-1.17549e-38,0.0407651,-1.17549e-38,0.0497932,0.0226842,-1.17549e-38,-1.17549e-38,0.115829
513.9365,0.0444904,-1.17549e-38,-1.17549e-38,0.0204468,0.00270125,-1.17549e-38,0.0872701,0.0692411,0.108759,-1.17549e-38,0.106662,0.000718331,-1.17549e-38,-1.17549e-38,0.034181,0.0160824,0.0749442,0.00585229,-1.17549e-38,0.0484782,0.122642
514.4186,0.0393246,-1.17549e-38,-1.17549e-38,0.0283836,0.0454579,-1.17549e-38,0.0438904,0.107208,0.0400468,-1.17549e-38,0.145819,-1.17549e-38,0.0389739,-1.17549e-38,0.0277935,0.038994,0.0852207,-1.17549e-38,-1.17549e-38,0.0997687,0.0982589
514.9007,0.0223696,-1.17549e-38,-1.17549e-38,0.0428377,0.0744423,-1.17549e-38,-1.17549e-38,0.115802,-1.17549e-38,-1.17549e-38,0.180088,-1.17549e-38,0.0834779,-1.17549e-38,0.0231363,0.0498481,0.0844873,-1.17549e-38,0.00831085,0.116517,0.0560528
515.3828,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0578672,0.0751474,-1.17549e-38,-1.17549e-38,0.0986305,-1.17549e-38,0.0302008,0.187745,-1.17549e-38,0.111145,-1.17549e-38,0.0211307,0.0499753,0.0797054,-1.17549e-38,0.0459248,0.0975365,0.0138332
515.8649,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0665278,0.044103,0.0070472,-1.17549e-38,0.0685177,-1.17549e-38,0.114423,0.155523,-1.17549e-38,0.117628,-1.17549e-38,0.020598,0.0391773,0.0751965,-1.17549e-38,0.0728487,0.0524902,-1.17549e-38
516.347,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0635447,-1.17549e-38,0.0276133,-1.17549e-38,0.0397873,-1.17549e-38,0.198248,0.0885451,-1.17549e-38,0.106858,-1.17549e-38,0.0174465,0.0169242,0.0701338,-1.17549e-38,0.084364,-1.17549e-38,-1.17549e-38
516.8292,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0480004,-1.17549e-38,0.0363236,-1.17549e-38,0.0199561,-1.17549e-38,0.253296,0.0105427,-1.17549e-38,0.0872824,-1.17549e-38,0.00606846,-1.17549e-38,0.0607184,-1.17549e-38,0.0834142,-1.17549e-38,0.00135555
517.3113,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0244793,-1.17549e-38,0.0288018,-1.17549e-38,0.00630519,-1.17549e-38,0.260293,-1.17549e-38,0.001684,0.0656377,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0449058,-1.17549e-38,0.0785938,-1.17549e-38,0.029698
517.7934,0.0290963,-1.17549e-38,0.0135663,0.00140395,-1.17549e-38,0.00779973,0.0267853,-1.17549e-38,-1.17549e-38,0.218532,-1.17549e-38,0.0315379,0.0429536,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0253392,-1.17549e-38,0.0789914,-1.17549e-38,0.0531808
518.2755,0.0749414,-1.17549e-38,0.0393577,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0288468,-1.17549e-38,-1.17549e-38,0.145232,-1.17549e-38,0.0495431,0.0163447,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00795775,-1.17549e-38,0.0888622,-1.17549e-38,0.0590175
518.7576,0.1029,0.00714134,0.0497094,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00828316,-1.17549e-38,-1.17549e-38,0.0661253,-1.17549e-38,0.0524143,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.105384,-1.17549e-38,0.0426608
519.2397,0.104871,0.0261534,0.0489008,0.00243288,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00374195,0.0198194,0.0382172,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.120351,0.0205415,0.0102302
519.7219,0.0844599,0.045283,0.0414415,0.0260386,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.071138,-1.17549e-38,0.0421152,0.00701892,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00289402,-1.17549e-38,0.124565,0.0470875,-1.17549e-38
520.204,0.0546323,0.0616928,0.0307552,0.0493973,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.13404,-1.17549e-38,0.0501789,-1.17549e-38,-1.17549e-38,0.0045791,-1.17549e-38,-1.17549e-38,0.0107059,-1.17549e-38,0.112615,0.0555244,-1.17549e-38
520.6861,0.0309587,0.0764467,0.0194916,0.0634415,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.167017,-1.17549e-38,0.0515021,-1.17549e-38,-1.17549e-38,0.0428423,-1.17549e-38,0.0251792,0.0166305,-1.17549e-38,0.0853006,0.0435754,-1.17549e-38
521.1682,0.0240568,0.0922813,0.00979534,0.0630363,-1.17549e-38,0.00774318,-1.17549e-38,-1.17549e-38,0.177754,-1.17549e-38,0.0537855,-1.17549e-38,0.00397196,0.0682817,-1.17549e-38,0.041534,0.0186729,-1.17549e-38,0.0483417,0.0144476,-1.17549e-38
521.6503,0.0352277,0.109697,0.00272632,0.0489818,-1.17549e-38,0.018557,-1.17549e-38,-1.17549e-38,0.176967,-1.17549e-38,0.0586398,-1.17549e-38,0.0489292,0.0824087,-1.17549e-38,0.0424156,0.0165646,0.00307785,0.00892854,-1.17549e-38,0.0169458
522.1324,0.0567405,0.124754,-1.17549e-38,0.0274766,-1.17549e-38,0.0222624,-1.17549e-38,0.019812,0.168866,-1.17549e-38,0.0607121,-1.17549e-38,0.0842648,0.0882947,-1.17549e-38,0.0276809,0.0107035,0.0163754,-1.17549e-38,-1.17549e-38,0.0280491
522.6146,0.0758637,0.130542,-1.17549e-38,0.0075911,0.0265584,0.0215785,-1.17549e-38,0.0343615,0.149262,-1.17549e-38,0.0519518,-1.17549e-38,0.103589,0.0873776,0.00773086,0.0018415,0.0015398,0.00534942,-1.17549e-38,-1.17549e-38,0.00699
523.0967,0.080735,0.121428,-1.17549e-38,-1.17549e-38,0.0656809,0.0208791,-1.17549e-38,0.0237098,0.111173,-1.17549e-38,0.0279781,-1.17549e-38,0.108282,0.0789578,0.0392583,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
523.5788,0.0654101,0.0969183,-1.17549e-38,0.00299784,0.0879744,0.024347,-1.17549e-38,-1.17549e-38,0.0525941,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.105059,0.0620773,0.0640058,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
524.0609,0.0317033,0.0622177,0.00414426,0.0232698,0.0885404,0.0346113,0.00580925,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.101435,0.0377723,0.0820281,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
524.543,-1.17549e-38,0.0254713,0.0275756,0.0543314,0.0682361,0.0520333,0.051943,-1.17549e-38,-1.17549e-38,0.0086781,-1.17549e-38,0.0035552,0.101885,0.00990556,0.0930845,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
525.0251,-1.17549e-38,-1.17549e-38,0.056759,0.088825,0.0332631,0.0741642,0.0934057,-1.17549e-38,-1.17549e-38,0.0159968,-1.17549e-38,0.0225632,0.106278,-1.17549e-38,0.0954581,0.00461814,0.000701975,0.029099,-1.17549e-38,-1.17549e-38,-1.17549e-38
525.5073,-1.17549e-38,-1.17549e-38,0.0775943,0.118191,-1.17549e-38,0.0952827,0.131839,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0376235,0.110677,-1.17549e-38,0.0870277,0.054939,0.0402248,0.0616886,-1.17549e-38,-1.17549e-38,-1.17549e-38
525.9894,-1.17549e-38,-1.17549e-38,0.0759439,0.135504,-1.17549e-38,0.107157,0.168447,0.0137721,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0420837,0.110074,-1.17549e-38,0.0684561,0.106176,0.0871186,0.0638516,-1.17549e-38,-1.17549e-38,-1.17549e-38
526.4715,-1.17549e-38,-1.17549e-38,0.0499017,0.138286,-1.17549e-38,0.102174,0.199775,0.0720796,-1.17549e-38,-1.17549e-38,0.00231154,0.0307741,0.101762,-1.17549e-38,0.0454143,0.146437,0.126285,0.0262719,-1.17549e-38,0.0433543,0.0335586
526.9536,-1.17549e-38,-1.17549e-38,0.0143991,0.128741,-1.17549e-38,0.0774696,0.217877,0.124582,-1.17549e-38,-1.17549e-38,0.00729271,0.00547756,0.0868884,-1.17549e-38,0.0264212,0.168806,0.146145,-1.17549e-38,0.0116583,0.0777885,0.0642014
527.4357,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.110827,-1.17549e-38,0.0369136,0.214583,0.160546,0.0419476,-1.17549e-38,0.00560561,-1.17549e-38,0.0689215,-1.17549e-38,0.0174099,0.173021,0.145868,-1.17549e-38,0.0282836,0.100845,0.0676018
527.9178,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0871468,-1.17549e-38,-1.17549e-38,0.186076,0.174864,0.098588,0.0166061,0.0137731,-1.17549e-38,0.0507892,-1.17549e-38,0.0177634,0.163173,0.134421,-1.17549e-38,0.0398586,0.118949,0.0638693
528.4,-1.17549e-38,-1.17549e-38,0.0272565,0.0584864,-1.17549e-38,-1.17549e-38,0.135322,0.167837,0.145793,0.0700428,0.0446309,-1.17549e-38,0.0332146,-1.17549e-38,0.0206347,0.144421,0.123416,-1.17549e-38,0.0421271,0.133712,0.0723144
528.8821,-1.17549e-38,0.00933629,0.0637887,0.0258834,-1.17549e-38,-1.17549e-38,0.0721127,0.144754,0.182859,0.106088,0.0972824,-1.17549e-38,0.015157,-1.17549e-38,0.0170731,0.120944,0.119327,-1.17549e-38,0.0324281,0.139828,0.099464
529.3642,-1.17549e-38,0.00686471,0.0810806,-1.17549e-38,0.0125522,-1.17549e-38,0.0105333,0.114672,0.206745,0.117032,0.154293,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00193947,0.0953069,0.119527,-1.17549e-38,0.0127181,0.1301,0.135669
529.8463,-1.17549e-38,-1.17549e-38,0.0617781,-1.17549e-38,0.0479641,-1.17549e-38,-1.17549e-38,0.0869003,0.211833,0.10769,0.188812,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0686628,0.114647,0.0810475,-1.17549e-38,0.103859,0.161668
530.3284,-1.17549e-38,-1.17549e-38,0.0075411,-1.17549e-38,0.0728623,-1.17549e-38,-1.17549e-38,0.0662197,0.193233,0.0907021,0.178969,0.00235683,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0414802,0.0962044,0.149573,-1.17549e-38,0.0713002,0.161487
530.8105,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0845983,0.00644013,-1.17549e-38,0.0505415,0.151197,0.0774623,0.120749,0.0384447,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0146268,0.0640789,0.181896,-1.17549e-38,0.0484953,0.133058
531.2927,0.0033205,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0885613,0.0261509,-1.17549e-38,0.0336457,0.093083,0.0711946,0.0309404,0.0749681,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0279026,0.174501,-1.17549e-38,0.0459979,0.0891513
531.7748,0.00319904,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.094429,0.0293938,-1.17549e-38,0.0113103,0.0310834,0.0668246,-1.17549e-38,0.106059,-1.17549e-38,0.0313605,0.00636959,-1.17549e-38,0.00126377,0.134808,0.00637088,0.0602382,0.048909
532.2569,1.67534e-05,0.00706411,-1.17549e-38,-1.17549e-38,0.108332,0.0189721,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0567077,-1.17549e-38,0.125578,-1.17549e-38,0.0512205,0.0465608,-1.17549e-38,-1.17549e-38,0.0763995,0.030931,0.0751999,0.0266596
532.739,-1.17549e-38,0.0641767,-1.17549e-38,-1.17549e-38,0.126372,0.00332218,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0371511,-1.17549e-38,0.129208,0.00204596,0.0525996,0.0736694,-1.17549e-38,0.00216327,0.0144786,0.0523775,0.0739188,0.0254807
533.2211,0.00344963,0.118021,-1.17549e-38,-1.17549e-38,0.134855,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0107565,-1.17549e-38,0.115872,-1.17549e-38,0.0398975,0.0761235,0.00506681,0.0188049,-1.17549e-38,0.06711,0.0513048,0.0388109
533.7032,0.00429254,0.154305,-1.17549e-38,0.00139876,0.118258,-1.17549e-38,0.0177467,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0877736,-1.17549e-38,0.0231578,0.0538318,0.0393124,0.0313929,-1.17549e-38,0.0727678,0.0181543,0.0576027
534.1854,-1.17549e-38,0.165322,-1.17549e-38,0.0373762,0.0701823,0.0104483,0.0410941,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0496551,-1.17549e-38,0.0137882,0.0181769,0.0698673,0.0334227,-1.17549e-38,0.067075,-1.17549e-38,0.0769948
534.6675,-1.17549e-38,0.15128,-1.17549e-38,0.0816493,4.73685e-06,0.0364565,0.0612782,2.60054e-05,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00815352,-1.17549e-38,0.0192574,-1.17549e-38,0.0846065,0.0260744,-1.17549e-38,0.0484756,-1.17549e-38,0.0978071
535.1496,-1.17549e-38,0.117884,-1.17549e-38,0.122905,-1.17549e-38,0.0628815,0.0751602,0.00176755,-1.17549e-38,-1.17549e-38,0.0169287,-1.17549e-38,-1.17549e-38,0.0396377,-1.17549e-38,0.0770625,0.0157179,-1.17549e-38,0.0185038,0.0037881,0.122678
535.6317,-1.17549e-38,0.0723074,-1.17549e-38,0.151628,-1.17549e-38,0.0786183,0.0822898,-1.17549e-38,0.0439029,-1.17549e-38,0.0357549,-1.17549e-38,-1.17549e-38,0.0681924,-1.17549e-38,0.050247,0.00905305,-1.17549e-38,-1.17549e-38,0.0227096,0.150517
536.1138,-1.17549e-38,0.0204425,-1.17549e-38,0.164705,-1.17549e-38,0.0751135,0.0833348,-1.17549e-38,0.0973879,-1.17549e-38,0.049998,-1.17549e-38,-1.17549e-38,0.0958807,0.0330053,0.0155935,0.00944914,-1.17549e-38,-1.17549e-38,0.028951,0.17377
536.5959,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.164696,-1.17549e-38,0.0500024,0.077374,-1.17549e-38,0.131179,-1.17549e-38,0.0615058,-1.17549e-38,-1.17549e-38,0.116833,0.082385,-1.17549e-38,0.0163746,-1.17549e-38,-1.17549e-38,0.0148265,0.180746
537.0781,-1.17549e-38,-1.17549e-38,0.0191797,0.154813,-1.17549e-38,0.00862942,0.0611068,-1.17549e-38,0.134254,-1.17549e-38,0.0674815,-1.17549e-38,-1.17549e-38,0.130822,0.121111,-1.17549e-38,0.0272346,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.161699
537.5602,-1.17549e-38,-1.17549e-38,0.0347541,0.134358,0.0627423,-1.17549e-38,0.0314937,-1.17549e-38,0.108097,-1.17549e-38,0.0626226,-1.17549e-38,-1.17549e-38,0.141005,0.133514,-1.17549e-38,0.0394734,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.114787
538.0423,-1.17549e-38,-1.17549e-38,0.0387733,0.0990347,0.118418,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0667132,-1.17549e-38,0.0438625,0.00508427,-1.17549e-38,0.149174,0.114717,-1.17549e-38,0.0513633,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0483047
538.5244,0.00923543,-1.17549e-38,0.0348723,0.0462667,0.153189,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0302822,0.0231165,0.0144841,0.0202487,-1.17549e-38,0.152847,0.0727764,0.0220224,0.0615816,0.00735466,-1.17549e-38,-1.17549e-38,-1.17549e-38
539.0065,0.0269725,-1.17549e-38,0.0269708,-1.17549e-38,0.168621,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0162874,0.0568556,-1.17549e-38,0.0334644,-1.17549e-38,0.146814,0.0246796,0.0532883,0.068751,0.0276322,-1.17549e-38,-1.17549e-38,-1.17549e-38
539.4886,0.0514104,0.0368246,0.0142955,-1.17549e-38,0.170257,-1.17549e-38,-1.17549e-38,0.0220848,0.0325351,0.0694657,-1.17549e-38,0.0451298,-1.17549e-38,0.127775,-1.17549e-38,0.0897866,0.0718028,0.0337199,-1.17549e-38,-1.17549e-38,-1.17549e-38
539.9708,0.0836863,0.102543,-1.17549e-38,-1.17549e-38,0.16289,-1.17549e-38,-1.17549e-38,0.0571758,0.0746325,0.0600827,-1.17549e-38,0.0524083,-1.17549e-38,0.0979131,-1.17549e-38,0.129571,0.0709262,0.020338,-1.17549e-38,0.0101836,-1.17549e-38
540.4529,0.114224,0.141038,-1.17549e-38,-1.17549e-38,0.148456,-1.17549e-38,-1.17549e-38,0.0912169,0.128181,0.0359474,-1.17549e-38,0.0511587,0.0117243,0.0639917,-1.17549e-38,0.166791,0.0681172,-1.17549e-38,-1.17549e-38,0.0489646,-1.17549e-38
540.935,0.127946,0.144477,-1.17549e-38,-1.17549e-38,0.126789,0.0037007,-1.17549e-38,0.112735,0.174275,0.0103216,0.0227701,0.0404834,0.0256201,0.0324715,-1.17549e-38,0.19343,0.0665806,-1.17549e-38,-1.17549e-38,0.0764861,-1.17549e-38
541.4171,0.114146,0.119996,-1.17549e-38,-1.17549e-38,0.0977811,-1.17549e-38,0.0199003,0.113796,0.196147,-1.17549e-38,0.0473927,0.0257371,0.0323191,0.00485584,-1.17549e-38,0.204198,0.0691875,-1.17549e-38,-1.17549e-38,0.0831538,-1.17549e-38
541.8992,0.0739998,0.0840855,-1.17549e-38,-1.17549e-38,0.06316,-1.17549e-38,0.0261568,0.0946635,0.184771,0.00826724,0.0557506,0.0166546,0.0296376,-1.17549e-38,-1.17549e-38,0.200397,0.0769291,-1.17549e-38,-1.17549e-38,0.0661661,-1.17549e-38
542.3813,0.0206728,0.052378,-1.17549e-38,-1.17549e-38,0.0269194,-1.17549e-38,0.0126342,0.063189,0.141604,0.0419248,0.048133,0.0212968,0.0198272,-1.17549e-38,-1.17549e-38,0.189013,0.0882096,-1.17549e-38,-1.17549e-38,0.0320598,0.0364118
542.8635,-1.17549e-38,0.0316286,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0295844,0.0775669,0.0882673,0.0343605,0.0402952,0.00841246,-1.17549e-38,-1.17549e-38,0.177302,0.0991091,-1.17549e-38,0.0145478,-1.17549e-38,0.0857455
543.3456,-1.17549e-38,0.0186931,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000708237,0.00882469,0.130126,0.0270972,0.0659257,0.00161397,-1.17549e-38,-1.17549e-38,0.167109,0.104195,-1.17549e-38,0.0483424,-1.17549e-38,0.136267
543.8277,-1.17549e-38,0.00606124,0.0177936,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.151233,0.0337183,0.0867678,0.00400213,-1.17549e-38,-1.17549e-38,0.153485,0.0976077,-1.17549e-38,0.0824866,-1.17549e-38,0.179031
544.3098,-1.17549e-38,-1.17549e-38,0.0605011,0.0307029,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.143568,0.051722,0.0945011,0.0172821,-1.17549e-38,-1.17549e-38,0.128702,0.074663,-1.17549e-38,0.111301,-1.17549e-38,0.204923
544.7919,-1.17549e-38,-1.17549e-38,0.0778311,0.0870923,-1.17549e-38,-1.17549e-38,0.0190502,-1.17549e-38,-1.17549e-38,0.110854,0.0701579,0.0881903,0.0399523,0.00811581,-1.17549e-38,0.0885668,0.0342502,-1.17549e-38,0.126528,-1.17549e-38,0.20885
545.274,-1.17549e-38,-1.17549e-38,0.0712562,0.130182,-1.17549e-38,-1.17549e-38,0.0591314,-1.17549e-38,-1.17549e-38,0.0664965,0.07605,0.0736278,0.0672405,0.0880618,-1.17549e-38,0.0363455,-1.17549e-38,-1.17549e-38,0.12013,-1.17549e-38,0.19126
545.7562,0.00896484,-1.17549e-38,0.0476526,0.143624,0.00308676,-1.17549e-38,0.0978866,-1.17549e-38,-1.17549e-38,0.027034,0.0621856,0.0588226,0.0914588,0.155087,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0886358,0.011651,0.156407
546.2383,0.0132846,-1.17549e-38,0.0156707,0.124128,0.00664067,-1.17549e-38,0.126423,-1.17549e-38,-1.17549e-38,0.00451669,0.0317947,0.0491028,0.103686,0.187214,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0364838,0.0359666,0.109311
546.7204,0.0117039,-1.17549e-38,-1.17549e-38,0.0827754,0.00209212,-1.17549e-38,0.137564,-1.17549e-38,0.0238134,0.00201167,-1.17549e-38,0.0450898,0.0971511,0.175168,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0657504,0.0542519
