Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb)
4446.0806,0.925133,0.902444,0.883894,0.926155,0.958535,1.13284,1.56982,2.69579,4.67492
4446.5625,0.911741,0.896706,0.885599,0.926419,0.948538,1.13627,1.54677,2.64986,4.62095
4447.0449,0.898842,0.896273,0.886781,0.923877,0.939908,1.13623,1.52253,2.59985,4.56517
4447.5269,0.889139,0.898631,0.885549,0.917108,0.935459,1.12979,1.49933,2.5479,4.51
4448.0088,0.88427,0.900088,0.881637,0.90603,0.93667,1.11631,1.47969,2.49705,4.4565
4448.4912,0.884143,0.898226,0.876605,0.892017,0.942666,1.09772,1.46493,2.45056,4.40422
4448.9731,0.886936,0.893033,0.872729,0.877494,0.950574,1.07764,1.45442,2.41105,4.35215
4449.4551,0.889874,0.88614,0.871398,0.865171,0.956859,1.05985,1.4459,2.37929,4.29983
4449.9375,0.890497,0.879118,0.87216,0.857125,0.958739,1.04686,1.43681,2.35352,4.2479
4450.4194,0.887789,0.872367,0.872989,0.854003,0.954989,1.03917,1.4256,2.32969,4.19754
4450.9019,0.882551,0.865401,0.871422,0.854735,0.945993,1.03537,1.41228,2.30298,4.14959
4451.3838,0.876788,0.858011,0.865758,0.856987,0.933355,1.03288,1.39801,2.26993,4.10382
4451.8657,0.872499,0.851103,0.855698,0.858235,0.919324,1.02899,1.38403,2.2302,4.05906
4452.3481,0.870574,0.846418,0.84238,0.856878,0.906141,1.02189,1.3709,2.18672,4.0139
4452.8301,0.870432,0.845358,0.828074,0.852727,0.895348,1.01132,1.35838,2.14425,3.96743
4453.312,0.870515,0.8479,0.815708,0.846601,0.887307,0.998684,1.34588,2.10686,3.91946
4453.7944,0.869226,0.852403,0.808159,0.839434,0.881271,0.986309,1.33303,2.07585,3.87022
4454.2764,0.865712,0.856407,0.807288,0.831652,0.876122,0.976369,1.31993,2.04943,3.82005
4454.7588,0.860079,0.857786,0.813042,0.823323,0.871353,0.969849,1.30696,2.02413,3.76929
4455.2407,0.853091,0.855528,0.823218,0.814876,0.867587,0.966202,1.29443,1.9971,3.71846
4455.7227,0.845716,0.849836,0.834237,0.807644,0.866154,0.963828,1.28235,1.96785,3.66846
4456.2051,0.838906,0.841772,0.842628,0.803593,0.867936,0.961017,1.27039,1.93826,3.62022
4456.687,0.833665,0.832868,0.846357,0.804224,0.872295,0.956749,1.25798,1.91102,3.57412
4457.1689,0.831145,0.824889,0.845182,0.809362,0.876908,0.950937,1.24451,1.88751,3.52958
4457.6514,0.832391,0.819639,0.83998,0.816729,0.878712,0.944163,1.22971,1.86664,3.48512
4458.1333,0.837668,0.818563,0.831716,0.822719,0.875422,0.937275,1.21395,1.84535,3.43901
4458.6157,0.845762,0.822134,0.820977,0.823986,0.866745,0.931119,1.19845,1.82058,3.39007
4459.0977,0.853928,0.829313,0.808345,0.818966,0.85465,0.926384,1.18494,1.79122,3.33815
4459.5796,0.858841,0.837506,0.795108,0.808481,0.842602,0.923362,1.17479,1.75893,3.28406
4460.062,0.858222,0.843278,0.783415,0.795179,0.834124,0.921622,1.16814,1.72705,3.22923
4460.5439,0.852184,0.843651,0.775481,0.782207,0.831288,0.919855,1.1635,1.6985,3.17544
4461.0259,0.843309,0.837417,0.772309,0.771892,0.833723,0.916239,1.15847,1.67408,3.12452
4461.5083,0.835281,0.825784,0.772906,0.76508,0.838606,0.9093,1.15101,1.65229,3.07808
4461.9902,0.830877,0.811954,0.774707,0.761318,0.841807,0.898799,1.14057,1.63075,3.03693
4462.4727,0.830642,0.799731,0.775016,0.759555,0.839816,0.886007,1.12834,1.60815,3.0005
4462.9546,0.83306,0.791834,0.772493,0.758831,0.831544,0.873151,1.11636,1.58528,2.96657
4463.4365,0.835939,0.788769,0.767721,0.75858,0.818957,0.862368,1.10633,1.56445,2.93191
4463.9189,0.83784,0.78888,0.762525,0.75856,0.806034,0.854845,1.0988,1.54766,2.89369
4464.4009,0.838473,0.789561,0.75866,0.758725,0.79657,0.850599,1.09311,1.53509,2.8509
4464.8828,0.837943,0.788896,0.756797,0.759247,0.792129,0.84881,1.08807,1.52478,2.80491
4465.3652,0.835748,0.786722,0.756438,0.760595,0.791437,0.848316,1.08253,1.51387,2.7586
4465.8472,0.830635,0.784433,0.75662,0.763334,0.791538,0.847927,1.07575,1.5003,2.71456
4466.3296,0.821585,0.783717,0.756745,0.767477,0.789825,0.846621,1.06747,1.48393,2.67345
4466.8115,0.809133,0.785161,0.756938,0.771795,0.785519,0.843779,1.05792,1.4663,2.63376
4467.2935,0.795805,0.787796,0.757772,0.773811,0.779701,0.839478,1.04787,1.44943,2.59321
4467.7759,0.785114,0.789967,0.759711,0.770975,0.77408,0.834544,1.03835,1.43455,2.55079
4468.2578,0.779747,0.790869,0.762719,0.762531,0.769612,0.830136,1.03022,1.42151,2.50803
4468.7397,0.780241,0.791491,0.76624,0.750773,0.766014,0.82703,1.02348,1.40921,2.46825
4469.2222,0.785061,0.794082,0.769446,0.740414,0.762416,0.825145,1.01718,1.39651,2.43431
4469.7041,0.791842,0.800346,0.771543,0.736037,0.758467,0.823759,1.0099,1.38304,2.40631
4470.1865,0.798711,0.809643,0.772017,0.739134,0.754947,0.82225,1.00078,1.36937,2.38094
4470.6685,0.804709,0.818619,0.770852,0.746874,0.753409,0.820666,0.990291,1.35652,2.35326
4471.1504,0.809265,0.822768,0.768673,0.753718,0.755172,0.819513,0.98017,1.34517,2.31974
4471.6328,0.811563,0.819091,0.766656,0.754943,0.760411,0.818891,0.972476,1.33507,2.2805
4472.1147,0.810664,0.808203,0.766026,0.749594,0.76796,0.817826,0.968345,1.325,2.23929
4472.5967,0.806418,0.794487,0.767275,0.740717,0.775817,0.814642,0.967255,1.31338,2.20106
4473.0791,0.800273,0.784122,0.769565,0.732733,0.781921,0.808292,0.967239,1.29917,2.16889
4473.561,0.795011,0.781996,0.770913,0.728023,0.784727,0.799605,0.965856,1.28247,2.14236
4474.0435,0.793258,0.789169,0.769293,0.725335,0.783418,0.79127,0.961361,1.26447,2.11822
4474.5254,0.795775,0.802162,0.764081,0.721183,0.777926,0.786292,0.953431,1.24664,2.09278
4475.0073,0.800849,0.814442,0.756846,0.712978,0.768919,0.78596,0.943153,1.2299,2.06423
4475.4897,0.805388,0.819415,0.750735,0.701349,0.757762,0.788888,0.93232,1.21419,2.03333
4475.9717,0.807011,0.813551,0.748664,0.689857,0.746264,0.791864,0.922424,1.19885,2.00237
4476.4536,0.805614,0.798162,0.751448,0.682453,0.736156,0.791908,0.913904,1.18351,1.97333
4476.936,0.80331,0.778934,0.757157,0.680766,0.728528,0.787952,0.906087,1.16874,1.94662
4477.418,0.802837,0.76332,0.762229,0.683323,0.723577,0.78101,0.89791,1.15596,1.92114
4477.9004,0.805662,0.757029,0.763636,0.6871,0.720855,0.772934,0.889012,1.14665,1.89525
4478.3823,0.811114,0.761388,0.760662,0.689996,0.719811,0.764942,0.880404,1.14141,1.86795
4478.8643,0.817035,0.772968,0.755125,0.692241,0.720127,0.757107,0.874142,1.13944,1.83933
4479.3467,0.821249,0.785616,0.749984,0.695756,0.721556,0.74904,0.872048,1.13882,1.81032
4479.8286,0.82271,0.793651,0.747375,0.70216,0.723466,0.74094,0.87429,1.13735,1.78211
4480.3105,0.821572,0.794379,0.747415,0.711073,0.724628,0.733972,0.878834,1.13334,1.75556
4480.793,0.8184,0.788662,0.748482,0.71998,0.72367,0.729615,0.882277,1.12622,1.73103
4481.2749,0.813364,0.779612,0.748581,0.725696,0.72001,0.728546,0.881605,1.11649,1.70845
4481.7573,0.806129,0.770587,0.746744,0.726354,0.714525,0.730022,0.87577,1.10539,1.68736
4482.2393,0.796543,0.763829,0.743509,0.722591,0.709298,0.732266,0.866137,1.09435,1.6671
4482.7212,0.785505,0.760274,0.740314,0.717213,0.706402,0.733551,0.855599,1.08432,1.64688
4483.2036,0.775283,0.760135,0.738378,0.713586,0.706542,0.733192,0.847029,1.0753,1.62608
4483.6855,0.768931,0.763394,0.73789,0.713736,0.708531,0.731795,0.841992,1.06634,1.6045
4484.1675,0.76903,0.769764,0.737998,0.717227,0.710051,0.730706,0.840324,1.05609,1.58247
4484.6499,0.776451,0.778306,0.737477,0.721471,0.709175,0.731154,0.840555,1.04367,1.56073
4485.1318,0.789797,0.787283,0.735569,0.723302,0.705563,0.733643,0.840763,1.02952,1.54001
4485.6143,0.805856,0.794529,0.732508,0.720898,0.700516,0.737877,0.839401,1.0155,1.5206
4486.0962,0.820874,0.798187,0.729508,0.714892,0.69593,0.743051,0.835826,1.00414,1.50229
4486.5781,0.832055,0.797327,0.728283,0.707982,0.692998,0.748169,0.830396,0.997315,1.48469
4487.0605,0.838542,0.792186,0.730317,0.703286,0.691612,0.752163,0.824149,0.99506,1.46775
4487.5425,0.841407,0.784068,0.736124,0.702536,0.690841,0.753871,0.818183,0.995269,1.45197
4488.0244,0.842665,0.775117,0.744766,0.705236,0.690008,0.752131,0.813049,0.994407,1.43809
4488.5068,0.843885,0.767971,0.753888,0.709206,0.689505,0.746185,0.80853,0.988999,1.42628
4488.9888,0.845208,0.765142,0.760455,0.711923,0.690704,0.736266,0.803984,0.977214,1.41562
4489.4712,0.845348,0.768049,0.762013,0.711661,0.694996,0.723976,0.798991,0.959864,1.40429
4489.9531,0.842581,0.776064,0.757957,0.707833,0.702591,0.712005,0.793791,0.940376,1.39047
4490.4351,0.836101,0.786301,0.750049,0.700707,0.711901,0.703093,0.789113,0.923633,1.37359
4490.9175,0.826898,0.794636,0.74177,0.691108,0.719967,0.698703,0.78554,0.914039,1.35473
4491.3994,0.817592,0.797699,0.736699,0.680451,0.723763,0.698154,0.782984,0.913563,1.33605
4491.8813,0.811271,0.794718,0.736807,0.670804,0.721676,0.698899,0.780796,0.920669,1.31944
4492.3638,0.809992,0.787979,0.741618,0.664493,0.714309,0.697901,0.778463,0.930799,1.30552
4492.8457,0.813772,0.781467,0.748687,0.663131,0.704121,0.693408,0.776218,0.938311,1.29354
4493.3281,0.820591,0.778467,0.755019,0.666659,0.694142,0.68605,0.774898,0.938962,1.28228
4493.8101,0.827352,0.779686,0.758508,0.673194,0.68654,0.678568,0.775022,0.931655,1.27117
4494.292,0.831279,0.783115,0.75861,0.679949,0.681921,0.674252,0.775855,0.918538,1.26059
4494.7744,0.831031,0.78563,0.756092,0.684687,0.679711,0.675006,0.77539,0.903514,1.25127
4495.2563,0.827089,0.785183,0.752264,0.686763,0.679164,0.680159,0.77152,0.890155,1.24342
4495.7383,0.821372,0.782062,0.748309,0.687181,0.680138,0.686744,0.763612,0.880248,1.2362
4496.2207,0.816375,0.778517,0.745004,0.687864,0.682999,0.69109,0.753247,0.873621,1.22821
4496.7026,0.81424,0.777193,0.742727,0.690722,0.687829,0.690803,0.74345,0.868989,1.21846
4497.1851,0.816065,0.779518,0.741521,0.696966,0.69374,0.686004,0.736883,0.864988,1.20692
4497.667,0.821583,0.78502,0.741111,0.706666,0.699052,0.679142,0.734334,0.860732,1.19448
4498.1489,0.829287,0.791737,0.740976,0.718418,0.702356,0.673531,0.734562,0.855768,1.18213
4498.6313,0.837003,0.797232,0.74061,0.729294,0.703657,0.67152,0.735493,0.849851,1.17029
4499.1133,0.84282,0.799572,0.73988,0.735525,0.704606,0.673394,0.735706,0.842955,1.15877
4499.5952,0.846037,0.797964,0.739238,0.734074,0.707478,0.677599,0.735045,0.835551,1.14722
4500.0776,0.847643,0.793016,0.739607,0.724489,0.713551,0.682023,0.734037,0.828805,1.13573
4500.5596,0.849909,0.78669,0.741975,0.7098,0.722034,0.685385,0.732854,0.824332,1.12488
4501.042,0.855144,0.781825,0.746954,0.695555,0.730313,0.687773,0.730857,0.823451,1.11525
4501.5239,0.864222,0.781178,0.75452,0.687205,0.735325,0.69003,0.727143,0.826314,1.10676
4502.0059,0.87579,0.786236,0.763979,0.687343,0.73512,0.692519,0.721569,0.83149,1.09847
4502.4883,0.886744,0.796389,0.774057,0.694524,0.729619,0.694266,0.715268,0.836363,1.08899
4502.9702,0.893796,0.809053,0.783046,0.704451,0.720272,0.693215,0.710149,0.838299,1.07726
4503.4521,0.895195,0.820813,0.78905,0.712691,0.709085,0.687523,0.707746,0.836006,1.06327
4503.9346,0.891568,0.828988,0.790467,0.717102,0.697767,0.677053,0.708298,0.830331,1.04815
4504.4165,0.885379,0.832731,0.786673,0.718471,0.687454,0.664062,0.710748,0.823891,1.03376
4504.8989,0.879442,0.833076,0.778619,0.719182,0.678894,0.652522,0.713554,0.819558,1.02178
4505.3809,0.875443,0.832015,0.768929,0.721049,0.672692,0.64638,0.71566,0.818555,1.01303
4505.8628,0.87337,0.831286,0.761179,0.723887,0.669304,0.647679,0.716917,0.819342,1.00718
4506.3452,0.872067,0.83159,0.758485,0.725724,0.668824,0.655575,0.71778,0.818194,1.00309
4506.8271,0.870438,0.832618,0.761964,0.724387,0.670795,0.666785,0.718623,0.811369,0.999459
4507.3091,0.868469,0.833668,0.769886,0.719268,0.674266,0.677192,0.719265,0.797662,0.995462
4507.7915,0.867461,0.83435,0.778103,0.712072,0.678112,0.683741,0.719054,0.779671,0.990997
4508.2734,0.869368,0.834887,0.78182,0.706046,0.681462,0.685622,0.717422,0.762816,0.986435
4508.7559,0.875662,0.835863,0.777967,0.704199,0.684042,0.684193,0.714472,0.752596,0.982101
4509.2378,0.886366,0.837648,0.767011,0.707645,0.68626,0.681802,0.711129,0.751718,0.977872
4509.7197,0.89982,0.839911,0.75307,0.715088,0.688945,0.680287,0.708639,0.758906,0.97315
4510.2021,0.913351,0.841613,0.742076,0.723713,0.692764,0.680077,0.707675,0.76998,0.967211
4510.6841,0.924485,0.841513,0.738791,0.730866,0.697587,0.680372,0.707693,0.780343,0.959638
4511.166,0.932036,0.83891,0.744335,0.735415,0.702165,0.680185,0.707121,0.787132,0.950528
4511.6484,0.936388,0.834147,0.755682,0.737933,0.704503,0.67944,0.704455,0.789777,0.940376
4512.1304,0.938837,0.828564,0.767489,0.73974,0.702857,0.679314,0.699597,0.789024,0.929798
4512.6128,0.9405,0.82395,0.775199,0.741596,0.696856,0.681545,0.694366,0.785553,0.919357
4513.0947,0.941603,0.821849,0.777545,0.743059,0.688004,0.687125,0.691577,0.7794,0.909617
4513.5767,0.941696,0.823075,0.776985,0.742962,0.679128,0.695292,0.693099,0.770523,0.901276
4514.0591,0.940547,0.827559,0.777875,0.740551,0.673054,0.703529,0.698255,0.759787,0.89514
4514.541,0.938882,0.83442,0.783593,0.736302,0.67136,0.708676,0.703882,0.749285,0.89177
4515.0229,0.938261,0.842132,0.794416,0.731726,0.674007,0.70852,0.706237,0.741545,0.890971
4515.5054,0.940089,0.848883,0.807366,0.728288,0.679949,0.70292,0.703497,0.738126,0.891486
4515.9873,0.944589,0.853232,0.817983,0.726336,0.688038,0.693829,0.697023,0.738662,0.891238
4516.4697,0.950624,0.854944,0.822833,0.724922,0.697367,0.684274,0.690406,0.741091,0.888131
4516.9517,0.95654,0.855461,0.821281,0.722704,0.706807,0.67693,0.686922,0.742916,0.881062
4517.4336,0.961353,0.857382,0.815616,0.719202,0.714353,0.673135,0.687227,0.742578,0.870532
4517.916,0.965287,0.862942,0.809642,0.715378,0.717266,0.672731,0.688935,0.740033,0.858484
4518.3979,0.969319,0.872314,0.806684,0.713043,0.713377,0.674609,0.688327,0.736269,0.847389
4518.8799,0.974287,0.883042,0.808167,0.713513,0.702863,0.677383,0.68291,0.732346,0.839133
4519.3623,0.980452,0.891278,0.81342,0.716612,0.689108,0.679763,0.673032,0.728766,0.834306
4519.8442,0.987856,0.894222,0.82055,0.720781,0.677678,0.680606,0.661623,0.725596,0.832239
4520.3267,0.996909,0.892117,0.827632,0.724228,0.673732,0.678956,0.652453,0.723007,0.831582
4520.8086,1.00832,0.88831,0.833454,0.726137,0.679348,0.674377,0.648188,0.721541,0.830935
4521.2905,1.02209,0.887229,0.837503,0.726988,0.692492,0.667459,0.649409,0.721723,0.829191
4521.7729,1.03643,0.89165,0.839535,0.72775,0.708303,0.660045,0.654891,0.723318,0.825622
4522.2549,1.0477,0.901147,0.839325,0.728708,0.721868,0.654773,0.662616,0.72496,0.820002
4522.7368,1.052,0.912703,0.83693,0.729044,0.730702,0.653998,0.670746,0.724662,0.812908
4523.2192,1.0475,0.922871,0.833239,0.727635,0.735472,0.658648,0.678068,0.720954,0.805907
4523.7012,1.03598,0.929868,0.830197,0.724493,0.738723,0.66771,0.683963,0.713824,0.801144
4524.1836,1.02227,0.934232,0.830293,0.721611,0.742672,0.678666,0.688185,0.704775,0.8002
4524.6655,1.01205,0.937905,0.835475,0.722292,0.74757,0.688605,0.690702,0.695952,0.802813
4525.1475,1.00917,0.942614,0.846147,0.72922,0.751648,0.695362,0.691618,0.68908,0.806515
4525.6299,1.01437,0.948748,0.860919,0.742489,0.752502,0.698103,0.691099,0.684956,0.80778
4526.1118,1.02563,0.955261,0.877204,0.758979,0.748908,0.697223,0.689259,0.683708,0.804184
4526.5938,1.0398,0.96042,0.892205,0.773574,0.741833,0.693806,0.686063,0.685275,0.796132
4527.0762,1.05415,0.962772,0.903703,0.781535,0.734036,0.689064,0.681354,0.689467,0.7868
4527.5581,1.06712,0.961823,0.910421,0.78067,0.728558,0.684001,0.675037,0.695474,0.780171
4528.0405,1.07829,0.958263,0.912149,0.772229,0.72711,0.679353,0.667296,0.701407,0.778441
4528.5225,1.088,0.953718,0.909874,0.760258,0.729355,0.675684,0.658731,0.704613,0.780614
4529.0044,1.09699,0.950185,0.905806,0.749948,0.733442,0.673523,0.650306,0.702888,0.783243
4529.4868,1.10617,0.949361,0.902892,0.745773,0.737289,0.673427,0.643168,0.695873,0.782686
4529.9688,1.11636,0.952159,0.903646,0.750033,0.739667,0.675897,0.638427,0.685622,0.77725
4530.4507,1.12803,0.958616,0.908768,0.762184,0.740397,0.681144,0.636941,0.675786,0.76781
4530.9331,1.14107,0.968131,0.91653,0.77908,0.739775,0.688815,0.639069,0.669863,0.756778
4531.415,1.15483,0.979738,0.923619,0.79617,0.737936,0.697895,0.644387,0.669553,0.746427
4531.8975,1.16821,0.992169,0.927177,0.809327,0.734882,0.706959,0.651505,0.674129,0.737823
4532.3794,1.17986,1.00378,0.926742,0.816587,0.731126,0.714713,0.658284,0.681056,0.730869
4532.8613,1.18844,1.01276,0.924696,0.818876,0.728241,0.720531,0.662629,0.687374,0.725046
4533.3438,1.19309,1.01776,0.924776,0.819219,0.728507,0.724582,0.663608,0.691101,0.720074
4533.8257,1.19394,1.0188,0.929614,0.820803,0.733656,0.727448,0.66224,0.692067,0.716045
4534.3076,1.19247,1.01761,0.938977,0.825041,0.743604,0.729498,0.661242,0.691902,0.713162
4534.79,1.19125,1.01703,0.94989,0.830876,0.756269,0.730535,0.66359,0.693176,0.711486
4535.272,1.19287,1.01962,0.958464,0.835735,0.768779,0.730063,0.670649,0.697944,0.710922
4535.7544,1.19858,1.02646,0.96215,0.837485,0.779238,0.728021,0.681061,0.70631,0.711379
4536.2363,1.20749,1.0368,0.960971,0.836041,0.787648,0.725372,0.691293,0.715842,0.712924
4536.7183,1.217,1.04889,0.957124,0.833568,0.795259,0.723952,0.697633,0.722468,0.715793
4537.2007,1.22428,1.06098,0.953491,0.833179,0.802895,0.725475,0.69837,0.722635,0.720281
4537.6826,1.22803,1.07184,0.95217,0.837042,0.809705,0.7303,0.6947,0.715571,0.726487
4538.1646,1.22933,1.08053,0.95386,0.845095,0.813421,0.736852,0.689782,0.704124,0.733925
4538.647,1.23109,1.086,0.958173,0.855121,0.811967,0.742259,0.686633,0.693396,0.741161
4539.1289,1.2365,1.08731,0.96441,0.864032,0.805135,0.743949,0.686306,0.687838,0.745831
4539.6113,1.24733,1.08442,0.972172,0.869552,0.795068,0.741236,0.687514,0.688619,0.745407
4540.0933,1.26315,1.07887,0.981516,0.871298,0.785229,0.735839,0.687779,0.693039,0.738586
4540.5752,1.28168,1.07367,0.992682,0.870731,0.778735,0.730976,0.685198,0.696434,0.726557
4541.0576,1.30004,1.072,1.00562,0.870081,0.777202,0.729586,0.679611,0.695263,0.713117
4541.5396,1.31596,1.07575,1.01963,0.870973,0.780644,0.732798,0.672547,0.689299,0.703172
4542.0215,1.32851,1.08476,1.03324,0.873563,0.788038,0.739517,0.666217,0.68151,0.700213
4542.5039,1.33789,1.09722,1.04471,0.876688,0.797859,0.747182,0.662331,0.675862,0.704258
4542.9858,1.34489,1.11093,1.05275,0.878887,0.808289,0.753062,0.661477,0.674658,0.711682
4543.4683,1.35019,1.12437,1.05735,0.879593,0.817365,0.755289,0.663267,0.677226,0.717223
4543.9502,1.35415,1.1372,1.06011,0.879668,0.823472,0.753241,0.666961,0.68074,0.717015
4544.4321,1.3571,1.1498,1.06363,0.880875,0.826109,0.747455,0.672054,0.682428,0.710724
4544.9146,1.35977,1.16261,1.07023,0.88465,0.826379,0.739439,0.678422,0.68157,0.701481
4545.3965,1.36354,1.17545,1.08062,0.891047,0.826637,0.731524,0.685983,0.679961,0.693744
4545.8784,1.37003,1.18738,1.09331,0.898655,0.829305,0.7265,0.694159,0.680646,0.690568
4546.3608,1.38034,1.19705,1.10533,0.905599,0.835514,0.726794,0.701563,0.685849,0.692021
4546.8428,1.39423,1.20338,1.11383,0.910929,0.844404,0.733345,0.706276,0.695468,0.695637
4547.3252,1.40986,1.20643,1.11771,0.915366,0.8535,0.744818,0.706673,0.70705,0.698375
4547.8071,1.42444,1.20783,1.11824,0.920805,0.859893,0.757824,0.702411,0.71716,0.698617
4548.2891,1.43545,1.21043,1.11824,0.928874,0.861614,0.768257,0.694966,0.723218,0.696831
4548.7715,1.44182,1.21698,1.12035,0.939568,0.858575,0.773102,0.687285,0.724681,0.694636
4549.2534,1.44456,1.22852,1.12546,0.950966,0.852797,0.771692,0.68262,0.722929,0.693127
4549.7354,1.44622,1.24341,1.13218,0.960273,0.847861,0.765709,0.683119,0.72008,0.691857
4550.2178,1.44962,1.25781,1.1378,0.965512,0.847685,0.758034,0.688909,0.717542,0.689266
4550.6997,1.45647,1.26751,1.1401,0.966703,0.854973,0.75126,0.698164,0.715227,0.684247
4551.1821,1.46666,1.27014,1.13893,0.96575,0.86991,0.746795,0.708054,0.711848,0.677552
4551.6641,1.47868,1.26654,1.13653,0.965159,0.889784,0.744914,0.716043,0.706027,0.671837
4552.146,1.49067,1.2604,1.13651,0.966586,0.909918,0.745434,0.720864,0.697456,0.670081
4552.6284,1.50165,1.2566,1.14194,0.970244,0.925593,0.74827,0.722785,0.6874,0.673408
4553.1104,1.51191,1.25901,1.15379,0.975536,0.934048,0.753463,0.72318,0.678231,0.679922
4553.5923,1.52257,1.26897,1.17044,0.98225,0.935481,0.760781,0.723689,0.67233,0.685567
4554.0747,1.53462,1.28503,1.18857,0.991175,0.932564,0.769437,0.725399,0.671021,0.686637
4554.5566,1.54824,1.30391,1.20491,1.00344,0.928866,0.778329,0.728386,0.674133,0.682269
4555.0391,1.56276,1.32215,1.21778,1.01899,0.92716,0.786702,0.731826,0.68039,0.675177
4555.521,1.57733,1.33744,1.22758,1.03546,0.928486,0.794644,0.734596,0.688265,0.669996
4556.0029,1.59151,1.3493,1.23623,1.04874,0.932234,0.802909,0.736049,0.696693,0.670285
4556.4854,1.60562,1.3588,1.24571,1.05518,0.936919,0.812074,0.736507,0.705193,0.676182
4556.9673,1.6204,1.36763,1.25682,1.05405,0.941035,0.821648,0.737103,0.713396,0.68429
4557.4492,1.63644,1.37719,1.26877,1.04854,0.943642,0.829942,0.739035,0.720478,0.689835
4557.9316,1.65364,1.38812,1.27979,1.0442,0.944587,0.834963,0.74266,0.725084,0.68959
4558.4136,1.67117,1.40049,1.28844,1.04586,0.944474,0.835822,0.747082,0.725982,0.683623
4558.896,1.68768,1.41422,1.29462,1.05498,0.944422,0.833654,0.750558,0.723086,0.674854
4559.3779,1.70183,1.42928,1.29973,1.06923,0.94565,0.831305,0.751555,0.718049,0.666952
4559.8599,1.71284,1.44551,1.30582,1.0844,0.948975,0.831916,0.749787,0.713824,0.662212
4560.3423,1.72079,1.46223,1.31436,1.09727,0.954471,0.837298,0.746571,0.71323,0.660816
4560.8242,1.72659,1.47809,1.32543,1.10725,0.961526,0.847149,0.744259,0.717339,0.661711
4561.3062,1.73169,1.49144,1.33785,1.11599,0.969337,0.859525,0.745105,0.724746,0.664113
4561.7886,1.73751,1.50105,1.35023,1.12556,0.977534,0.872117,0.750203,0.732268,0.668268
4562.2705,1.74509,1.50672,1.36181,1.13682,0.986494,0.883396,0.759085,0.736731,0.674882
4562.7529,1.75496,1.50939,1.37283,1.14912,0.997059,0.892967,0.770063,0.73674,0.683798
4563.2349,1.76739,1.51072,1.38387,1.1611,1.00984,0.901129,0.781077,0.733346,0.693118
4563.7168,1.78257,1.51263,1.39503,1.17175,1.02459,0.908203,0.79053,0.729211,0.699651
4564.1992,1.80048,1.51678,1.40564,1.18066,1.04013,0.914191,0.797754,0.726885,0.700509
4564.6812,1.82055,1.52439,1.41469,1.18768,1.05493,0.918932,0.802962,0.727344,0.694773
4565.1631,1.84148,1.53605,1.42168,1.19256,1.06785,0.922435,0.806806,0.729718,0.684103
4565.6455,1.86139,1.55143,1.42714,1.19511,1.07853,0.925037,0.80985,0.732334,0.671891
4566.1274,1.87857,1.56923,1.4324,1.19587,1.08711,0.927251,0.812237,0.734291,0.661568
4566.6099,1.89222,1.58736,1.43885,1.19646,1.09356,0.929514,0.813744,0.736436,0.655144
4567.0918,1.9027,1.60367,1.44743,1.199,1.09724,0.932096,0.814153,0.740984,0.652828
4567.5737,1.91132,1.61685,1.45856,1.20502,1.0973,0.935204,0.813658,0.749928,0.653732
4568.0562,1.91955,1.627,1.47231,1.21448,1.09368,0.939078,0.813022,0.763241,0.657005
